geoid,name,median,male,female,county,county subdivision,state
3504592970,"Shiprock-Sanostee CCD, San Juan County, New Mexico",33.7,32.6,35.2,045,92970,35
3504590360,"Bloomfield CCD, San Juan County, New Mexico",35.9,35.3,37.3,045,90360,35
3504591290,"Farmington CCD, San Juan County, New Mexico",33.6,32.5,34.8,045,91290,35
3504592160,"Naschitti CCD, San Juan County, New Mexico",41.1,39.7,45.3,045,92160,35
3504590180,"Aztec CCD, San Juan County, New Mexico",36.8,36.3,37.8,045,90180,35
3503792730,"San Jon CCD, Quay County, New Mexico",42.5,43.8,42.3,037,92730,35
3503793540,"Tucumcari CCD, Quay County, New Mexico",44.6,40.0,46.7,037,93540,35
3502791500,"Hondo CCD, Lincoln County, New Mexico",43.2,45.0,40.0,027,91500,35
3503791830,"Logan-Nara Visa CCD, Quay County, New Mexico",54.4,55.0,53.4,037,91830,35
3503791530,"House-Forrest CCD, Quay County, New Mexico",42.0,41.6,43.3,037,91530,35
3502790780,"Corona CCD, Lincoln County, New Mexico",60.2,62.4,59.9,027,90780,35
3502790510,"Carrizozo CCD, Lincoln County, New Mexico",56.4,52.2,58.7,027,90510,35
3502790450,"Capitan CCD, Lincoln County, New Mexico",57.0,56.0,58.6,027,90450,35
3502792700,"Ruidoso CCD, Lincoln County, New Mexico",49.4,48.3,50.1,027,92700,35
3500591410,"Hagerman CCD, Chaves County, New Mexico",36.0,34.5,36.8,005,91410,35
3500592280,"Northwest Chaves CCD, Chaves County, New Mexico",46.2,42.2,47.9,005,92280,35
3500593240,"Southwest Chaves CCD, Chaves County, New Mexico",28.2,29.7,25.7,005,93240,35
3500590960,"Dexter CCD, Chaves County, New Mexico",36.1,37.1,35.5,005,90960,35
3500593090,"Southeast Chaves CCD, Chaves County, New Mexico",34.7,31.4,46.5,005,93090,35
3500592670,"Roswell CCD, Chaves County, New Mexico",35.7,33.8,37.4,005,92670,35
3500592190,"Northeast Chaves CCD, Chaves County, New Mexico",54.3,54.7,54.0,005,92190,35
3502591950,"Lovington CCD, Lea County, New Mexico",30.0,29.5,30.7,025,91950,35
3502591620,"Jal CCD, Lea County, New Mexico",35.2,33.0,39.2,025,91620,35
3502591470,"Hobbs CCD, Lea County, New Mexico",31.8,31.3,32.5,025,91470,35
3502591230,"Eunice CCD, Lea County, New Mexico",34.4,35.9,32.5,025,91230,35
3502593360,"Tatum CCD, Lea County, New Mexico",35.3,34.7,36.7,025,93360,35
3504992880,"Santa Fe South CCD, Santa Fe County, New Mexico",50.9,50.4,51.2,049,92880,35
3504992820,"Santa Fe CCD, Santa Fe County, New Mexico",43.1,40.9,45.3,049,92820,35
3504992850,"Santa Fe North CCD, Santa Fe County, New Mexico",43.4,41.6,44.7,049,92850,35
3505990660,"Clayton North CCD, Union County, New Mexico",48.4,49.6,38.8,059,90660,35
3505990690,"Clayton South CCD, Union County, New Mexico",39.2,37.4,44.5,059,90690,35
3505193510,"Truth or Consequences West CCD, Sierra County, New Mexico",48.9,48.0,48.9,051,93510,35
3505193480,"Truth or Consequences East CCD, Sierra County, New Mexico",57.8,57.8,57.7,051,93480,35
3505391980,"Magdalena CCD, Socorro County, New Mexico",56.2,56.3,56.0,053,91980,35
3505390630,"Claunch CCD, Socorro County, New Mexico",52.6,-666666666.0,-666666666.0,053,90630,35
3504192430,"Portales CCD, Roosevelt County, New Mexico",28.2,27.0,29.5,041,92430,35
3504191140,"Elida CCD, Roosevelt County, New Mexico",43.9,39.3,45.1,041,91140,35
3504191080,"Dora CCD, Roosevelt County, New Mexico",32.0,33.2,31.6,041,91080,35
3502891860,"Los Alamos CCD, Los Alamos County, New Mexico",41.9,39.2,44.9,028,91860,35
3502893810,"White Rock CCD, Los Alamos County, New Mexico",45.2,46.5,43.4,028,93810,35
3503991020,"Dixon CCD, Rio Arriba County, New Mexico",38.0,37.7,57.1,039,91020,35
3503992610,"Rio Chama CCD, Rio Arriba County, New Mexico",43.7,44.4,42.6,039,92610,35
3503990810,"Coyote CCD, Rio Arriba County, New Mexico",54.5,55.5,52.8,039,90810,35
3503993390,"Tierra Amarilla CCD, Rio Arriba County, New Mexico",48.9,48.7,50.3,039,93390,35
