geoid,name,total,same_house,moved_within_county,moved_from_different_county_in_same_state,moved_from_different_state,moved_from_abroad,county,county subdivision,state
0610993080,"Sonora CCD, Tuolumne County, California",18651.0,14354.0,2036.0,2102.0,111.0,48.0,109,93080,06
0610990835,"East Sonora-Phoenix Lake CCD, Tuolumne County, California",13506.0,12024.0,664.0,759.0,39.0,20.0,109,90835,06
0607790900,"Escalon CCD, San Joaquin County, California",13498.0,11888.0,1073.0,475.0,62.0,0.0,077,90900,06
0607793340,"Thornton CCD, San Joaquin County, California",14038.0,11614.0,1379.0,663.0,337.0,45.0,077,93340,06
0607791630,"Linden-Farmington CCD, San Joaquin County, California",6185.0,5801.0,271.0,90.0,0.0,23.0,077,91630,06
0607791690,"Lockeford CCD, San Joaquin County, California",11476.0,10111.0,991.0,279.0,83.0,12.0,077,91690,06
0607791700,"Lodi CCD, San Joaquin County, California",83612.0,71043.0,8882.0,2269.0,1035.0,383.0,077,91700,06
0607793240,"Stockton CCD, San Joaquin County, California",349417.0,292650.0,40909.0,11150.0,3179.0,1529.0,077,93240,06
0607791870,"Manteca CCD, San Joaquin County, California",105121.0,90025.0,9047.0,4247.0,982.0,820.0,077,91870,06
0607792620,"Ripon CCD, San Joaquin County, California",17208.0,15452.0,629.0,906.0,195.0,26.0,077,92620,06
0607793400,"Tracy CCD, San Joaquin County, California",114059.0,96987.0,7047.0,8162.0,1164.0,699.0,077,93400,06
0600593300,"Sutter Creek-Plymouth CCD, Amador County, California",8397.0,7488.0,471.0,370.0,31.0,37.0,005,93300,06
0600591430,"Jackson CCD, Amador County, California",7384.0,6018.0,735.0,522.0,109.0,0.0,005,91430,06
0600592470,"Pine Grove-Silver Lake CCD, Amador County, California",9784.0,8944.0,346.0,374.0,120.0,0.0,005,92470,06
0600591410,"Ione CCD, Amador County, California",11418.0,8958.0,837.0,1469.0,154.0,0.0,005,91410,06
0604790720,"Dos Palos CCD, Merced County, California",9500.0,8399.0,896.0,205.0,0.0,0.0,047,90720,06
0604792500,"Planada-Le Grand CCD, Merced County, California",7663.0,6750.0,682.0,146.0,43.0,42.0,047,92500,06
0604791760,"Los Banos CCD, Merced County, California",41410.0,36788.0,2569.0,1650.0,395.0,8.0,047,91760,06
0604791960,"Merced CCD, Merced County, California",103299.0,82896.0,13071.0,6037.0,759.0,536.0,047,91960,06
0604793050,"Snelling CCD, Merced County, California",967.0,892.0,58.0,17.0,0.0,0.0,047,93050,06
0604791290,"Hilmar-Irwin CCD, Merced County, California",9694.0,8353.0,470.0,805.0,55.0,11.0,047,91290,06
0604791210,"Gustine CCD, Merced County, California",8191.0,7453.0,482.0,249.0,0.0,7.0,047,91210,06
0603391540,"Lakeport CCD, Lake County, California",9285.0,7470.0,1185.0,547.0,76.0,7.0,033,91540,06
0604391880,"Mariposa CCD, Mariposa County, California",12678.0,11571.0,365.0,503.0,239.0,0.0,043,91880,06
0604390600,"Coulterville CCD, Mariposa County, California",3040.0,2792.0,25.0,194.0,6.0,23.0,043,90600,06
0604993270,"Surprise Valley CCD, Modoc County, California",1110.0,1034.0,45.0,2.0,29.0,0.0,049,93270,06
0604790150,"Atwater CCD, Merced County, California",50588.0,42571.0,6082.0,1301.0,436.0,198.0,047,90150,06
0604791670,"Livingston-Delhi CCD, Merced County, California",32312.0,28244.0,1982.0,1417.0,324.0,345.0,047,91670,06
0611593830,"Yuba Foothills CCD, Yuba County, California",4362.0,3708.0,224.0,220.0,204.0,6.0,115,93830,06
0611591900,"Marysville CCD, Yuba County, California",12443.0,8746.0,2255.0,860.0,472.0,110.0,115,91900,06
0604990010,"Adin-Lookout CCD, Modoc County, California",641.0,588.0,7.0,1.0,45.0,0.0,049,90010,06
0604990040,"Alturas CCD, Modoc County, California",6451.0,5493.0,284.0,457.0,217.0,0.0,049,90040,06
0611592250,"Olivehurst CCD, Yuba County, California",21901.0,18920.0,1191.0,1212.0,457.0,121.0,115,92250,06
0611593720,"Wheatland CCD, Yuba County, California",4436.0,3832.0,218.0,386.0,0.0,0.0,115,93720,06
0611591610,"Linda CCD, Yuba County, California",18474.0,14152.0,3038.0,859.0,296.0,129.0,115,91610,06
0601390780,"East Contra Costa CCD, Contra Costa County, California",134815.0,118124.0,10694.0,3638.0,1429.0,930.0,013,90780,06
0601393310,"Tassajara CCD, Contra Costa County, California",63100.0,56143.0,2748.0,2533.0,988.0,688.0,013,93310,06
0601393620,"West Contra Costa CCD, Contra Costa County, California",256840.0,224182.0,16496.0,10890.0,2694.0,2578.0,013,93620,06
0601390440,"Central Contra Costa CCD, Contra Costa County, California",495446.0,427429.0,35563.0,20662.0,6745.0,5047.0,013,90440,06
0602790650,"Death Valley CCD, Inyo County, California",560.0,390.0,31.0,63.0,76.0,0.0,027,90650,06
0602791720,"Lone Pine CCD, Inyo County, California",2198.0,1999.0,105.0,56.0,38.0,0.0,027,91720,06
0602790250,"Bishop CCD, Inyo County, California",12885.0,11345.0,778.0,543.0,180.0,39.0,027,90250,06
0602791390,"Independence CCD, Inyo County, California",2376.0,2103.0,87.0,130.0,56.0,0.0,027,91390,06
0603591820,"Madeline Plains CCD, Lassen County, California",295.0,238.0,0.0,57.0,0.0,0.0,035,91820,06
0603593280,"Susanville CCD, Lassen County, California",23824.0,17134.0,1580.0,4608.0,472.0,30.0,035,93280,06
0603593710,"Westwood CCD, Lassen County, California",2680.0,2357.0,184.0,91.0,30.0,18.0,035,93710,06
0603591320,"Honey Lake CCD, Lassen County, California",3190.0,2436.0,326.0,269.0,109.0,50.0,035,91320,06
0603590240,"Big Valley CCD, Lassen County, California",1116.0,1061.0,7.0,31.0,17.0,0.0,035,90240,06
0609993580,"Waterford CCD, Stanislaus County, California",14385.0,12369.0,1748.0,226.0,30.0,12.0,099,93580,06
0609991350,"Hughson CCD, Stanislaus County, California",11997.0,10885.0,883.0,135.0,78.0,16.0,099,91350,06
0609993460,"Turlock CCD, Stanislaus County, California",84657.0,73258.0,7584.0,2521.0,645.0,649.0,099,93460,06
0609992210,"Oakdale CCD, Stanislaus County, California",32031.0,28029.0,2583.0,930.0,439.0,50.0,099,92210,06
0609993650,"Westport CCD, Stanislaus County, California",4160.0,3405.0,467.0,249.0,0.0,39.0,099,93650,06
0609992120,"Newman CCD, Stanislaus County, California",12854.0,11116.0,905.0,758.0,75.0,0.0,099,92120,06
0609992420,"Patterson CCD, Stanislaus County, California",26924.0,23845.0,1968.0,1014.0,89.0,8.0,099,92420,06
0601390080,"Antioch-Pittsburg CCD, Contra Costa County, California",156844.0,133206.0,16394.0,5086.0,1249.0,909.0,013,90080,06
0601390270,"Briones CCD, Contra Costa County, California",5100.0,4478.0,494.0,91.0,37.0,0.0,013,90270,06
0609991980,"Modesto CCD, Stanislaus County, California",320784.0,272333.0,34027.0,10053.0,2552.0,1819.0,099,91980,06
0609992720,"Salida CCD, Stanislaus County, California",20095.0,18165.0,790.0,787.0,12.0,341.0,099,92720,06
0608391200,"Guadalupe CCD, Santa Barbara County, California",7443.0,6504.0,630.0,205.0,0.0,104.0,083,91200,06
0608392890,"Santa Barbara CCD, Santa Barbara County, California",192125.0,139514.0,31635.0,13846.0,3893.0,3237.0,083,92890,06
0608390630,"Cuyama CCD, Santa Barbara County, California",927.0,900.0,11.0,16.0,0.0,0.0,083,90630,06
0609393600,"Weed CCD, Siskiyou County, California",7267.0,6076.0,791.0,216.0,173.0,11.0,093,93600,06
