geoid,name,total,native,foreign_born,county,county subdivision,state
1711571357,"South Wheatland township, Macon County, Illinois",4037.0,3972.0,65.0,115,71357,17
1711518836,"Decatur township, Macon County, Illinois",51086.0,50011.0,1075.0,115,18836,17
1711560677,"Pleasant View township, Macon County, Illinois",1496.0,1492.0,4.0,115,60677,17
1711544511,"Long Creek township, Macon County, Illinois",10370.0,10122.0,248.0,115,44511,17
1711551219,"Mount Zion township, Macon County, Illinois",7110.0,7067.0,43.0,115,51219,17
171153051,"Austin township, Macon County, Illinois",197.0,197.0,0.0,115,3051,17
1711537023,"Illini township, Macon County, Illinois",1752.0,1736.0,16.0,115,37023,17
1713791962,"Lynnville precinct, Morgan County, Illinois",532.0,502.0,30.0,137,91962,17
1711547085,"Maroa township, Macon County, Illinois",1879.0,1859.0,20.0,115,47085,17
171156769,"Blue Mound township, Macon County, Illinois",881.0,881.0,0.0,115,6769,17
1711534527,"Hickory Point township, Macon County, Illinois",18084.0,17317.0,767.0,115,34527,17
1711552974,"Niantic township, Macon County, Illinois",619.0,619.0,0.0,115,52974,17
1711554859,"Oakley township, Macon County, Illinois",1013.0,1013.0,0.0,115,54859,17
1713791712,"Jacksonville No. 2 precinct, Morgan County, Illinois",1568.0,1521.0,47.0,137,91712,17
1713791719,"Jacksonville No. 9 precinct, Morgan County, Illinois",1023.0,997.0,26.0,137,91719,17
1713792268,"Nortonville precinct, Morgan County, Illinois",299.0,299.0,0.0,137,92268,17
1713792034,"Markham precinct, Morgan County, Illinois",783.0,783.0,0.0,137,92034,17
1713791715,"Jacksonville No. 5 precinct, Morgan County, Illinois",701.0,701.0,0.0,137,91715,17
1713791716,"Jacksonville No. 6 precinct, Morgan County, Illinois",1143.0,1123.0,20.0,137,91716,17
170671621,"Appanoose township, Hancock County, Illinois",460.0,460.0,0.0,067,1621,17
1706732993,"Harmony township, Hancock County, Illinois",428.0,428.0,0.0,067,32993,17
1706764876,"Rock Creek township, Hancock County, Illinois",322.0,322.0,0.0,067,64876,17
1706770499,"Sonora township, Hancock County, Illinois",645.0,642.0,3.0,067,70499,17
1706778422,"Walker township, Hancock County, Illinois",326.0,326.0,0.0,067,78422,17
1706714104,"Chili township, Hancock County, Illinois",505.0,505.0,0.0,067,14104,17
1711915612,"Collinsville township, Madison County, Illinois",35932.0,35167.0,765.0,119,15612,17
1706767054,"St. Mary township, Hancock County, Illinois",521.0,521.0,0.0,067,67054,17
1706718433,"Dallas City township, Hancock County, Illinois",1114.0,1095.0,19.0,067,18433,17
171191127,"Alton township, Madison County, Illinois",27037.0,26642.0,395.0,119,1127,17
1706781607,"Wilcox township, Hancock County, Illinois",99.0,91.0,8.0,067,81607,17
1711966872,"St. Jacob township, Madison County, Illinois",2648.0,2623.0,25.0,119,66872,17
1711983284,"Wood River township, Madison County, Illinois",30795.0,30345.0,450.0,119,83284,17
1711946877,"Marine township, Madison County, Illinois",2138.0,2080.0,58.0,119,46877,17
1711956068,"Omphghent township, Madison County, Illinois",2590.0,2524.0,66.0,119,56068,17
1711977486,"Venice township, Madison County, Illinois",5641.0,5572.0,69.0,119,77486,17
1711914260,"Chouteau township, Madison County, Illinois",8067.0,7958.0,109.0,119,14260,17
1711938245,"Jarvis township, Madison County, Illinois",14346.0,14080.0,266.0,119,38245,17
1711951583,"Nameoki township, Madison County, Illinois",12445.0,11970.0,475.0,119,51583,17
1711930939,"Granite City township, Madison County, Illinois",26451.0,25593.0,858.0,119,30939,17
1711933981,"Helvetia township, Madison County, Illinois",8566.0,8389.0,177.0,119,33981,17
1711927182,"Foster township, Madison County, Illinois",4013.0,3944.0,69.0,119,27182,17
1711950465,"Moro township, Madison County, Illinois",3513.0,3451.0,62.0,119,50465,17
1711960014,"Pin Oak township, Madison County, Illinois",3930.0,3773.0,157.0,119,60014,17
1711932421,"Hamel township, Madison County, Illinois",2508.0,2477.0,31.0,119,32421,17
1711922710,"Edwardsville township, Madison County, Illinois",38155.0,36589.0,1566.0,119,22710,17
1711952428,"New Douglas township, Madison County, Illinois",507.0,507.0,0.0,119,52428,17
1711967275,"Saline township, Madison County, Illinois",6282.0,6125.0,157.0,119,67275,17
1711942652,"Leef township, Madison County, Illinois",708.0,706.0,2.0,119,42652,17
1711955834,"Olive township, Madison County, Illinois",1665.0,1661.0,4.0,119,55834,17
1711927130,"Fort Russell township, Madison County, Illinois",9028.0,8927.0,101.0,119,27130,17
1711930107,"Godfrey township, Madison County, Illinois",17733.0,17427.0,306.0,119,30107,17
1706325778,"Felix township, Grundy County, Illinois",4353.0,4268.0,85.0,063,25778,17
1706330432,"Goodfarm township, Grundy County, Illinois",391.0,379.0,12.0,063,30432,17
1706347800,"Mazon township, Grundy County, Illinois",1542.0,1520.0,22.0,063,47800,17
17119750,"Alhambra township, Madison County, Illinois",1455.0,1425.0,30.0,119,750,17
1706330549,"Goose Lake township, Grundy County, Illinois",1330.0,1285.0,45.0,063,30549,17
1706377850,"Vienna township, Grundy County, Illinois",702.0,678.0,24.0,063,77850,17
1706324400,"Erienna township, Grundy County, Illinois",2502.0,2464.0,38.0,063,24400,17
1706328677,"Garfield township, Grundy County, Illinois",1419.0,1360.0,59.0,063,28677,17
1706331381,"Greenfield township, Grundy County, Illinois",1210.0,1199.0,11.0,063,31381,17
1706353286,"Norman township, Grundy County, Illinois",305.0,294.0,11.0,063,53286,17
1706334657,"Highland township, Grundy County, Illinois",330.0,327.0,3.0,063,34657,17
1706367678,"Saratoga township, Grundy County, Illinois",6326.0,6021.0,305.0,063,67678,17
1706379345,"Wauponsee township, Grundy County, Illinois",2264.0,2196.0,68.0,063,79345,17
1706352038,"Nettle Creek township, Grundy County, Illinois",531.0,531.0,0.0,063,52038,17
170637653,"Braceville township, Grundy County, Illinois",6340.0,6262.0,78.0,063,7653,17
170633090,"Aux Sable township, Grundy County, Illinois",13180.0,12364.0,816.0,063,3090,17
1706350504,"Morris township, Grundy County, Illinois",7313.0,7018.0,295.0,063,50504,17
1709167262,"Salina township, Kankakee County, Illinois",1208.0,1206.0,2.0,091,67262,17
1709149906,"Momence township, Kankakee County, Illinois",3711.0,3513.0,198.0,091,49906,17
1709166651,"St. Anne township, Kankakee County, Illinois",2252.0,2021.0,231.0,091,66651,17
1709165195,"Rockville township, Kankakee County, Illinois",846.0,821.0,25.0,091,65195,17
1709143497,"Limestone township, Kankakee County, Illinois",4907.0,4807.0,100.0,091,43497,17
1709157017,"Otto township, Kankakee County, Illinois",2331.0,2240.0,91.0,091,57017,17
1709173690,"Sumner township, Kankakee County, Illinois",789.0,782.0,7.0,091,73690,17
170917484,"Bourbonnais township, Kankakee County, Illinois",39546.0,38010.0,1536.0,091,7484,17
1709124465,"Essex township, Kankakee County, Illinois",1600.0,1600.0,0.0,091,24465,17
1709146513,"Manteno township, Kankakee County, Illinois",11006.0,10572.0,434.0,091,46513,17
1709128456,"Ganeer township, Kankakee County, Illinois",3115.0,2910.0,205.0,091,28456,17
1709138947,"Kankakee township, Kankakee County, Illinois",26632.0,24193.0,2439.0,091,38947,17
1709154352,"Norton township, Kankakee County, Illinois",1119.0,1113.0,6.0,091,54352,17
1709158538,"Pembroke township, Kankakee County, Illinois",2114.0,2026.0,88.0,091,58538,17
170912245,"Aroma township, Kankakee County, Illinois",5007.0,4847.0,160.0,091,2245,17
17131126,"Abington township, Mercer County, Illinois",394.0,383.0,11.0,131,126,17
1713153806,"North Henderson township, Mercer County, Illinois",408.0,404.0,4.0,131,53806,17
1713163628,"Richland Grove township, Mercer County, Illinois",2137.0,2124.0,13.0,131,63628,17
1713159182,"Perryton township, Mercer County, Illinois",414.0,398.0,16.0,131,59182,17
1713131342,"Greene township, Mercer County, Illinois",1314.0,1252.0,62.0,131,31342,17
1713152233,"New Boston township, Mercer County, Illinois",857.0,857.0,0.0,131,52233,17
1713173339,"Suez township, Mercer County, Illinois",608.0,608.0,0.0,131,73339,17
1713155405,"Ohio Grove township, Mercer County, Illinois",150.0,150.0,0.0,131,55405,17
1713161795,"Preemption township, Mercer County, Illinois",1861.0,1829.0,32.0,131,61795,17
1713164551,"Rivoli township, Mercer County, Illinois",1434.0,1434.0,0.0,131,64551,17
1713123152,"Eliza township, Mercer County, Illinois",522.0,522.0,0.0,131,23152,17
1713148398,"Mercer township, Mercer County, Illinois",3939.0,3885.0,54.0,131,48398,17
1713139311,"Keithsburg township, Mercer County, Illinois",618.0,609.0,9.0,131,39311,17
1704343952,"Lisle township, DuPage County, Illinois",119572.0,100830.0,18742.0,043,43952,17
1713149256,"Millersburg township, Mercer County, Illinois",730.0,712.0,18.0,131,49256,17
1713120968,"Duncan township, Mercer County, Illinois",408.0,408.0,0.0,131,20968,17
1706346175,"Maine township, Grundy County, Illinois",295.0,289.0,6.0,063,46175,17
1709159819,"Pilot township, Kankakee County, Illinois",2002.0,1971.0,31.0,091,59819,17
1709183856,"Yellowhead township, Kankakee County, Illinois",2616.0,2508.0,108.0,091,83856,17
