geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
1604393128,"St. Anthony CCD, Fremont County, Idaho",7854.0,4142.0,3712.0,6896.0,3588.0,3308.0,332.0,135.0,197.0,418.0,283.0,135.0,171.0,108.0,63.0,37.0,28.0,9.0,043,93128,16
1606593381,"Sugar City CCD, Madison County, Idaho",6060.0,3275.0,2785.0,5440.0,2957.0,2483.0,267.0,120.0,147.0,216.0,93.0,123.0,109.0,77.0,32.0,28.0,28.0,0.0,065,93381,16
1607992346,"Mullan CCD, Shoshone County, Idaho",842.0,400.0,442.0,697.0,345.0,352.0,115.0,46.0,69.0,24.0,5.0,19.0,6.0,4.0,2.0,0.0,0.0,0.0,079,92346,16
1607992392,"Murray CCD, Shoshone County, Idaho",459.0,237.0,222.0,449.0,237.0,212.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,92392,16
1607991794,"Kellogg CCD, Shoshone County, Idaho",6703.0,3257.0,3446.0,5489.0,2675.0,2814.0,740.0,311.0,429.0,317.0,206.0,111.0,157.0,65.0,92.0,0.0,0.0,0.0,079,91794,16
1607990230,"Avery-Clarkia CCD, Shoshone County, Idaho",436.0,266.0,170.0,346.0,208.0,138.0,24.0,5.0,19.0,17.0,16.0,1.0,15.0,5.0,10.0,34.0,32.0,2.0,079,90230,16
1604990644,"Cottonwood CCD, Idaho County, Idaho",2388.0,1479.0,909.0,1564.0,847.0,717.0,226.0,81.0,145.0,441.0,430.0,11.0,146.0,117.0,29.0,11.0,4.0,7.0,049,90644,16
1604991334,"Grangeville CCD, Idaho County, Idaho",5896.0,2871.0,3025.0,4802.0,2414.0,2388.0,701.0,244.0,457.0,349.0,213.0,136.0,44.0,0.0,44.0,0.0,0.0,0.0,049,91334,16
1604990897,"Elk City CCD, Idaho County, Idaho",2057.0,1030.0,1027.0,1846.0,936.0,910.0,31.0,0.0,31.0,114.0,52.0,62.0,57.0,39.0,18.0,9.0,3.0,6.0,049,90897,16
1604993013,"Riggins CCD, Idaho County, Idaho",1180.0,640.0,540.0,1061.0,553.0,508.0,63.0,51.0,12.0,46.0,26.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,049,93013,16
1604992553,"Nez Perce CCD, Idaho County, Idaho",4556.0,2377.0,2179.0,3912.0,2028.0,1884.0,181.0,106.0,75.0,262.0,143.0,119.0,195.0,100.0,95.0,6.0,0.0,6.0,049,92553,16
1608193611,"Victor CCD, Teton County, Idaho",5109.0,2563.0,2546.0,4406.0,2187.0,2219.0,291.0,136.0,155.0,14.0,10.0,4.0,332.0,182.0,150.0,66.0,48.0,18.0,081,93611,16
1608193473,"Tetonia CCD, Teton County, Idaho",2302.0,1267.0,1035.0,2064.0,1087.0,977.0,49.0,25.0,24.0,118.0,84.0,34.0,2.0,2.0,0.0,69.0,69.0,0.0,081,93473,16
1608190782,"Driggs CCD, Teton County, Idaho",3153.0,1697.0,1456.0,2424.0,1258.0,1166.0,164.0,79.0,85.0,3.0,0.0,3.0,562.0,360.0,202.0,0.0,0.0,0.0,081,90782,16
1607791127,"Fort Hall CCD, Power County, Idaho",802.0,394.0,408.0,702.0,364.0,338.0,24.0,0.0,24.0,53.0,20.0,33.0,8.0,0.0,8.0,15.0,10.0,5.0,077,91127,16
1607793082,"Rockland CCD, Power County, Idaho",760.0,410.0,350.0,650.0,346.0,304.0,26.0,19.0,7.0,71.0,39.0,32.0,10.0,3.0,7.0,3.0,3.0,0.0,077,93082,16
1607790092,"American Falls CCD, Power County, Idaho",5783.0,3007.0,2776.0,4833.0,2554.0,2279.0,577.0,241.0,336.0,296.0,169.0,127.0,77.0,43.0,34.0,0.0,0.0,0.0,077,90092,16
1607790115,"Arbon CCD, Power County, Idaho",197.0,129.0,68.0,191.0,126.0,65.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,077,90115,16
1608793703,"Weiser CCD, Washington County, Idaho",8053.0,4031.0,4022.0,7028.0,3440.0,3588.0,562.0,277.0,285.0,228.0,177.0,51.0,228.0,130.0,98.0,7.0,7.0,0.0,087,93703,16
1608790506,"Cambridge CCD, Washington County, Idaho",938.0,435.0,503.0,864.0,409.0,455.0,14.0,14.0,0.0,56.0,8.0,48.0,4.0,4.0,0.0,0.0,0.0,0.0,087,90506,16
