geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
2606524120,"East Lansing city, Ingham County, Michigan",43878.0,23523.0,23476.0,21069.0,2407.0,47.0,20355.0,065,24120,26
2606547200,"Leslie township, Ingham County, Michigan",1952.0,1150.0,1150.0,1081.0,69.0,0.0,802.0,065,47200,26
2606552180,"Mason city, Ingham County, Michigan",6807.0,4220.0,4203.0,4016.0,187.0,17.0,2587.0,065,52180,26
2606546020,"Lansing charter township, Ingham County, Michigan",6948.0,4942.0,4942.0,4652.0,290.0,0.0,2006.0,065,46020,26
2606547180,"Leslie city, Ingham County, Michigan",1443.0,934.0,934.0,832.0,102.0,0.0,509.0,065,47180,26
2606549040,"Locke township, Ingham County, Michigan",1368.0,910.0,910.0,861.0,49.0,0.0,458.0,065,49040,26
2606553140,"Meridian charter township, Ingham County, Michigan",34573.0,22746.0,22746.0,21519.0,1227.0,0.0,11827.0,065,53140,26
2606560800,"Onondaga township, Ingham County, Michigan",2410.0,1396.0,1396.0,1324.0,72.0,0.0,1014.0,065,60800,26
2606547080,"Leroy township, Ingham County, Michigan",2765.0,1930.0,1930.0,1840.0,90.0,0.0,835.0,065,47080,26
260654240,"Aurelius township, Ingham County, Michigan",3304.0,2198.0,2198.0,2118.0,80.0,0.0,1106.0,065,4240,26
26065800,"Alaiedon township, Ingham County, Michigan",2464.0,1442.0,1442.0,1400.0,42.0,0.0,1022.0,065,800,26
2606587420,"Williamston city, Ingham County, Michigan",3020.0,2065.0,2065.0,1984.0,81.0,0.0,955.0,065,87420,26
2606586520,"Wheatfield township, Ingham County, Michigan",1425.0,913.0,913.0,868.0,45.0,0.0,512.0,065,86520,26
2606540640,"Ingham township, Ingham County, Michigan",1998.0,1241.0,1239.0,1192.0,47.0,2.0,757.0,065,40640,26
2606586900,"White Oak township, Ingham County, Michigan",953.0,541.0,541.0,521.0,20.0,0.0,412.0,065,86900,26
260516680,"Beaverton township, Gladwin County, Michigan",1535.0,852.0,852.0,808.0,44.0,0.0,683.0,051,6680,26
260517360,"Bentley township, Gladwin County, Michigan",700.0,388.0,388.0,375.0,13.0,0.0,312.0,051,7360,26
260518360,"Billings township, Gladwin County, Michigan",1985.0,762.0,762.0,679.0,83.0,0.0,1223.0,051,8360,26
2605173140,"Sherman township, Gladwin County, Michigan",830.0,302.0,302.0,292.0,10.0,0.0,528.0,051,73140,26
2605112180,"Butman township, Gladwin County, Michigan",1620.0,357.0,357.0,338.0,19.0,0.0,1263.0,051,12180,26
2605170500,"Sage township, Gladwin County, Michigan",1991.0,887.0,887.0,803.0,84.0,0.0,1104.0,051,70500,26
2605137300,"Hay township, Gladwin County, Michigan",1124.0,484.0,484.0,422.0,62.0,0.0,640.0,051,37300,26
2605132320,"Gladwin city, Gladwin County, Michigan",2258.0,1261.0,1261.0,1178.0,83.0,0.0,997.0,051,32320,26
2605132340,"Gladwin township, Gladwin County, Michigan",807.0,396.0,396.0,351.0,45.0,0.0,411.0,051,32340,26
260519720,"Bourret township, Gladwin County, Michigan",384.0,141.0,141.0,137.0,4.0,0.0,243.0,051,9720,26
2605111440,"Buckeye township, Gladwin County, Michigan",1131.0,595.0,595.0,546.0,49.0,0.0,536.0,051,11440,26
2605116360,"Clement township, Gladwin County, Michigan",843.0,279.0,279.0,245.0,34.0,0.0,564.0,051,16360,26
2605179860,"Tobacco township, Gladwin County, Michigan",2216.0,1197.0,1197.0,1142.0,55.0,0.0,1019.0,051,79860,26
2605135620,"Grout township, Gladwin County, Michigan",1485.0,792.0,792.0,725.0,67.0,0.0,693.0,051,35620,26
2605172240,"Secord township, Gladwin County, Michigan",1141.0,370.0,370.0,357.0,13.0,0.0,771.0,051,72240,26
260516660,"Beaverton city, Gladwin County, Michigan",988.0,495.0,495.0,450.0,45.0,0.0,493.0,051,6660,26
