geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
1000391924,"Lower Christiana CCD, New Castle County, Delaware",33578.0,26811.0,3850.0,2282.0,41.0,43.0,37.0,0.0,62.0,1.0,112.0,34.0,0.0,50.0,58.0,107.0,0.0,0.0,29.0,0.0,0.0,35.0,11.0,0.0,14.0,1.0,003,91924,10,31025.0,2553.0
1000392960,"Piedmont CCD, New Castle County, Delaware",28016.0,24044.0,460.0,174.0,72.0,7.0,163.0,11.0,112.0,0.0,698.0,245.0,128.0,85.0,651.0,358.0,0.0,0.0,217.0,75.0,360.0,93.0,10.0,12.0,41.0,0.0,003,92960,10,26956.0,1060.0
1000393996,"Wilmington CCD, New Castle County, Delaware",66477.0,59232.0,3079.0,2303.0,115.0,101.0,55.0,0.0,161.0,34.0,306.0,112.0,36.0,53.0,261.0,127.0,0.0,5.0,57.0,0.0,141.0,35.0,55.0,38.0,138.0,33.0,003,93996,10,63636.0,2841.0
1000393256,"Red Lion CCD, New Castle County, Delaware",9474.0,8452.0,194.0,18.0,7.0,0.0,9.0,0.0,0.0,21.0,219.0,191.0,0.0,10.0,27.0,0.0,23.0,14.0,0.0,0.0,11.0,43.0,6.0,7.0,209.0,13.0,003,93256,10,9157.0,317.0
1000393848,"Upper Christiana CCD, New Castle County, Delaware",25997.0,20474.0,1414.0,964.0,171.0,0.0,99.0,8.0,50.0,0.0,667.0,257.0,14.0,73.0,54.0,65.0,158.0,92.0,40.0,0.0,865.0,87.0,92.0,62.0,261.0,30.0,003,93848,10,24359.0,1638.0
1000390148,"Brandywine CCD, New Castle County, Delaware",75062.0,67021.0,1177.0,711.0,162.0,77.0,174.0,45.0,257.0,92.0,1386.0,556.0,36.0,56.0,477.0,506.0,69.0,86.0,164.0,34.0,1049.0,392.0,78.0,39.0,338.0,80.0,003,90148,10,72388.0,2674.0
1000392072,"Middletown-Odessa CCD, New Castle County, Delaware",53973.0,49827.0,1672.0,342.0,148.0,28.0,68.0,9.0,90.0,0.0,474.0,95.0,0.0,24.0,41.0,25.0,0.0,61.0,41.0,33.0,308.0,3.0,104.0,11.0,492.0,77.0,003,92072,10,53265.0,708.0
1000393108,"Pike Creek-Central Kirkwood CCD, New Castle County, Delaware",40521.0,33638.0,1960.0,1321.0,92.0,34.0,12.0,0.0,164.0,59.0,751.0,267.0,170.0,100.0,480.0,230.0,16.0,12.0,83.0,24.0,533.0,166.0,131.0,4.0,216.0,58.0,003,93108,10,38246.0,2275.0
1000591628,"Laurel-Delmar CCD, Sussex County, Delaware",21392.0,19730.0,642.0,433.0,154.0,188.0,19.0,0.0,64.0,0.0,21.0,69.0,0.0,21.0,0.0,0.0,14.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,91628,10,20655.0,737.0
1000592664,"Milton CCD, Sussex County, Delaware",16505.0,15319.0,322.0,396.0,46.0,0.0,36.0,14.0,110.0,7.0,88.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,80.0,0.0,57.0,0.0,0.0,3.0,9.0,0.0,005,92664,10,16067.0,438.0
1000392812,"New Castle CCD, New Castle County, Delaware",83252.0,67509.0,5925.0,3207.0,660.0,252.0,121.0,38.0,115.0,57.0,716.0,412.0,103.0,15.0,90.0,107.0,118.0,107.0,310.0,73.0,911.0,230.0,315.0,83.0,1574.0,204.0,003,92812,10,78467.0,4785.0
1000590296,"Bridgeville-Greenwood CCD, Sussex County, Delaware",12664.0,10732.0,968.0,851.0,20.0,0.0,12.0,0.0,0.0,0.0,46.0,14.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,005,90296,10,11787.0,877.0
1000591776,"Lewes CCD, Sussex County, Delaware",32548.0,30517.0,536.0,209.0,150.0,20.0,110.0,7.0,123.0,61.0,236.0,56.0,0.0,4.0,80.0,17.0,69.0,123.0,35.0,2.0,48.0,54.0,67.0,21.0,3.0,0.0,005,91776,10,31974.0,574.0
1000592516,"Millsboro CCD, Sussex County, Delaware",27777.0,25505.0,1117.0,509.0,90.0,10.0,80.0,1.0,103.0,0.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,108.0,0.0,118.0,47.0,3.0,0.0,0.0,0.0,005,92516,10,27199.0,578.0
1000593404,"Seaford CCD, Sussex County, Delaware",24744.0,21287.0,1203.0,707.0,432.0,631.0,10.0,0.0,48.0,0.0,103.0,35.0,4.0,3.0,6.0,22.0,8.0,8.0,88.0,8.0,55.0,86.0,0.0,0.0,0.0,0.0,005,93404,10,23244.0,1500.0
1000592368,"Milford South CCD, Sussex County, Delaware",21391.0,18349.0,1593.0,823.0,145.0,56.0,24.0,0.0,68.0,12.0,109.0,21.0,0.0,1.0,0.0,14.0,0.0,0.0,24.0,95.0,22.0,27.0,0.0,0.0,8.0,0.0,005,92368,10,20342.0,1049.0
1000591036,"Georgetown CCD, Sussex County, Delaware",14704.0,11333.0,990.0,1968.0,69.0,77.0,8.0,0.0,18.0,0.0,45.0,91.0,0.0,54.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,005,91036,10,12492.0,2212.0
1000191480,"Kenton CCD, Kent County, Delaware",6648.0,6283.0,73.0,147.0,0.0,0.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,31.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,001,91480,10,6445.0,203.0
1000192220,"Milford North CCD, Kent County, Delaware",10555.0,9305.0,278.0,280.0,193.0,364.0,34.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,7.0,3.0,0.0,7.0,22.0,17.0,0.0,0.0,0.0,23.0,001,92220,10,9861.0,694.0
1000191332,"Harrington CCD, Kent County, Delaware",11828.0,11175.0,447.0,62.0,0.0,0.0,12.0,18.0,6.0,0.0,21.0,42.0,0.0,0.0,24.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,001,91332,10,11703.0,125.0
1000190888,"Felton CCD, Kent County, Delaware",6376.0,6026.0,259.0,31.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,001,90888,10,6336.0,40.0
1000190740,"Dover CCD, Kent County, Delaware",74914.0,66477.0,2095.0,1257.0,243.0,386.0,939.0,301.0,151.0,105.0,281.0,257.0,38.0,70.0,361.0,261.0,35.0,30.0,441.0,91.0,364.0,124.0,61.0,28.0,445.0,73.0,001,90740,10,71931.0,2983.0
1000190444,"Central Kent CCD, Kent County, Delaware",26595.0,24514.0,761.0,293.0,41.0,27.0,203.0,128.0,0.0,0.0,160.0,93.0,6.0,88.0,53.0,8.0,0.0,0.0,53.0,56.0,47.0,13.0,9.0,0.0,42.0,0.0,001,90444,10,25889.0,706.0
1000193700,"Smyrna CCD, Kent County, Delaware",25238.0,22091.0,1392.0,468.0,48.0,9.0,169.0,15.0,20.0,0.0,85.0,168.0,0.0,7.0,0.0,20.0,0.0,0.0,43.0,46.0,15.0,19.0,16.0,12.0,424.0,171.0,001,93700,10,24303.0,935.0
1000392738,"Newark CCD, New Castle County, Delaware",66598.0,56260.0,3223.0,1236.0,200.0,50.0,247.0,57.0,165.0,116.0,1177.0,216.0,85.0,65.0,882.0,1146.0,24.0,12.0,165.0,32.0,398.0,103.0,166.0,127.0,386.0,60.0,003,92738,10,63378.0,3220.0
1000391110,"Glasgow CCD, New Castle County, Delaware",39228.0,32884.0,1467.0,598.0,23.0,0.0,72.0,0.0,185.0,65.0,693.0,276.0,83.0,56.0,397.0,513.0,12.0,9.0,16.0,0.0,548.0,160.0,120.0,58.0,952.0,41.0,003,91110,10,37452.0,1776.0
1000593552,"Selbyville-Frankford CCD, Sussex County, Delaware",32395.0,29493.0,920.0,1274.0,23.0,4.0,87.0,6.0,36.0,28.0,247.0,92.0,0.0,0.0,30.0,46.0,2.0,41.0,3.0,0.0,24.0,21.0,0.0,0.0,18.0,0.0,005,93552,10,30883.0,1512.0
