geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
4000193250,"Stilwell East CCD, Adair County, Oklahoma",6054.0,2926.0,25.0,45.0,29.0,138.0,146.0,149.0,144.0,30.0,1299.0,112.0,332.0,132.0,226.0,89.0,9.0,21.0,3128.0,14.0,17.0,36.0,82.0,106.0,103.0,152.0,90.0,1403.0,98.0,448.0,117.0,344.0,102.0,5.0,11.0,001,93250,40,39.0,62.0,65.0,220.0,252.0,252.0,296.0,120.0,2702.0,210.0,780.0,249.0,570.0,191.0,14.0,32.0,1306.0,706.0,600.0,990.0,444.0,546.0,237.0,119.0,118.0,807.0,345.0,462.0
4000193796,"Westville CCD, Adair County, Oklahoma",3273.0,1555.0,3.0,7.0,0.0,70.0,33.0,105.0,107.0,20.0,641.0,86.0,148.0,85.0,211.0,35.0,0.0,4.0,1718.0,0.0,3.0,13.0,44.0,19.0,75.0,55.0,23.0,723.0,128.0,297.0,90.0,200.0,48.0,0.0,0.0,001,93796,40,3.0,10.0,13.0,114.0,52.0,180.0,162.0,43.0,1364.0,214.0,445.0,175.0,411.0,83.0,0.0,4.0,577.0,345.0,232.0,659.0,234.0,425.0,87.0,39.0,48.0,498.0,250.0,248.0
4000193588,"Watts CCD, Adair County, Oklahoma",1782.0,883.0,4.0,13.0,16.0,44.0,39.0,30.0,29.0,40.0,367.0,40.0,99.0,78.0,65.0,6.0,0.0,13.0,899.0,11.0,1.0,12.0,24.0,45.0,27.0,26.0,14.0,421.0,51.0,143.0,37.0,69.0,18.0,0.0,0.0,001,93588,40,15.0,14.0,28.0,68.0,84.0,57.0,55.0,54.0,788.0,91.0,242.0,115.0,134.0,24.0,0.0,13.0,375.0,215.0,160.0,333.0,139.0,194.0,37.0,19.0,18.0,171.0,84.0,87.0
4000193263,"Stilwell West CCD, Adair County, Oklahoma",3206.0,1661.0,5.0,24.0,17.0,74.0,58.0,57.0,121.0,50.0,699.0,77.0,238.0,36.0,141.0,39.0,7.0,18.0,1545.0,2.0,0.0,4.0,60.0,77.0,79.0,52.0,9.0,632.0,63.0,224.0,80.0,194.0,52.0,12.0,5.0,001,93263,40,7.0,24.0,21.0,134.0,135.0,136.0,173.0,59.0,1331.0,140.0,462.0,116.0,335.0,91.0,19.0,23.0,689.0,406.0,283.0,602.0,315.0,287.0,133.0,64.0,69.0,468.0,205.0,263.0
4013391612,"Konawa CCD, Seminole County, Oklahoma",1821.0,846.0,23.0,2.0,3.0,29.0,7.0,42.0,6.0,28.0,328.0,81.0,120.0,83.0,67.0,27.0,0.0,0.0,975.0,3.0,0.0,12.0,31.0,30.0,14.0,85.0,20.0,311.0,61.0,170.0,52.0,137.0,49.0,0.0,0.0,133,91612,40,26.0,2.0,15.0,60.0,37.0,56.0,91.0,48.0,639.0,142.0,290.0,135.0,204.0,76.0,0.0,0.0,335.0,140.0,195.0,432.0,201.0,231.0,76.0,27.0,49.0,280.0,94.0,186.0
4013392795,"Seminole South CCD, Seminole County, Oklahoma",1547.0,769.0,9.0,3.0,0.0,19.0,25.0,20.0,30.0,4.0,303.0,122.0,129.0,31.0,22.0,45.0,7.0,0.0,778.0,20.0,0.0,0.0,20.0,15.0,21.0,27.0,10.0,245.0,110.0,103.0,62.0,97.0,45.0,3.0,0.0,133,92795,40,29.0,3.0,0.0,39.0,40.0,41.0,57.0,14.0,548.0,232.0,232.0,93.0,119.0,90.0,10.0,0.0,223.0,110.0,113.0,464.0,251.0,213.0,100.0,52.0,48.0,219.0,74.0,145.0
4013393835,"Wewoka CCD, Seminole County, Oklahoma",5030.0,2360.0,47.0,4.0,23.0,69.0,57.0,36.0,55.0,63.0,932.0,181.0,444.0,164.0,176.0,92.0,17.0,0.0,2670.0,33.0,0.0,31.0,86.0,117.0,144.0,91.0,20.0,820.0,240.0,511.0,223.0,232.0,109.0,11.0,2.0,133,93835,40,80.0,4.0,54.0,155.0,174.0,180.0,146.0,83.0,1752.0,421.0,955.0,387.0,408.0,201.0,28.0,2.0,876.0,354.0,522.0,1376.0,625.0,751.0,231.0,109.0,122.0,639.0,285.0,354.0
4013392782,"Seminole North CCD, Seminole County, Oklahoma",8125.0,3906.0,28.0,11.0,12.0,85.0,134.0,97.0,188.0,89.0,1399.0,366.0,592.0,416.0,338.0,105.0,35.0,11.0,4219.0,39.0,0.0,15.0,69.0,62.0,80.0,205.0,77.0,1477.0,404.0,749.0,378.0,429.0,207.0,25.0,3.0,133,92782,40,67.0,11.0,27.0,154.0,196.0,177.0,393.0,166.0,2876.0,770.0,1341.0,794.0,767.0,312.0,60.0,14.0,1191.0,644.0,547.0,2111.0,958.0,1153.0,386.0,151.0,235.0,1153.0,489.0,664.0
4013793432,"Velma-Alma CCD, Stephens County, Oklahoma",1325.0,651.0,0.0,5.0,0.0,33.0,22.0,11.0,32.0,7.0,319.0,34.0,80.0,25.0,67.0,12.0,4.0,0.0,674.0,0.0,0.0,5.0,2.0,7.0,27.0,45.0,8.0,327.0,25.0,110.0,31.0,75.0,11.0,0.0,1.0,137,93432,40,0.0,5.0,5.0,35.0,29.0,38.0,77.0,15.0,646.0,59.0,190.0,56.0,142.0,23.0,4.0,1.0,204.0,110.0,94.0,249.0,114.0,135.0,28.0,16.0,12.0,170.0,83.0,87.0
4013791781,"Marlow CCD, Stephens County, Oklahoma",5888.0,2777.0,28.0,0.0,68.0,51.0,47.0,47.0,89.0,65.0,1253.0,158.0,430.0,93.0,272.0,140.0,17.0,19.0,3111.0,29.0,3.0,26.0,33.0,62.0,108.0,55.0,90.0,1253.0,272.0,446.0,152.0,442.0,80.0,37.0,23.0,137,91781,40,57.0,3.0,94.0,84.0,109.0,155.0,144.0,155.0,2506.0,430.0,876.0,245.0,714.0,220.0,54.0,42.0,801.0,395.0,406.0,1306.0,588.0,718.0,316.0,176.0,140.0,1030.0,448.0,582.0
