geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
2203594249,"District 2, East Carroll Parish, Louisiana",47.0,17.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,035,94249,22
2203594429,"District 3, East Carroll Parish, Louisiana",133.0,66.0,0.0,6.0,7.0,29.0,0.0,2.0,8.0,6.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,035,94429,22
2203594807,"District 5, East Carroll Parish, Louisiana",192.0,30.0,48.0,85.0,0.0,11.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,035,94807,22
2203595269,"District 8, East Carroll Parish, Louisiana",433.0,147.0,100.0,36.0,75.0,26.0,9.0,0.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,035,95269,22
2203594975,"District 6, East Carroll Parish, Louisiana",276.0,96.0,31.0,33.0,10.0,35.0,22.0,10.0,0.0,5.0,0.0,23.0,11.0,0.0,0.0,0.0,0.0,035,94975,22
2203595128,"District 7, East Carroll Parish, Louisiana",169.0,28.0,12.0,64.0,0.0,33.0,15.0,0.0,0.0,8.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,035,95128,22
2200595544,"District 11, Ascension Parish, Louisiana",335.0,16.0,13.0,14.0,71.0,9.0,0.0,0.0,24.0,0.0,18.0,0.0,26.0,15.0,36.0,75.0,18.0,005,95544,22
2200594006,"District 1, Ascension Parish, Louisiana",1727.0,530.0,190.0,66.0,63.0,73.0,132.0,134.0,135.0,0.0,82.0,145.0,108.0,53.0,0.0,16.0,0.0,005,94006,22
2200594387,"District 3, Ascension Parish, Louisiana",2040.0,228.0,232.0,88.0,158.0,76.0,76.0,67.0,164.0,30.0,113.0,244.0,237.0,195.0,27.0,65.0,40.0,005,94387,22
2200594765,"District 5, Ascension Parish, Louisiana",641.0,84.0,0.0,15.0,0.0,0.0,16.0,18.0,26.0,0.0,120.0,89.0,116.0,17.0,68.0,33.0,39.0,005,94765,22
2200595244,"District 8, Ascension Parish, Louisiana",794.0,117.0,0.0,16.0,22.0,58.0,55.0,57.0,0.0,0.0,144.0,62.0,65.0,169.0,29.0,0.0,0.0,005,95244,22
2200594206,"District 2, Ascension Parish, Louisiana",1452.0,264.0,109.0,34.0,51.0,156.0,54.0,24.0,18.0,65.0,36.0,108.0,87.0,45.0,36.0,303.0,62.0,005,94206,22
2200594572,"District 4, Ascension Parish, Louisiana",549.0,0.0,0.0,54.0,0.0,44.0,0.0,39.0,21.0,0.0,48.0,68.0,83.0,84.0,108.0,0.0,0.0,005,94572,22
2200594938,"District 6, Ascension Parish, Louisiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,94938,22
2200595466,"District 10, Ascension Parish, Louisiana",590.0,50.0,37.0,11.0,0.0,20.0,0.0,0.0,11.0,19.0,101.0,75.0,175.0,0.0,25.0,45.0,21.0,005,95466,22
2200595097,"District 7, Ascension Parish, Louisiana",253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,120.0,0.0,89.0,0.0,005,95097,22
2200595361,"District 9, Ascension Parish, Louisiana",130.0,26.0,0.0,48.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,19.0,8.0,0.0,0.0,0.0,005,95361,22
2205595812,"District F, Lafayette Parish, Louisiana",800.0,37.0,16.0,81.0,94.0,29.0,0.0,201.0,0.0,0.0,35.0,62.0,83.0,126.0,36.0,0.0,0.0,055,95812,22
2205595737,"District A, Lafayette Parish, Louisiana",4734.0,424.0,462.0,439.0,399.0,317.0,347.0,343.0,203.0,170.0,331.0,205.0,441.0,338.0,224.0,66.0,25.0,055,95737,22
2205595797,"District E, Lafayette Parish, Louisiana",2026.0,425.0,113.0,35.0,155.0,164.0,127.0,47.0,233.0,54.0,243.0,229.0,163.0,9.0,6.0,23.0,0.0,055,95797,22
2205595827,"District G, Lafayette Parish, Louisiana",2777.0,347.0,222.0,214.0,92.0,198.0,93.0,57.0,154.0,216.0,284.0,298.0,232.0,57.0,141.0,144.0,28.0,055,95827,22
2204394618,"District 4, Grant Parish, Louisiana",43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,043,94618,22
2204394441,"District 3, Grant Parish, Louisiana",502.0,76.0,73.0,58.0,74.0,53.0,37.0,13.0,2.0,0.0,12.0,69.0,1.0,16.0,10.0,8.0,0.0,043,94441,22
2205194273,"District 2, Jefferson Parish, Louisiana",5270.0,618.0,470.0,493.0,468.0,437.0,470.0,184.0,245.0,265.0,213.0,618.0,336.0,235.0,161.0,55.0,2.0,051,94273,22
2205194453,"District 3, Jefferson Parish, Louisiana",17350.0,2646.0,1855.0,1436.0,1217.0,1123.0,1046.0,872.0,978.0,874.0,1029.0,1439.0,1482.0,794.0,290.0,183.0,86.0,051,94453,22
2205194630,"District 4, Jefferson Parish, Louisiana",4187.0,594.0,169.0,475.0,245.0,303.0,172.0,64.0,293.0,202.0,383.0,384.0,581.0,167.0,60.0,41.0,54.0,051,94630,22
2205194069,"District 1, Jefferson Parish, Louisiana",10549.0,1010.0,774.0,634.0,742.0,707.0,697.0,441.0,696.0,343.0,644.0,1005.0,1440.0,677.0,411.0,204.0,124.0,051,94069,22
2205194829,"District 5, Jefferson Parish, Louisiana",4523.0,459.0,270.0,326.0,293.0,270.0,423.0,259.0,419.0,168.0,503.0,420.0,409.0,126.0,62.0,55.0,61.0,051,94829,22
2201194015,"District 1, Beauregard Parish, Louisiana",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,011,94015,22
2201194552,"District 3A, Beauregard Parish, Louisiana",434.0,91.0,85.0,22.0,41.0,21.0,25.0,11.0,22.0,5.0,22.0,15.0,46.0,5.0,14.0,2.0,7.0,011,94552,22
2201194555,"District 3B, Beauregard Parish, Louisiana",324.0,35.0,32.0,53.0,41.0,28.0,5.0,11.0,9.0,4.0,33.0,33.0,25.0,13.0,0.0,2.0,0.0,011,94555,22
2201194561,"District 3D, Beauregard Parish, Louisiana",321.0,43.0,20.0,20.0,47.0,2.0,33.0,6.0,34.0,2.0,30.0,28.0,22.0,8.0,10.0,9.0,7.0,011,94561,22
2201194564,"District 3E, Beauregard Parish, Louisiana",172.0,10.0,28.0,0.0,14.0,2.0,2.0,5.0,0.0,21.0,17.0,34.0,18.0,3.0,5.0,8.0,5.0,011,94564,22
2201194732,"District 4A, Beauregard Parish, Louisiana",55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,011,94732,22
2201194213,"District 2, Beauregard Parish, Louisiana",120.0,6.0,43.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,6.0,0.0,0.0,3.0,0.0,011,94213,22
2201194774,"District 5, Beauregard Parish, Louisiana",33.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,011,94774,22
2201194744,"District 4B, Beauregard Parish, Louisiana",64.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,2.0,8.0,0.0,0.0,011,94744,22
2201194558,"District 3C, Beauregard Parish, Louisiana",101.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,13.0,7.0,0.0,17.0,52.0,0.0,1.0,0.0,011,94558,22
2201394579,"District 4, Bienville Parish, Louisiana",266.0,77.0,19.0,64.0,0.0,18.0,4.0,2.0,7.0,15.0,0.0,24.0,10.0,23.0,0.0,3.0,0.0,013,94579,22
2201394777,"District 5, Bienville Parish, Louisiana",308.0,58.0,47.0,76.0,22.0,15.0,21.0,0.0,20.0,24.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,013,94777,22
2201394216,"District 2, Bienville Parish, Louisiana",592.0,150.0,177.0,46.0,52.0,25.0,12.0,31.0,8.0,9.0,16.0,23.0,31.0,12.0,0.0,0.0,0.0,013,94216,22
2201394945,"District 6, Bienville Parish, Louisiana",153.0,5.0,19.0,14.0,5.0,0.0,69.0,4.0,0.0,7.0,5.0,19.0,0.0,0.0,0.0,6.0,0.0,013,94945,22
2201395104,"District 7, Bienville Parish, Louisiana",297.0,47.0,24.0,58.0,2.0,55.0,23.0,5.0,30.0,1.0,11.0,1.0,23.0,0.0,17.0,0.0,0.0,013,95104,22
2201394018,"District 1, Bienville Parish, Louisiana",442.0,73.0,35.0,43.0,43.0,49.0,59.0,10.0,7.0,0.0,22.0,41.0,29.0,3.0,0.0,28.0,0.0,013,94018,22
2201394396,"District 3, Bienville Parish, Louisiana",355.0,50.0,26.0,34.0,22.0,5.0,12.0,31.0,19.0,32.0,45.0,19.0,56.0,4.0,0.0,0.0,0.0,013,94396,22
2201594948,"District 6, Bossier Parish, Louisiana",846.0,16.0,29.0,0.0,0.0,69.0,39.0,91.0,11.0,0.0,41.0,82.0,36.0,245.0,58.0,50.0,79.0,015,94948,22
2201595107,"District 7, Bossier Parish, Louisiana",1300.0,380.0,261.0,87.0,108.0,153.0,58.0,40.0,25.0,27.0,3.0,73.0,42.0,25.0,18.0,0.0,0.0,015,95107,22
2201595470,"District 10, Bossier Parish, Louisiana",910.0,70.0,36.0,93.0,48.0,63.0,52.0,8.0,32.0,51.0,135.0,116.0,130.0,49.0,21.0,0.0,6.0,015,95470,22
2201594780,"District 5, Bossier Parish, Louisiana",789.0,17.0,14.0,47.0,134.0,20.0,13.0,36.0,14.0,40.0,25.0,144.0,126.0,88.0,0.0,46.0,25.0,015,94780,22
2201594219,"District 2, Bossier Parish, Louisiana",391.0,0.0,25.0,49.0,0.0,13.0,0.0,0.0,21.0,0.0,71.0,0.0,56.0,82.0,0.0,74.0,0.0,015,94219,22
2201594399,"District 3, Bossier Parish, Louisiana",547.0,197.0,34.0,75.0,29.0,22.0,42.0,4.0,14.0,4.0,13.0,46.0,13.0,26.0,0.0,18.0,10.0,015,94399,22
2201594582,"District 4, Bossier Parish, Louisiana",875.0,173.0,67.0,193.0,44.0,82.0,28.0,4.0,68.0,0.0,28.0,24.0,87.0,52.0,25.0,0.0,0.0,015,94582,22
2201595614,"District 12, Bossier Parish, Louisiana",434.0,58.0,0.0,59.0,45.0,29.0,0.0,0.0,0.0,23.0,16.0,26.0,78.0,42.0,35.0,4.0,19.0,015,95614,22
2201594021,"District 1, Bossier Parish, Louisiana",653.0,42.0,44.0,91.0,64.0,37.0,92.0,0.0,102.0,15.0,57.0,48.0,52.0,0.0,9.0,0.0,0.0,015,94021,22
2201595368,"District 9, Bossier Parish, Louisiana",1156.0,216.0,65.0,92.0,111.0,61.0,97.0,118.0,156.0,43.0,76.0,68.0,29.0,8.0,0.0,0.0,16.0,015,95368,22
2201595251,"District 8, Bossier Parish, Louisiana",1436.0,291.0,77.0,122.0,242.0,132.0,132.0,37.0,44.0,8.0,176.0,97.0,63.0,15.0,0.0,0.0,0.0,015,95251,22
2201595548,"District 11, Bossier Parish, Louisiana",732.0,103.0,58.0,71.0,37.0,51.0,48.0,58.0,95.0,0.0,17.0,93.0,58.0,18.0,25.0,0.0,0.0,015,95548,22
2202394594,"District 4, Cameron Parish, Louisiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,94594,22
2202394960,"District 6, Cameron Parish, Louisiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,94960,22
2202394792,"District 5, Cameron Parish, Louisiana",34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,0.0,0.0,023,94792,22
2202394231,"District 2, Cameron Parish, Louisiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,94231,22
2202394033,"District 1, Cameron Parish, Louisiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,94033,22
