geoid,name,median,male,female,county,county subdivision,state
5002111950,"Castleton town, Rutland County, Vermont",35.3,37.4,31.1,021,11950,50
5002155600,"Pittsford town, Rutland County, Vermont",49.0,45.8,50.1,021,55600,50
5002165275,"Shrewsbury town, Rutland County, Vermont",54.6,56.1,52.3,021,65275,50
500217750,"Brandon town, Rutland County, Vermont",44.7,43.0,46.0,021,7750,50
5002134450,"Hubbardton town, Rutland County, Vermont",54.4,53.9,54.6,021,34450,50
5002137685,"Killington town, Rutland County, Vermont",55.4,56.7,53.7,021,37685,50
5002144800,"Middletown Springs town, Rutland County, Vermont",47.8,46.4,48.5,021,44800,50
5002144125,"Mendon town, Rutland County, Vermont",52.6,48.5,53.3,021,44125,50
5002147200,"Mount Holly town, Rutland County, Vermont",52.3,51.6,52.7,021,47200,50
5002182300,"West Rutland town, Rutland County, Vermont",43.3,43.2,43.4,021,82300,50
5002157250,"Proctor town, Rutland County, Vermont",46.3,42.6,50.5,021,57250,50
5002135425,"Ira town, Rutland County, Vermont",53.1,55.5,52.0,021,35425,50
500215200,"Benson town, Rutland County, Vermont",43.4,44.1,43.3,021,5200,50
5002114500,"Clarendon town, Rutland County, Vermont",52.8,50.0,55.1,021,14500,50
5002116825,"Danby town, Rutland County, Vermont",42.7,41.5,43.7,021,16825,50
5002125375,"Fair Haven town, Rutland County, Vermont",42.2,40.2,45.1,021,25375,50
5002156875,"Poultney town, Rutland County, Vermont",39.4,39.1,44.0,021,56875,50
5002147425,"Mount Tabor town, Rutland County, Vermont",44.1,46.3,42.7,021,47425,50
5002155450,"Pittsfield town, Rutland County, Vermont",43.9,46.9,39.3,021,55450,50
5002161225,"Rutland city, Rutland County, Vermont",43.7,41.8,46.6,021,61225,50
5002114350,"Chittenden town, Rutland County, Vermont",46.2,45.3,46.8,021,14350,50
5002154250,"Pawlet town, Rutland County, Vermont",46.1,53.1,40.2,021,54250,50
5002172925,"Tinmouth town, Rutland County, Vermont",39.3,44.1,36.8,021,72925,50
5002175925,"Wallingford town, Rutland County, Vermont",50.6,50.1,51.9,021,75925,50
5002177950,"Wells town, Rutland County, Vermont",53.8,58.4,51.7,021,77950,50
5002180875,"West Haven town, Rutland County, Vermont",48.5,53.2,46.9,021,80875,50
5002171050,"Sudbury town, Rutland County, Vermont",48.9,53.9,47.1,021,71050,50
5002161300,"Rutland town, Rutland County, Vermont",52.0,48.2,55.8,021,61300,50
5001928075,"Glover town, Orleans County, Vermont",51.7,53.2,49.2,019,28075,50
5001973525,"Troy town, Orleans County, Vermont",39.5,35.7,43.3,019,73525,50
50019475,"Albany town, Orleans County, Vermont",48.0,50.1,47.2,019,475,50
5001930175,"Greensboro town, Orleans County, Vermont",52.1,47.5,56.8,019,30175,50
5001936325,"Jay town, Orleans County, Vermont",38.7,30.8,42.7,019,36325,50
5001935575,"Irasburg town, Orleans County, Vermont",39.5,40.6,37.6,019,35575,50
5001980200,"Westfield town, Orleans County, Vermont",48.3,46.4,51.2,019,80200,50
5001913150,"Charleston town, Orleans County, Vermont",47.6,45.1,50.9,019,13150,50
5001917350,"Derby town, Orleans County, Vermont",47.8,46.3,50.3,019,17350,50
5001940525,"Lowell town, Orleans County, Vermont",43.7,42.8,44.5,019,40525,50
5001933775,"Holland town, Orleans County, Vermont",45.6,43.0,47.4,019,33775,50
5001948850,"Newport city, Orleans County, Vermont",39.5,37.9,41.4,019,48850,50
5001946450,"Morgan town, Orleans County, Vermont",61.4,57.5,65.7,019,46450,50
5001948925,"Newport town, Orleans County, Vermont",52.1,54.1,50.4,019,48925,50
500193550,"Barton town, Orleans County, Vermont",46.6,47.5,45.8,019,3550,50
5001981700,"Westmore town, Orleans County, Vermont",59.2,61.8,57.0,019,81700,50
