geoid,name,total,same_house,moved_within_county,moved_from_different_county_in_same_state,moved_from_different_state,moved_from_abroad,county,county subdivision,state
4106991938,"Mitchell CCD, Wheeler County, Oregon",737.0,668.0,1.0,64.0,3.0,1.0,069,91938,41
4104991411,"Ione-Lexington CCD, Morrow County, Oregon",1031.0,922.0,59.0,29.0,6.0,15.0,049,91411,41
4104990323,"Boardman CCD, Morrow County, Oregon",8145.0,6808.0,558.0,466.0,258.0,55.0,049,90323,41
4104991309,"Heppner CCD, Morrow County, Oregon",1746.0,1400.0,128.0,19.0,199.0,0.0,049,91309,41
4100792839,"Seaside CCD, Clatsop County, Oregon",8812.0,6938.0,725.0,671.0,469.0,9.0,007,92839,41
4100790153,"Astoria CCD, Clatsop County, Oregon",25656.0,20461.0,2671.0,1046.0,1437.0,41.0,007,90153,41
4100791598,"Knappa-Brownsmead CCD, Clatsop County, Oregon",2135.0,1963.0,100.0,27.0,45.0,0.0,007,91598,41
4100791445,"Jewell CCD, Clatsop County, Oregon",999.0,859.0,30.0,76.0,34.0,0.0,007,91445,41
4101192567,"Powers CCD, Coos County, Oregon",1043.0,844.0,174.0,0.0,25.0,0.0,011,92567,41
4101190221,"Bandon CCD, Coos County, Oregon",6511.0,5612.0,536.0,46.0,267.0,50.0,011,90221,41
4101192074,"Myrtle Point CCD, Coos County, Oregon",4667.0,4211.0,270.0,112.0,68.0,6.0,011,92074,41
4101190629,"Coos Bay CCD, Coos County, Oregon",30525.0,25433.0,2835.0,787.0,1413.0,57.0,011,90629,41
4101191003,"Eastside CCD, Coos County, Oregon",6055.0,5151.0,776.0,21.0,94.0,13.0,011,91003,41
4101190646,"Coquille CCD, Coos County, Oregon",7979.0,6530.0,1041.0,250.0,102.0,56.0,011,90646,41
4101192159,"North Bayside CCD, Coos County, Oregon",5641.0,4873.0,422.0,210.0,136.0,0.0,011,92159,41
4101592533,"Port Orford CCD, Curry County, Oregon",2955.0,2519.0,246.0,80.0,102.0,8.0,015,92533,41
4101590051,"Agness CCD, Curry County, Oregon",7.0,7.0,0.0,0.0,0.0,0.0,015,90051,41
4101590357,"Brookings CCD, Curry County, Oregon",8969.0,6861.0,605.0,220.0,1267.0,16.0,015,90357,41
4101591207,"Gold Beach CCD, Curry County, Oregon",5409.0,4604.0,375.0,146.0,267.0,17.0,015,91207,41
4101591275,"Harbor CCD, Curry County, Oregon",4921.0,3903.0,627.0,180.0,185.0,26.0,015,91275,41
4102190612,"Condon CCD, Gilliam County, Oregon",991.0,883.0,59.0,39.0,10.0,0.0,021,90612,41
4102190102,"Arlington CCD, Gilliam County, Oregon",912.0,798.0,84.0,19.0,11.0,0.0,021,90102,41
4102792431,"Parkdale CCD, Hood River County, Oregon",1855.0,1704.0,71.0,25.0,55.0,0.0,027,92431,41
4102792380,"Odell CCD, Hood River County, Oregon",5986.0,5644.0,202.0,67.0,50.0,23.0,027,92380,41
4102790850,"Dee CCD, Hood River County, Oregon",1009.0,911.0,52.0,7.0,39.0,0.0,027,90850,41
4102790476,"Cascade Locks CCD, Hood River County, Oregon",1296.0,1243.0,17.0,23.0,6.0,7.0,027,90476,41
4102791343,"Hood River CCD, Hood River County, Oregon",12618.0,11230.0,493.0,153.0,574.0,168.0,027,91343,41
4103792924,"Silver Lake-Fort Rock CCD, Lake County, Oregon",1764.0,1482.0,124.0,29.0,129.0,0.0,037,92924,41
