geoid,name,median,county,county subdivision,state
0100591989,"Louisville CCD, Barbour County, Alabama",475.0,005,91989,01
0100591017,"Eufaula CCD, Barbour County, Alabama",575.0,005,91017,01
0100590630,"Clayton CCD, Barbour County, Alabama",579.0,005,90630,01
0100590648,"Clio CCD, Barbour County, Alabama",419.0,005,90648,01
0100590189,"Bakerhill CCD, Barbour County, Alabama",551.0,005,90189,01
0100793438,"West Blocton CCD, Bibb County, Alabama",709.0,007,93438,01
0100790531,"Centreville-Brent CCD, Bibb County, Alabama",549.0,007,90531,01
0100792601,"Piper-Coleanor CCD, Bibb County, Alabama",682.0,007,92601,01
0101192133,"Midway CCD, Bullock County, Alabama",474.0,011,92133,01
0101193249,"Union Springs CCD, Bullock County, Alabama",604.0,011,93249,01
0101191098,"Fitzpatrick CCD, Bullock County, Alabama",775.0,011,91098,01
0101191701,"Inverness CCD, Bullock County, Alabama",425.0,011,91701,01
0101591746,"Jacksonville CCD, Calhoun County, Alabama",627.0,015,91746,01
0101590585,"Choccolocco CCD, Calhoun County, Alabama",746.0,015,90585,01
0101592430,"Ohatchee CCD, Calhoun County, Alabama",627.0,015,92430,01
0101592556,"Piedmont CCD, Calhoun County, Alabama",525.0,015,92556,01
0101793393,"Waverly CCD, Chambers County, Alabama",580.0,017,93393,01
0101590099,"Anniston CCD, Calhoun County, Alabama",639.0,015,90099,01
0101791107,"Five Points CCD, Chambers County, Alabama",594.0,017,91107,01
0101791827,"Lanett CCD, Chambers County, Alabama",633.0,017,91827,01
0101792169,"Milltown CCD, Chambers County, Alabama",597.0,017,92169,01
0101791818,"La Fayette CCD, Chambers County, Alabama",582.0,017,91818,01
0102590675,"Coffeeville CCD, Clarke County, Alabama",557.0,025,90675,01
0102591440,"Grove Hill CCD, Clarke County, Alabama",507.0,025,91440,01
0102591260,"Fulton CCD, Clarke County, Alabama",383.0,025,91260,01
0102593132,"Thomasville CCD, Clarke County, Alabama",516.0,025,93132,01
0105790279,"Berry CCD, Fayette County, Alabama",477.0,057,90279,01
0105791089,"Fayette CCD, Fayette County, Alabama",497.0,057,91089,01
0110192592,"Pine Level CCD, Montgomery County, Alabama",633.0,101,92592,01
0109590054,"Albertville-Boaz CCD, Marshall County, Alabama",654.0,095,90054,01
0110192295,"Mount Meigs CCD, Montgomery County, Alabama",1226.0,101,92295,01
0110192565,"Pike Road CCD, Montgomery County, Alabama",1215.0,101,92565,01
0110192214,"Montgomery CCD, Montgomery County, Alabama",831.0,101,92214,01
0110192673,"Ramer CCD, Montgomery County, Alabama",577.0,101,92673,01
0110191665,"Hope Hull CCD, Montgomery County, Alabama",677.0,101,91665,01
0109590108,"Arab CCD, Marshall County, Alabama",596.0,095,90108,01
0109590918,"Douglas CCD, Marshall County, Alabama",566.0,095,90918,01
0109593240,"Union Grove CCD, Marshall County, Alabama",751.0,095,93240,01
0109591395,"Grant CCD, Marshall County, Alabama",696.0,095,91395,01
0109593150,"Town Creek CCD, Marshall County, Alabama",463.0,095,93150,01
0109591458,"Guntersville CCD, Marshall County, Alabama",627.0,095,91458,01
0100991557,"Hayden CCD, Blount County, Alabama",740.0,009,91557,01
0100991953,"Locust Fork CCD, Blount County, Alabama",608.0,009,91953,01
0100990414,"Brooksville CCD, Blount County, Alabama",520.0,009,90414,01
0100990639,"Cleveland CCD, Blount County, Alabama",651.0,009,90639,01
0100990612,"Clarence CCD, Blount County, Alabama",481.0,009,90612,01
0100990333,"Blountsville CCD, Blount County, Alabama",593.0,009,90333,01
0100992439,"Oneonta CCD, Blount County, Alabama",657.0,009,92439,01
0106791584,"Headland-Newville CCD, Henry County, Alabama",686.0,067,91584,01
0106792907,"Shorterville CCD, Henry County, Alabama",460.0,067,92907,01
0106791485,"Haleburg CCD, Henry County, Alabama",510.0,067,91485,01
0108992052,"Madison CCD, Madison County, Alabama",1044.0,089,92052,01
0106790009,"Abbeville CCD, Henry County, Alabama",588.0,067,90009,01
0108992358,"New Market CCD, Madison County, Alabama",854.0,089,92358,01
0108991467,"Gurley CCD, Madison County, Alabama",1297.0,089,91467,01
0108992061,"Madison Crossroads CCD, Madison County, Alabama",805.0,089,92061,01
