geoid,name,total,same_house,moved_within_county,moved_from_different_county_in_same_state,moved_from_different_state,moved_from_abroad,county,county subdivision,state
4000193250,"Stilwell East CCD, Adair County, Oklahoma",9716.0,8655.0,793.0,158.0,86.0,24.0,001,93250,40
4000193796,"Westville CCD, Adair County, Oklahoma",4979.0,4634.0,160.0,12.0,173.0,0.0,001,93796,40
4000193588,"Watts CCD, Adair County, Oklahoma",2484.0,2277.0,71.0,60.0,76.0,0.0,001,93588,40
4000193263,"Stilwell West CCD, Adair County, Oklahoma",4639.0,4371.0,105.0,110.0,50.0,3.0,001,93263,40
4013391612,"Konawa CCD, Seminole County, Oklahoma",2729.0,2322.0,181.0,203.0,23.0,0.0,133,91612,40
4013392795,"Seminole South CCD, Seminole County, Oklahoma",2199.0,1912.0,95.0,119.0,73.0,0.0,133,92795,40
4013393835,"Wewoka CCD, Seminole County, Oklahoma",7384.0,6349.0,507.0,362.0,166.0,0.0,133,93835,40
4013392782,"Seminole North CCD, Seminole County, Oklahoma",12607.0,10821.0,926.0,705.0,144.0,11.0,133,92782,40
4013793432,"Velma-Alma CCD, Stephens County, Oklahoma",1868.0,1750.0,50.0,60.0,8.0,0.0,137,93432,40
4013791781,"Marlow CCD, Stephens County, Oklahoma",8347.0,7151.0,750.0,343.0,92.0,11.0,137,91781,40
4013790650,"Comanche CCD, Stephens County, Oklahoma",5964.0,5180.0,383.0,329.0,56.0,16.0,137,90650,40
4013790780,"Duncan CCD, Stephens County, Oklahoma",27691.0,22829.0,3091.0,997.0,747.0,27.0,137,90780,40
4002591560,"Keyes CCD, Cimarron County, Oklahoma",392.0,351.0,34.0,0.0,6.0,1.0,025,91560,40
4002590286,"Boise City CCD, Cimarron County, Oklahoma",1815.0,1638.0,96.0,46.0,35.0,0.0,025,90286,40
4001193575,"Watonga CCD, Blaine County, Oklahoma",4598.0,3586.0,384.0,260.0,344.0,24.0,011,93575,40
4001190416,"Canton CCD, Blaine County, Oklahoma",1535.0,1446.0,21.0,68.0,0.0,0.0,011,90416,40
4001191170,"Geary CCD, Blaine County, Oklahoma",1849.0,1648.0,82.0,117.0,2.0,0.0,011,91170,40
4001192392,"Okeene CCD, Blaine County, Oklahoma",1578.0,1367.0,164.0,23.0,24.0,0.0,011,92392,40
