geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
5601593465,"Torrington CCD, Goshen County, Wyoming",4051.0,106.0,402.0,268.0,170.0,164.0,213.0,303.0,249.0,190.0,276.0,348.0,572.0,407.0,171.0,162.0,50.0,015,93465,56
5601591430,"Goshen Hole CCD, Goshen County, Wyoming",454.0,24.0,11.0,32.0,23.0,42.0,7.0,15.0,15.0,19.0,62.0,36.0,54.0,78.0,13.0,11.0,12.0,015,91430,56
5601592585,"Rawhide Creek CCD, Goshen County, Wyoming",149.0,7.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,16.0,5.0,12.0,8.0,52.0,11.0,18.0,0.0,015,92585,56
5604191155,"Evanston CCD, Uinta County, Wyoming",4674.0,237.0,184.0,169.0,354.0,401.0,120.0,212.0,214.0,248.0,390.0,555.0,516.0,479.0,276.0,197.0,122.0,041,91155,56
5604190440,"Bridger Valley CCD, Uinta County, Wyoming",2175.0,81.0,111.0,27.0,107.0,43.0,68.0,69.0,85.0,96.0,179.0,167.0,442.0,220.0,277.0,169.0,34.0,041,90440,56
5604393300,"Ten Sleep CCD, Washakie County, Wyoming",337.0,9.0,11.0,4.0,23.0,16.0,20.0,28.0,12.0,19.0,39.0,47.0,55.0,20.0,10.0,10.0,14.0,043,93300,56
5604393795,"Worland CCD, Washakie County, Wyoming",2639.0,104.0,170.0,125.0,166.0,162.0,133.0,84.0,181.0,110.0,227.0,374.0,362.0,196.0,59.0,101.0,85.0,043,93795,56
5601793410,"Thermopolis West CCD, Hot Springs County, Wyoming",1777.0,91.0,51.0,41.0,113.0,147.0,112.0,82.0,153.0,108.0,108.0,167.0,211.0,226.0,83.0,38.0,46.0,017,93410,56
5601793355,"Thermopolis East CCD, Hot Springs County, Wyoming",208.0,40.0,36.0,14.0,9.0,22.0,4.0,12.0,10.0,3.0,4.0,6.0,14.0,18.0,5.0,11.0,0.0,017,93355,56
5601391045,"Dubois CCD, Fremont County, Wyoming",752.0,21.0,29.0,71.0,46.0,31.0,48.0,71.0,44.0,23.0,35.0,117.0,99.0,49.0,40.0,8.0,20.0,013,91045,56
5601392035,"Lander CCD, Fremont County, Wyoming",4275.0,152.0,170.0,255.0,132.0,124.0,232.0,242.0,141.0,206.0,413.0,533.0,534.0,451.0,313.0,246.0,131.0,013,92035,56
