geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
2709548328,"Onamia township, Mille Lacs County, Minnesota",219.0,181.0,8.0,169.0,4.0,38.0,095,48328,27,177.0,42.0
2709549480,"Page township, Mille Lacs County, Minnesota",260.0,227.0,2.0,193.0,32.0,33.0,095,49480,27,195.0,65.0
2709532516,"Kathio township, Mille Lacs County, Minnesota",522.0,387.0,0.0,337.0,50.0,135.0,095,32516,27,337.0,185.0
2709552540,"Princeton township, Mille Lacs County, Minnesota",877.0,792.0,12.0,705.0,75.0,85.0,095,52540,27,717.0,160.0
2709514500,"Dailey township, Mille Lacs County, Minnesota",88.0,67.0,0.0,59.0,8.0,21.0,095,14500,27,59.0,29.0
2709517810,"East Side township, Mille Lacs County, Minnesota",303.0,237.0,4.0,211.0,22.0,66.0,095,17810,27,215.0,88.0
2709525586,"Greenbush township, Mille Lacs County, Minnesota",436.0,383.0,13.0,326.0,44.0,53.0,095,25586,27,339.0,97.0
2709552522,"Princeton city, Mille Lacs County, Minnesota",1859.0,1413.0,0.0,1234.0,179.0,446.0,095,52522,27,1234.0,625.0
2712919322,"Emmet township, Renville County, Minnesota",86.0,78.0,0.0,67.0,11.0,8.0,129,19322,27,67.0,19.0
2712919628,"Ericson township, Renville County, Minnesota",83.0,82.0,0.0,61.0,21.0,1.0,129,19628,27,61.0,22.0
2712946600,"Norfolk township, Renville County, Minnesota",50.0,40.0,0.0,38.0,2.0,10.0,129,46600,27,38.0,12.0
2712913852,"Crooks township, Renville County, Minnesota",77.0,70.0,2.0,45.0,23.0,7.0,129,13852,27,47.0,30.0
2712953656,"Redwood Falls city, Renville County, Minnesota",0.0,0.0,0.0,0.0,0.0,0.0,129,53656,27,0.0,0.0
271293484,"Bandon township, Renville County, Minnesota",76.0,69.0,4.0,56.0,9.0,7.0,129,3484,27,60.0,16.0
271296076,"Bird Island city, Renville County, Minnesota",409.0,316.0,13.0,219.0,84.0,93.0,129,6076,27,232.0,177.0
271297912,"Brookfield township, Renville County, Minnesota",57.0,49.0,0.0,41.0,8.0,8.0,129,7912,27,41.0,16.0
2712922364,"Franklin city, Renville County, Minnesota",212.0,175.0,2.0,138.0,35.0,37.0,129,22364,27,140.0,72.0
2712928610,"Henryville township, Renville County, Minnesota",64.0,55.0,0.0,52.0,3.0,9.0,129,28610,27,52.0,12.0
2712941624,"Melville township, Renville County, Minnesota",89.0,70.0,0.0,64.0,6.0,19.0,129,41624,27,64.0,25.0
2712949606,"Palmyra township, Renville County, Minnesota",80.0,72.0,1.0,56.0,15.0,8.0,129,49606,27,57.0,23.0
2712952486,"Preston Lake township, Renville County, Minnesota",111.0,77.0,1.0,70.0,6.0,34.0,129,52486,27,71.0,40.0
2712968026,"Wang township, Renville County, Minnesota",87.0,79.0,2.0,65.0,12.0,8.0,129,68026,27,67.0,20.0
2712970852,"Winfield township, Renville County, Minnesota",80.0,71.0,0.0,60.0,11.0,9.0,129,70852,27,60.0,20.0
271295968,"Birch Cooley township, Renville County, Minnesota",66.0,57.0,7.0,47.0,3.0,9.0,129,5968,27,54.0,12.0
271298488,"Buffalo Lake city, Renville County, Minnesota",274.0,185.0,2.0,144.0,39.0,89.0,129,8488,27,146.0,128.0
2712940832,"Martinsburg township, Renville County, Minnesota",63.0,51.0,0.0,33.0,18.0,12.0,129,40832,27,33.0,30.0
2700717954,"Eckles township, Beltrami County, Minnesota",529.0,486.0,12.0,435.0,39.0,43.0,007,17954,27,447.0,82.0
2712948256,"Olivia city, Renville County, Minnesota",1045.0,873.0,25.0,651.0,197.0,172.0,129,48256,27,676.0,369.0
