geoid,name,median,male,female,county,county subdivision,state
3010193402,"Sunburst CCD, Toole County, Montana",51.3,47.2,52.7,101,93402,30
3003591460,"Glacier National Park CCD, Glacier County, Montana",21.4,18.9,21.6,035,91460,30
3001991218,"Fort Peck Reservation CCD, Daniels County, Montana",43.6,42.0,45.8,019,91218,30
3003792016,"Lavina CCD, Golden Valley County, Montana",54.1,56.5,50.3,037,92016,30
3003590777,"Cut Bank CCD, Glacier County, Montana",33.8,30.2,37.8,035,90777,30
3002590168,"Baker CCD, Fallon County, Montana",37.3,37.2,37.4,025,90168,30
3002592730,"Plevna CCD, Fallon County, Montana",42.5,39.5,46.8,025,92730,30
3003792940,"Ryegate CCD, Golden Valley County, Montana",54.0,53.8,57.5,037,92940,30
3004593318,"Stanford CCD, Judith Basin County, Montana",52.4,51.7,53.6,045,93318,30
3004591407,"Geyser CCD, Judith Basin County, Montana",51.0,44.9,52.0,045,91407,30
3004591785,"Hobson CCD, Judith Basin County, Montana",52.4,53.3,51.8,045,91785,30
3009390483,"Butte CCD, Silver Bow County, Montana",39.0,38.1,40.6,093,90483,30
3009592604,"Park City CCD, Stillwater County, Montana",49.0,48.2,50.0,095,92604,30
3009590693,"Columbus CCD, Stillwater County, Montana",40.6,42.3,39.3,095,90693,30
3009590021,"Absarokee CCD, Stillwater County, Montana",54.3,54.5,54.2,095,90021,30
3009592510,"North Stillwater CCD, Stillwater County, Montana",50.4,49.0,51.4,095,92510,30
3002390063,"Anaconda CCD, Deer Lodge County, Montana",48.5,47.9,49.3,023,90063,30
3004390399,"Boulder CCD, Jefferson County, Montana",46.1,46.2,46.0,043,90399,30
3004393822,"Whitehall CCD, Jefferson County, Montana",52.8,52.2,53.5,043,93822,30
3003990945,"Drummond CCD, Granite County, Montana",50.5,50.7,50.2,039,90945,30
3003992625,"Philipsburg CCD, Granite County, Montana",57.2,57.0,57.3,039,92625,30
3005590630,"Circle CCD, McCone County, Montana",53.7,51.6,58.5,055,90630,30
3005592487,"North McCone CCD, McCone County, Montana",33.8,35.1,33.6,055,92487,30
3010791659,"Harlowton CCD, Wheatland County, Montana",37.9,39.3,37.2,107,91659,30
3010791869,"Judith Gap-Shawmut CCD, Wheatland County, Montana",50.4,52.8,47.2,107,91869,30
