geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
551258950,"Boulder Junction town, Vilas County, Wisconsin",846.0,407.0,407.0,380.0,27.0,0.0,439.0,125,8950,55
5512563625,"Plum Lake town, Vilas County, Wisconsin",502.0,344.0,344.0,338.0,6.0,0.0,158.0,125,63625,55
5512544525,"Lincoln town, Vilas County, Wisconsin",2010.0,1144.0,1144.0,1071.0,73.0,0.0,866.0,125,44525,55
5512570725,"St. Germain town, Vilas County, Wisconsin",1603.0,797.0,797.0,744.0,53.0,0.0,806.0,125,70725,55
551252450,"Arbor Vitae town, Vilas County, Wisconsin",2572.0,1476.0,1476.0,1255.0,221.0,0.0,1096.0,125,2450,55
5502365050,"Prairie du Chien city, Crawford County, Wisconsin",4846.0,2495.0,2495.0,2379.0,116.0,0.0,2351.0,023,65050,55
5502346675,"Lynxville village, Crawford County, Wisconsin",134.0,74.0,74.0,72.0,2.0,0.0,60.0,023,46675,55
5502349275,"Marietta town, Crawford County, Wisconsin",368.0,224.0,224.0,203.0,21.0,0.0,144.0,023,49275,55
5502321900,"Eastman village, Crawford County, Wisconsin",337.0,244.0,244.0,238.0,6.0,0.0,93.0,023,21900,55
5502377175,"Steuben village, Crawford County, Wisconsin",69.0,45.0,45.0,37.0,8.0,0.0,24.0,023,77175,55
5502384725,"Wauzeka village, Crawford County, Wisconsin",517.0,372.0,372.0,365.0,7.0,0.0,145.0,023,84725,55
550239550,"Bridgeport town, Crawford County, Wisconsin",847.0,592.0,592.0,575.0,17.0,0.0,255.0,023,9550,55
5502354900,"Mount Sterling village, Crawford County, Wisconsin",127.0,83.0,83.0,76.0,7.0,0.0,44.0,023,54900,55
5502319850,"De Soto village, Crawford County, Wisconsin",88.0,65.0,65.0,65.0,0.0,0.0,23.0,023,19850,55
5502315075,"Clayton town, Crawford County, Wisconsin",788.0,497.0,497.0,475.0,22.0,0.0,291.0,023,15075,55
5502321925,"Eastman town, Crawford County, Wisconsin",580.0,409.0,409.0,403.0,6.0,0.0,171.0,023,21925,55
5502332500,"Haney town, Crawford County, Wisconsin",230.0,147.0,147.0,139.0,8.0,0.0,83.0,023,32500,55
5502372275,"Scott town, Crawford County, Wisconsin",399.0,228.0,228.0,218.0,10.0,0.0,171.0,023,72275,55
5502374550,"Soldiers Grove village, Crawford County, Wisconsin",462.0,231.0,231.0,227.0,4.0,0.0,231.0,023,74550,55
5502384750,"Wauzeka town, Crawford County, Wisconsin",273.0,199.0,199.0,195.0,4.0,0.0,74.0,023,84750,55
5502327700,"Freeman town, Crawford County, Wisconsin",582.0,313.0,313.0,298.0,15.0,0.0,269.0,023,27700,55
550236225,"Bell Center village, Crawford County, Wisconsin",117.0,64.0,64.0,59.0,5.0,0.0,53.0,023,6225,55
5505712350,"Camp Douglas village, Juneau County, Wisconsin",453.0,311.0,311.0,286.0,25.0,0.0,142.0,057,12350,55
5505725850,"Finley town, Juneau County, Wisconsin",80.0,46.0,46.0,46.0,0.0,0.0,34.0,057,25850,55
5505755725,"Necedah town, Juneau County, Wisconsin",2012.0,1007.0,1007.0,942.0,65.0,0.0,1005.0,057,55725,55
5505728850,"Germantown town, Juneau County, Wisconsin",1253.0,603.0,603.0,583.0,20.0,0.0,650.0,057,28850,55
5505736675,"Hustler village, Juneau County, Wisconsin",163.0,89.0,89.0,86.0,3.0,0.0,74.0,057,36675,55
5505739800,"Kingston town, Juneau County, Wisconsin",58.0,31.0,31.0,29.0,2.0,0.0,27.0,057,39800,55
5505718225,"Cutler town, Juneau County, Wisconsin",282.0,166.0,166.0,154.0,12.0,0.0,116.0,057,18225,55
5505746600,"Lyndon Station village, Juneau County, Wisconsin",385.0,242.0,238.0,227.0,11.0,4.0,143.0,057,46600,55
5505772625,"Seven Mile Creek town, Juneau County, Wisconsin",291.0,170.0,170.0,152.0,18.0,0.0,121.0,057,72625,55
5505781725,"Union Center village, Juneau County, Wisconsin",134.0,79.0,79.0,77.0,2.0,0.0,55.0,057,81725,55
5505726825,"Fountain town, Juneau County, Wisconsin",502.0,290.0,285.0,279.0,6.0,5.0,212.0,057,26825,55
5505743300,"Lemonweir town, Juneau County, Wisconsin",1277.0,845.0,845.0,822.0,23.0,0.0,432.0,057,43300,55
5505788525,"Wonewoc town, Juneau County, Wisconsin",568.0,389.0,386.0,371.0,15.0,3.0,179.0,057,88525,55
5505715225,"Clearfield town, Juneau County, Wisconsin",587.0,358.0,358.0,340.0,18.0,0.0,229.0,057,15225,55
5505739575,"Kildare town, Juneau County, Wisconsin",509.0,305.0,305.0,285.0,20.0,0.0,204.0,057,39575,55
5505750025,"Mauston city, Juneau County, Wisconsin",3661.0,2298.0,2271.0,2194.0,77.0,27.0,1363.0,057,50025,55
5505744825,"Lisbon town, Juneau County, Wisconsin",748.0,495.0,495.0,468.0,27.0,0.0,253.0,057,44825,55
5505788500,"Wonewoc village, Juneau County, Wisconsin",621.0,370.0,370.0,367.0,3.0,0.0,251.0,057,88500,55
5505756900,"New Lisbon city, Juneau County, Wisconsin",2139.0,748.0,732.0,702.0,30.0,16.0,1391.0,057,56900,55
5505760150,"Orange town, Juneau County, Wisconsin",451.0,286.0,248.0,245.0,3.0,38.0,165.0,057,60150,55
5505723800,"Elroy city, Juneau County, Wisconsin",1140.0,677.0,677.0,626.0,51.0,0.0,463.0,057,23800,55
5505749375,"Marion town, Juneau County, Wisconsin",359.0,176.0,173.0,170.0,3.0,3.0,183.0,057,49375,55
5505746525,"Lyndon town, Juneau County, Wisconsin",1032.0,675.0,675.0,644.0,31.0,0.0,357.0,057,46525,55
5507113750,"Centerville town, Manitowoc County, Wisconsin",509.0,353.0,353.0,337.0,16.0,0.0,156.0,071,13750,55
5507128975,"Gibson town, Manitowoc County, Wisconsin",1114.0,779.0,779.0,766.0,13.0,0.0,335.0,071,28975,55
5507143850,"Liberty town, Manitowoc County, Wisconsin",938.0,684.0,684.0,679.0,5.0,0.0,254.0,071,43850,55
5507116950,"Cooperstown town, Manitowoc County, Wisconsin",1100.0,816.0,816.0,793.0,23.0,0.0,284.0,071,16950,55
5507148525,"Manitowoc town, Manitowoc County, Wisconsin",842.0,612.0,612.0,610.0,2.0,0.0,230.0,071,48525,55
5508187525,"Wilton village, Monroe County, Wisconsin",351.0,250.0,250.0,246.0,4.0,0.0,101.0,081,87525,55
550074750,"Barnes town, Bayfield County, Wisconsin",714.0,269.0,269.0,259.0,10.0,0.0,445.0,007,4750,55
5500739025,"Kelly town, Bayfield County, Wisconsin",360.0,227.0,227.0,221.0,6.0,0.0,133.0,007,39025,55
550075475,"Bayview town, Bayfield County, Wisconsin",354.0,204.0,204.0,201.0,3.0,0.0,150.0,007,5475,55
550812025,"Angelo town, Monroe County, Wisconsin",1054.0,706.0,700.0,655.0,45.0,6.0,348.0,081,2025,55
5508140925,"Lafayette town, Monroe County, Wisconsin",332.0,255.0,191.0,184.0,7.0,64.0,77.0,081,40925,55
5508158575,"Norwalk village, Monroe County, Wisconsin",470.0,326.0,326.0,324.0,2.0,0.0,144.0,081,58575,55
5508115550,"Clifton town, Monroe County, Wisconsin",432.0,280.0,273.0,256.0,17.0,7.0,152.0,081,15550,55
5508130325,"Grant town, Monroe County, Wisconsin",416.0,260.0,260.0,254.0,6.0,0.0,156.0,081,30325,55
5508143475,"Leon town, Monroe County, Wisconsin",896.0,640.0,640.0,593.0,47.0,0.0,256.0,081,43475,55
5508144975,"Little Falls town, Monroe County, Wisconsin",1259.0,783.0,783.0,731.0,52.0,0.0,476.0,081,44975,55
5508172325,"Scott town, Monroe County, Wisconsin",102.0,64.0,64.0,64.0,0.0,0.0,38.0,081,72325,55
5508175350,"Sparta town, Monroe County, Wisconsin",2527.0,1726.0,1709.0,1634.0,75.0,17.0,801.0,081,75350,55
5508137950,"Jefferson town, Monroe County, Wisconsin",575.0,336.0,336.0,329.0,7.0,0.0,239.0,081,37950,55
5508141000,"La Grange town, Monroe County, Wisconsin",1582.0,1083.0,1080.0,1055.0,25.0,3.0,499.0,081,41000,55
5508158875,"Oakdale town, Monroe County, Wisconsin",650.0,417.0,413.0,403.0,10.0,4.0,233.0,081,58875,55
5508111625,"Byron town, Monroe County, Wisconsin",977.0,570.0,565.0,531.0,34.0,5.0,407.0,081,11625,55
5508112950,"Cashton village, Monroe County, Wisconsin",737.0,552.0,552.0,541.0,11.0,0.0,185.0,081,12950,55
5508131225,"Greenfield town, Monroe County, Wisconsin",603.0,438.0,431.0,409.0,22.0,7.0,165.0,081,31225,55
5508139150,"Kendall village, Monroe County, Wisconsin",395.0,209.0,209.0,190.0,19.0,0.0,186.0,081,39150,55
55081475,"Adrian town, Monroe County, Wisconsin",588.0,438.0,436.0,429.0,7.0,2.0,150.0,081,475,55
5508183450,"Warrens village, Monroe County, Wisconsin",345.0,233.0,227.0,217.0,10.0,6.0,112.0,081,83450,55
5508185125,"Wellington town, Monroe County, Wisconsin",459.0,304.0,304.0,299.0,5.0,0.0,155.0,081,85125,55
5508150800,"Melvina village, Monroe County, Wisconsin",43.0,29.0,29.0,28.0,1.0,0.0,14.0,081,50800,55
5508156950,"New Lyme town, Monroe County, Wisconsin",121.0,84.0,83.0,77.0,6.0,1.0,37.0,081,56950,55
5508173150,"Sheldon town, Monroe County, Wisconsin",487.0,284.0,284.0,279.0,5.0,0.0,203.0,081,73150,55
5508185150,"Wells town, Monroe County, Wisconsin",413.0,234.0,234.0,230.0,4.0,0.0,179.0,081,85150,55
5508187550,"Wilton town, Monroe County, Wisconsin",697.0,418.0,418.0,399.0,19.0,0.0,279.0,081,87550,55
5508189275,"Wyeville village, Monroe County, Wisconsin",110.0,90.0,90.0,83.0,7.0,0.0,20.0,081,89275,55
5508158850,"Oakdale village, Monroe County, Wisconsin",238.0,160.0,159.0,153.0,6.0,1.0,78.0,081,58850,55
5508129450,"Glendale town, Monroe County, Wisconsin",493.0,281.0,281.0,279.0,2.0,0.0,212.0,081,29450,55
5508175325,"Sparta city, Monroe County, Wisconsin",7632.0,4856.0,4762.0,4485.0,277.0,94.0,2776.0,081,75325,55
5509323700,"Elmwood village, Pierce County, Wisconsin",607.0,349.0,349.0,345.0,4.0,0.0,258.0,093,23700,55
5509380550,"Trenton town, Pierce County, Wisconsin",1440.0,1015.0,1015.0,980.0,35.0,0.0,425.0,093,80550,55
5509329150,"Gilman town, Pierce County, Wisconsin",850.0,618.0,611.0,606.0,5.0,7.0,232.0,093,29150,55
5509333050,"Hartland town, Pierce County, Wisconsin",689.0,533.0,533.0,524.0,9.0,0.0,156.0,093,33050,55
5509348200,"Maiden Rock town, Pierce County, Wisconsin",549.0,333.0,333.0,325.0,8.0,0.0,216.0,093,48200,55
5509380700,"Trimbelle town, Pierce County, Wisconsin",1353.0,978.0,978.0,943.0,35.0,0.0,375.0,093,80700,55
550935325,"Bay City village, Pierce County, Wisconsin",392.0,284.0,284.0,263.0,21.0,0.0,108.0,093,5325,55
5509337350,"Isabelle town, Pierce County, Wisconsin",214.0,169.0,169.0,159.0,10.0,0.0,45.0,093,37350,55
5509320150,"Diamond Bluff town, Pierce County, Wisconsin",375.0,253.0,253.0,250.0,3.0,0.0,122.0,093,20150,55
5509323550,"Ellsworth town, Pierce County, Wisconsin",896.0,682.0,682.0,669.0,13.0,0.0,214.0,093,23550,55
