geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
1500190630,"Hilo CCD, Hawaii County, Hawaii",47494.0,23884.0,23610.0,42881.0,21387.0,21494.0,2822.0,1514.0,1308.0,593.0,296.0,297.0,965.0,572.0,393.0,233.0,115.0,118.0,001,90630,15
1500193240,"South Kona CCD, Hawaii County, Hawaii",11088.0,5403.0,5685.0,10149.0,4890.0,5259.0,599.0,326.0,273.0,10.0,10.0,0.0,285.0,163.0,122.0,45.0,14.0,31.0,001,93240,15
1500192610,"North Kona CCD, Hawaii County, Hawaii",40786.0,20530.0,20256.0,34663.0,17413.0,17250.0,3737.0,1856.0,1881.0,276.0,204.0,72.0,1713.0,851.0,862.0,397.0,206.0,191.0,001,92610,15
1500190720,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",4250.0,2048.0,2202.0,3698.0,1846.0,1852.0,533.0,202.0,331.0,13.0,0.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,001,90720,15
1500192700,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",2930.0,1393.0,1537.0,2788.0,1305.0,1483.0,134.0,80.0,54.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,001,92700,15
1500192790,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",11097.0,5356.0,5741.0,8908.0,4089.0,4819.0,1227.0,652.0,575.0,87.0,55.0,32.0,845.0,530.0,315.0,30.0,30.0,0.0,001,92790,15
1500192520,"North Kohala CCD, Hawaii County, Hawaii",6159.0,2966.0,3193.0,5429.0,2638.0,2791.0,572.0,261.0,311.0,58.0,0.0,58.0,100.0,67.0,33.0,0.0,0.0,0.0,001,92520,15
1500192880,"Papaikou-Wailea CCD, Hawaii County, Hawaii",4597.0,2170.0,2427.0,4398.0,2078.0,2320.0,114.0,49.0,65.0,48.0,34.0,14.0,33.0,5.0,28.0,4.0,4.0,0.0,001,92880,15
1500191170,"Kau CCD, Hawaii County, Hawaii",8753.0,4235.0,4518.0,7954.0,3910.0,4044.0,272.0,128.0,144.0,24.0,13.0,11.0,498.0,184.0,314.0,5.0,0.0,5.0,001,91170,15
1500193150,"South Kohala CCD, Hawaii County, Hawaii",19419.0,9277.0,10142.0,16000.0,7725.0,8275.0,2022.0,913.0,1109.0,503.0,250.0,253.0,775.0,301.0,474.0,119.0,88.0,31.0,001,93150,15
1500191350,"Keaau-Mountain View CCD, Hawaii County, Hawaii",35815.0,18427.0,17388.0,33112.0,16845.0,16267.0,1849.0,1073.0,776.0,141.0,84.0,57.0,565.0,332.0,233.0,148.0,93.0,55.0,001,91350,15
1500192430,"North Hilo CCD, Hawaii County, Hawaii",1606.0,839.0,767.0,1465.0,777.0,688.0,90.0,44.0,46.0,0.0,0.0,0.0,51.0,18.0,33.0,0.0,0.0,0.0,001,92430,15
1500391800,"Koolaupoko CCD, Honolulu County, Hawaii",113795.0,57897.0,55898.0,98723.0,50091.0,48632.0,7384.0,3676.0,3708.0,266.0,150.0,116.0,6292.0,3356.0,2936.0,1130.0,624.0,506.0,003,91800,15
1500393420,"Wahiawa CCD, Honolulu County, Hawaii",44399.0,24645.0,19754.0,34029.0,18788.0,15241.0,3604.0,1894.0,1710.0,264.0,137.0,127.0,5838.0,3390.0,2448.0,664.0,436.0,228.0,003,93420,15
