geoid,name,median,male,female,county,county subdivision,state
3200194238,"Dixie Valley CCD, Churchill County, Nevada",56.2,63.4,49.6,001,94238,32
3200194308,"Fallon CCD, Churchill County, Nevada",38.9,37.7,40.8,001,94308,32
3200194154,"Carson Sink CCD, Churchill County, Nevada",-666666666.0,-666666666.0,-666666666.0,001,94154,32
3200594378,"Genoa-Jacks Valley CCD, Douglas County, Nevada",53.1,53.8,51.8,005,94378,32
3200594658,"Pine Nut CCD, Douglas County, Nevada",62.2,62.1,63.5,005,94658,32
3200594952,"Zephyr Cove CCD, Douglas County, Nevada",54.4,55.8,52.5,005,94952,32
3200594364,"Gardnerville-Minden CCD, Douglas County, Nevada",48.7,46.8,50.5,005,94364,32
3200594826,"Topaz Lake CCD, Douglas County, Nevada",56.0,54.9,57.2,005,94826,32
3201594070,"Battle Mountain CCD, Lander County, Nevada",36.8,33.1,42.7,015,94070,32
3201594042,"Austin CCD, Lander County, Nevada",53.9,65.2,51.3,015,94042,32
3202794518,"Lovelock CCD, Pershing County, Nevada",41.6,41.8,38.8,027,94518,32
3202794448,"Imlay CCD, Pershing County, Nevada",44.8,44.5,53.4,027,94448,32
3201394546,"McDermitt CCD, Humboldt County, Nevada",44.9,55.1,40.1,013,94546,32
3200994420,"Goldfield CCD, Esmeralda County, Nevada",37.2,35.3,39.5,009,94420,32
3201194098,"Beowawe CCD, Eureka County, Nevada",51.4,51.8,50.8,011,94098,32
3201194294,"Eureka CCD, Eureka County, Nevada",46.5,47.7,44.3,011,94294,32
3201394406,"Golconda CCD, Humboldt County, Nevada",48.6,51.6,46.9,013,94406,32
3202194588,"Mina CCD, Mineral County, Nevada",58.3,44.8,58.8,021,94588,32
3201394798,"Summit Lake CCD, Humboldt County, Nevada",65.3,54.8,65.5,013,94798,32
3201394910,"Winnemucca CCD, Humboldt County, Nevada",33.9,33.9,33.9,013,94910,32
3202194434,"Hawthorne CCD, Mineral County, Nevada",50.6,51.5,50.3,021,94434,32
3202194868,"Walker River CCD, Mineral County, Nevada",28.3,28.5,28.2,021,94868,32
3203394168,"Cherry Creek CCD, White Pine County, Nevada",-666666666.0,-666666666.0,-666666666.0,033,94168,32
3203394280,"Ely CCD, White Pine County, Nevada",39.1,38.4,39.5,033,94280,32
3203394560,"McGill CCD, White Pine County, Nevada",47.2,37.9,53.5,033,94560,32
3203394532,"Lund CCD, White Pine County, Nevada",60.3,60.4,59.9,033,94532,32
3203394742,"Ruth CCD, White Pine County, Nevada",36.3,34.6,53.7,033,94742,32
3203394056,"Baker CCD, White Pine County, Nevada",32.4,34.5,29.0,033,94056,32
3200794882,"Wells CCD, Elko County, Nevada",35.1,33.9,35.6,007,94882,32
3200794476,"Jackpot CCD, Elko County, Nevada",34.4,31.8,40.7,007,94476,32
3200794896,"West Wendover CCD, Elko County, Nevada",29.2,20.0,32.1,007,94896,32
3200794266,"Elko CCD, Elko County, Nevada",34.2,34.2,34.3,007,94266,32
3200794602,"Montello CCD, Elko County, Nevada",58.0,58.3,56.7,007,94602,32
3200794126,"Carlin CCD, Elko County, Nevada",38.1,38.7,36.8,007,94126,32
3200794490,"Jarbidge CCD, Elko County, Nevada",27.1,47.0,18.6,007,94490,32
