geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
2709548328,"Onamia township, Mille Lacs County, Minnesota",405.0,218.0,0.0,0.0,0.0,2.0,10.0,17.0,20.0,8.0,82.0,21.0,23.0,19.0,8.0,8.0,0.0,0.0,187.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,90.0,31.0,14.0,19.0,12.0,11.0,0.0,0.0,095,48328,27,0.0,0.0,2.0,2.0,10.0,20.0,25.0,8.0,172.0,52.0,37.0,38.0,20.0,19.0,0.0,0.0,67.0,57.0,10.0,89.0,44.0,45.0,19.0,8.0,11.0,39.0,16.0,23.0
2709549480,"Page township, Mille Lacs County, Minnesota",493.0,255.0,0.0,0.0,0.0,9.0,3.0,12.0,4.0,2.0,121.0,24.0,37.0,27.0,8.0,6.0,2.0,0.0,238.0,0.0,0.0,0.0,7.0,2.0,13.0,2.0,2.0,76.0,35.0,38.0,28.0,21.0,7.0,5.0,2.0,095,49480,27,0.0,0.0,0.0,16.0,5.0,25.0,6.0,4.0,197.0,59.0,75.0,55.0,29.0,13.0,7.0,2.0,56.0,30.0,26.0,134.0,61.0,73.0,22.0,8.0,14.0,51.0,16.0,35.0
2709532516,"Kathio township, Mille Lacs County, Minnesota",897.0,443.0,0.0,0.0,0.0,8.0,12.0,8.0,33.0,13.0,166.0,39.0,74.0,40.0,33.0,8.0,3.0,6.0,454.0,5.0,0.0,2.0,9.0,9.0,12.0,17.0,16.0,145.0,48.0,92.0,55.0,29.0,15.0,0.0,0.0,095,32516,27,5.0,0.0,2.0,17.0,21.0,20.0,50.0,29.0,311.0,87.0,166.0,95.0,62.0,23.0,3.0,6.0,144.0,74.0,70.0,253.0,113.0,140.0,32.0,17.0,15.0,94.0,50.0,44.0
2709552540,"Princeton township, Mille Lacs County, Minnesota",1619.0,839.0,0.0,0.0,0.0,14.0,0.0,19.0,19.0,11.0,369.0,52.0,136.0,107.0,100.0,6.0,6.0,0.0,780.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,9.0,284.0,56.0,138.0,111.0,123.0,39.0,0.0,6.0,095,52540,27,0.0,0.0,0.0,18.0,0.0,19.0,29.0,20.0,653.0,108.0,274.0,218.0,223.0,45.0,6.0,6.0,86.0,63.0,23.0,382.0,188.0,194.0,57.0,12.0,45.0,280.0,112.0,168.0
2709514500,"Dailey township, Mille Lacs County, Minnesota",145.0,76.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,1.0,27.0,5.0,12.0,9.0,8.0,2.0,0.0,0.0,69.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,19.0,7.0,12.0,6.0,10.0,4.0,3.0,0.0,095,14500,27,0.0,0.0,0.0,8.0,1.0,7.0,4.0,1.0,46.0,12.0,24.0,15.0,18.0,6.0,3.0,0.0,21.0,13.0,8.0,36.0,17.0,19.0,9.0,2.0,7.0,27.0,10.0,17.0
2709517810,"East Side township, Mille Lacs County, Minnesota",513.0,255.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,9.0,114.0,28.0,36.0,10.0,36.0,10.0,1.0,1.0,258.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,127.0,27.0,39.0,15.0,29.0,6.0,2.0,0.0,095,17810,27,1.0,1.0,0.0,0.0,7.0,6.0,5.0,12.0,241.0,55.0,75.0,25.0,65.0,16.0,3.0,1.0,32.0,19.0,13.0,130.0,64.0,66.0,20.0,12.0,8.0,85.0,48.0,37.0
2709525586,"Greenbush township, Mille Lacs County, Minnesota",819.0,471.0,0.0,2.0,6.0,1.0,3.0,10.0,37.0,17.0,176.0,21.0,63.0,52.0,65.0,15.0,3.0,0.0,348.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,143.0,30.0,49.0,41.0,56.0,17.0,0.0,0.0,095,25586,27,2.0,2.0,6.0,3.0,3.0,13.0,37.0,22.0,319.0,51.0,112.0,93.0,121.0,32.0,3.0,0.0,88.0,76.0,12.0,163.0,84.0,79.0,35.0,18.0,17.0,156.0,83.0,73.0
2709552522,"Princeton city, Mille Lacs County, Minnesota",2988.0,1294.0,0.0,0.0,14.0,36.0,4.0,50.0,18.0,0.0,540.0,161.0,172.0,101.0,152.0,36.0,0.0,10.0,1694.0,0.0,0.0,0.0,47.0,0.0,42.0,44.0,0.0,744.0,143.0,206.0,175.0,151.0,124.0,0.0,18.0,095,52522,27,0.0,0.0,14.0,83.0,4.0,92.0,62.0,0.0,1284.0,304.0,378.0,276.0,303.0,160.0,0.0,28.0,255.0,122.0,133.0,682.0,333.0,349.0,188.0,46.0,142.0,491.0,198.0,293.0
2712919322,"Emmet township, Renville County, Minnesota",154.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,19.0,8.0,18.0,16.0,8.0,4.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,5.0,16.0,13.0,11.0,0.0,4.0,0.0,129,19322,27,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,45.0,13.0,34.0,29.0,19.0,4.0,4.0,0.0,6.0,4.0,2.0,47.0,26.0,21.0,8.0,4.0,4.0,27.0,12.0,15.0
2712919628,"Ericson township, Renville County, Minnesota",176.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,2.0,23.0,15.0,9.0,2.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,10.0,28.0,17.0,11.0,5.0,0.0,0.0,129,19628,27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,52.0,12.0,51.0,32.0,20.0,7.0,0.0,0.0,2.0,1.0,1.0,63.0,25.0,38.0,7.0,2.0,5.0,27.0,11.0,16.0
