geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
1500190630,"Hilo CCD, Hawaii County, Hawaii",47938.0,7727.0,327.0,49.0,15283.0,4256.0,58.0,14891.0,5347.0,001,90630,15,19539.0,14998.0
1500193240,"South Kona CCD, Hawaii County, Hawaii",11193.0,3491.0,13.0,30.0,1934.0,1452.0,0.0,3376.0,897.0,001,93240,15,3386.0,3406.0
1500192610,"North Kona CCD, Hawaii County, Hawaii",41369.0,17143.0,201.0,122.0,6721.0,5751.0,29.0,7067.0,4335.0,001,92610,15,12472.0,7218.0
1500190720,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",4292.0,1251.0,2.0,0.0,1286.0,321.0,0.0,964.0,468.0,001,90720,15,1607.0,964.0
1500192700,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",3003.0,767.0,0.0,0.0,1003.0,160.0,0.0,780.0,293.0,001,92700,15,1163.0,780.0
1500192790,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",11228.0,4484.0,142.0,101.0,1019.0,1297.0,38.0,2165.0,1982.0,001,92790,15,2316.0,2304.0
1500192520,"North Kohala CCD, Hawaii County, Hawaii",6310.0,1880.0,13.0,0.0,1253.0,687.0,0.0,1676.0,801.0,001,92520,15,1940.0,1676.0
1500192880,"Papaikou-Wailea CCD, Hawaii County, Hawaii",4646.0,1391.0,8.0,0.0,1484.0,286.0,0.0,849.0,628.0,001,92880,15,1770.0,849.0
1500191170,"Kau CCD, Hawaii County, Hawaii",8948.0,2957.0,71.0,0.0,1316.0,1048.0,5.0,1805.0,1746.0,001,91170,15,2364.0,1810.0
1500193150,"South Kohala CCD, Hawaii County, Hawaii",19657.0,7115.0,210.0,5.0,3600.0,2451.0,3.0,4565.0,1708.0,001,93150,15,6051.0,4573.0
1500191350,"Keaau-Mountain View CCD, Hawaii County, Hawaii",36124.0,10930.0,104.0,93.0,6664.0,4727.0,47.0,7460.0,6099.0,001,91350,15,11391.0,7600.0
