geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
0900163480,"Redding town, Fairfield County, Connecticut",3475.0,125.0,31.0,41.0,125.0,43.0,44.0,62.0,101.0,55.0,185.0,282.0,234.0,296.0,293.0,474.0,1084.0,001,63480,09
0900174190,"Stratford town, Fairfield County, Connecticut",20179.0,1014.0,749.0,761.0,763.0,735.0,735.0,747.0,695.0,754.0,1346.0,2022.0,2754.0,2344.0,1428.0,1894.0,1438.0,001,74190,09
0900173070,"Stamford town, Fairfield County, Connecticut",48647.0,2189.0,1349.0,1218.0,1810.0,1473.0,1700.0,1600.0,1861.0,1595.0,2888.0,4027.0,5516.0,4153.0,3583.0,4366.0,9319.0,001,73070,09
0900150580,"New Canaan town, Fairfield County, Connecticut",7042.0,97.0,143.0,70.0,161.0,105.0,195.0,0.0,61.0,227.0,361.0,305.0,408.0,602.0,437.0,730.0,3140.0,001,50580,09
0900150860,"New Fairfield town, Fairfield County, Connecticut",4869.0,19.0,45.0,86.0,129.0,57.0,127.0,63.0,107.0,176.0,272.0,393.0,695.0,693.0,617.0,647.0,743.0,001,50860,09
0900152980,"Newtown town, Fairfield County, Connecticut",9749.0,157.0,214.0,74.0,198.0,325.0,235.0,246.0,298.0,272.0,408.0,719.0,998.0,1043.0,897.0,1396.0,2269.0,001,52980,09
0900183430,"Weston town, Fairfield County, Connecticut",3448.0,58.0,48.0,8.0,42.0,27.0,54.0,22.0,80.0,44.0,119.0,132.0,189.0,330.0,144.0,248.0,1903.0,001,83430,09
090010,"County subdivisions not defined, Fairfield County, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,0,09
0900123890,"Easton town, Fairfield County, Connecticut",2762.0,115.0,14.0,48.0,84.0,32.0,52.0,37.0,57.0,55.0,119.0,127.0,327.0,205.0,175.0,373.0,942.0,001,23890,09
0900186370,"Wilton town, Fairfield County, Connecticut",5978.0,68.0,54.0,145.0,103.0,87.0,48.0,66.0,47.0,103.0,219.0,180.0,342.0,562.0,517.0,707.0,2730.0,001,86370,09
090018070,"Bridgeport town, Fairfield County, Connecticut",50341.0,5564.0,3233.0,3094.0,3179.0,2775.0,2325.0,2840.0,2236.0,2439.0,3441.0,4648.0,5909.0,3403.0,1859.0,1843.0,1553.0,001,8070,09
0900118850,"Darien town, Fairfield County, Connecticut",6703.0,133.0,40.0,128.0,81.0,73.0,135.0,99.0,65.0,148.0,205.0,144.0,433.0,333.0,514.0,690.0,3482.0,001,18850,09
0900126620,"Fairfield town, Fairfield County, Connecticut",20365.0,504.0,293.0,508.0,485.0,392.0,429.0,460.0,432.0,420.0,1148.0,1410.0,1804.0,1753.0,1566.0,2686.0,6075.0,001,26620,09
090014720,"Bethel town, Fairfield County, Connecticut",7113.0,179.0,75.0,157.0,326.0,194.0,184.0,155.0,209.0,242.0,467.0,583.0,917.0,846.0,834.0,815.0,930.0,001,4720,09
0900163970,"Ridgefield town, Fairfield County, Connecticut",9089.0,190.0,97.0,220.0,172.0,60.0,176.0,131.0,157.0,232.0,309.0,435.0,928.0,657.0,757.0,1068.0,3500.0,001,63970,09
0900168170,"Shelton town, Fairfield County, Connecticut",15961.0,674.0,312.0,497.0,525.0,753.0,414.0,483.0,338.0,449.0,768.0,1667.0,2128.0,1649.0,1544.0,2058.0,1702.0,001,68170,09
0900183500,"Westport town, Fairfield County, Connecticut",9820.0,331.0,117.0,152.0,121.0,306.0,130.0,240.0,124.0,108.0,213.0,446.0,703.0,645.0,569.0,996.0,4619.0,001,83500,09
0900118500,"Danbury town, Fairfield County, Connecticut",29692.0,1346.0,1077.0,1088.0,1237.0,1167.0,1408.0,1056.0,1338.0,1070.0,2280.0,2999.0,4291.0,3048.0,2127.0,2015.0,2145.0,001,18500,09
