geoid,name,median,county,county subdivision,state
1210190481,"Central Pasco CCD, Pasco County, Florida",67360.0,101,90481,12
1204190130,"Bell CCD, Gilchrist County, Florida",-666666666.0,041,90130,12
1212191950,"Live Oak CCD, Suwannee County, Florida",39009.0,121,91950,12
1210192860,"Port Richey CCD, Pasco County, Florida",38441.0,101,92860,12
1205593120,"Sebring CCD, Highlands County, Florida",26209.0,055,93120,12
1205591846,"Lake Placid CCD, Highlands County, Florida",23949.0,055,91846,12
1205590091,"Avon Park CCD, Highlands County, Florida",33279.0,055,90091,12
1212190299,"Branford CCD, Suwannee County, Florida",18225.0,121,90299,12
1210190741,"Dade City CCD, Pasco County, Florida",39358.0,101,90741,12
1210192327,"New Port Richey CCD, Pasco County, Florida",45740.0,101,92327,12
1204193432,"Trenton CCD, Gilchrist County, Florida",50357.0,041,93432,12
1212190858,"Dowling Park CCD, Suwannee County, Florida",-666666666.0,121,90858,12
1212192002,"McAlpin-Wellborn CCD, Suwannee County, Florida",-666666666.0,121,92002,12
1200191248,"Gainesville CCD, Alachua County, Florida",30789.0,001,91248,12
1200191469,"Hawthorne CCD, Alachua County, Florida",-666666666.0,001,91469,12
1200192314,"Newberry-Archer CCD, Alachua County, Florida",58814.0,001,92314,12
1200192184,"Micanopy CCD, Alachua County, Florida",-666666666.0,001,92184,12
1200191495,"High Springs-Alachua CCD, Alachua County, Florida",44113.0,001,91495,12
1200193536,"Waldo CCD, Alachua County, Florida",-666666666.0,001,93536,12
1202790078,"Arcadia West CCD, DeSoto County, Florida",36966.0,027,90078,12
1202790065,"Arcadia East CCD, DeSoto County, Florida",28361.0,027,90065,12
1201390026,"Altha CCD, Calhoun County, Florida",-666666666.0,013,90026,12
1201390169,"Blountstown CCD, Calhoun County, Florida",68208.0,013,90169,12
1202391183,"Fort White CCD, Columbia County, Florida",-666666666.0,023,91183,12
1201592899,"Punta Gorda CCD, Charlotte County, Florida",38173.0,015,92899,12
1201591352,"Grove City-Rotonda CCD, Charlotte County, Florida",-666666666.0,015,91352,12
1201592834,"Port Charlotte CCD, Charlotte County, Florida",33015.0,015,92834,12
1202392366,"North Columbia CCD, Columbia County, Florida",-666666666.0,023,92366,12
1202391820,"Lake City CCD, Columbia County, Florida",50144.0,023,91820,12
1202990702,"Cross City South CCD, Dixie County, Florida",-666666666.0,029,90702,12
1202990689,"Cross City North CCD, Dixie County, Florida",26333.0,029,90689,12
1208593250,"Stuart CCD, Martin County, Florida",45396.0,085,93250,12
1208591586,"Indiantown CCD, Martin County, Florida",35721.0,085,91586,12
1208592873,"Port Salerno-Hobe Sound CCD, Martin County, Florida",47585.0,085,92873,12
1211593484,"Venice CCD, Sarasota County, Florida",51389.0,115,93484,12
1210791612,"Interlachen-Florahome CCD, Putnam County, Florida",21472.0,107,91612,12
1210790663,"Crescent City CCD, Putnam County, Florida",38977.0,107,90663,12
1210792574,"Palatka CCD, Putnam County, Florida",24444.0,107,92574,12
1211591599,"Interior County CCD, Sarasota County, Florida",95250.0,115,91599,12
1210790923,"East Palatka CCD, Putnam County, Florida",33616.0,107,90923,12
1211590975,"Englewood CCD, Sarasota County, Florida",51300.0,115,90975,12
1211591963,"Longboat Key CCD, Sarasota County, Florida",-666666666.0,115,91963,12
1211592431,"North Port CCD, Sarasota County, Florida",47210.0,115,92431,12
1211593107,"Sarasota CCD, Sarasota County, Florida",45218.0,115,93107,12
1212592925,"Raiford CCD, Union County, Florida",-666666666.0,125,92925,12
1212591807,"Lake Butler CCD, Union County, Florida",86920.0,125,91807,12
1212593731,"Worthington Springs CCD, Union County, Florida",11420.0,125,93731,12
1205393230,"Spring Hill CCD, Hernando County, Florida",38379.0,053,93230,12
1212790832,"DeLand CCD, Volusia County, Florida",31463.0,127,90832,12
1201191417,"Hallandale Beach CCD, Broward County, Florida",34890.0,011,91417,12
1205191781,"LaBelle CCD, Hendry County, Florida",37071.0,051,91781,12
1212790793,"DeBary-Orange City CCD, Volusia County, Florida",37700.0,127,90793,12
1211392218,"Midway CCD, Santa Rosa County, Florida",33377.0,113,92218,12
1211393659,"Whiting Field CCD, Santa Rosa County, Florida",-666666666.0,113,93659,12
1211393127,"Skyline CCD, Santa Rosa County, Florida",-666666666.0,113,93127,12
1211392309,"Navarre Beach CCD, Santa Rosa County, Florida",-666666666.0,113,92309,12
1211391500,"Holley-Navarre CCD, Santa Rosa County, Florida",30592.0,113,91500,12
1212990949,"East Wakulla CCD, Wakulla County, Florida",76630.0,129,90949,12
1213390442,"Caryville CCD, Washington County, Florida",-666666666.0,133,90442,12
1213393497,"Vernon CCD, Washington County, Florida",46932.0,133,93497,12
1212993627,"West Wakulla CCD, Wakulla County, Florida",-666666666.0,129,93627,12
1213390546,"Chipley CCD, Washington County, Florida",-666666666.0,133,90546,12
1200793237,"Starke CCD, Bradford County, Florida",52841.0,007,93237,12
1200790312,"Brooker CCD, Bradford County, Florida",47917.0,007,90312,12
1200791430,"Hampton CCD, Bradford County, Florida",83382.0,007,91430,12
1200791898,"Lawtey CCD, Bradford County, Florida",95729.0,007,91898,12
1200992106,"Melbourne CCD, Brevard County, Florida",51250.0,009,92106,12
1200993224,"Space Center CCD, Brevard County, Florida",-666666666.0,009,93224,12
1200993419,"Titusville CCD, Brevard County, Florida",50203.0,009,93419,12
1200990624,"Cocoa-Rockledge CCD, Brevard County, Florida",40910.0,009,90624,12
1200992119,"Melbourne Shores-Floridana Beach CCD, Brevard County, Florida",85777.0,009,92119,12
1200992132,"Merritt Island CCD, Brevard County, Florida",43250.0,009,92132,12
1200990611,"Cocoa Beach-Cape Canaveral CCD, Brevard County, Florida",32464.0,009,90611,12
1200992587,"Palm Bay CCD, Brevard County, Florida",45230.0,009,92587,12
1200991573,"Indialantic-Melbourne Beach CCD, Brevard County, Florida",65481.0,009,91573,12
1200992028,"Malabar CCD, Brevard County, Florida",-666666666.0,009,92028,12
1200993588,"West Brevard CCD, Brevard County, Florida",63533.0,009,93588,12
1201992509,"Orange Park CCD, Clay County, Florida",59091.0,019,92509,12
1201992197,"Middleburg-Clay Hill CCD, Clay County, Florida",49498.0,019,92197,12
1201992678,"Penney Farms CCD, Clay County, Florida",105117.0,019,92678,12
1201991300,"Green Cove Springs CCD, Clay County, Florida",65750.0,019,91300,12
1201991742,"Keystone Heights CCD, Clay County, Florida",-666666666.0,019,91742,12
1206790767,"Day CCD, Lafayette County, Florida",-666666666.0,067,90767,12
1206792093,"Mayo CCD, Lafayette County, Florida",-666666666.0,067,92093,12
1206991235,"Fruitland Park-Lady Lake CCD, Lake County, Florida",34247.0,069,91235,12
1206991365,"Groveland-Mascotte CCD, Lake County, Florida",42452.0,069,91365,12
1206991924,"Leesburg East CCD, Lake County, Florida",36645.0,069,91924,12
1206991014,"Eustis CCD, Lake County, Florida",33750.0,069,91014,12
1206990585,"Clermont CCD, Lake County, Florida",50630.0,069,90585,12
