geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
1800931630,"Harrison township, Blackford County, Indiana",2496.0,2440.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,31630,18,2492.0,4.0
1816359166,"Perry township, Vanderburgh County, Indiana",24421.0,23578.0,68.0,64.0,30.0,25.0,110.0,3.0,20.0,24.0,126.0,55.0,0.0,14.0,11.0,4.0,8.0,43.0,45.0,0.0,67.0,52.0,46.0,28.0,0.0,0.0,163,59166,18,24109.0,312.0
1816377696,"Union township, Vanderburgh County, Indiana",280.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,77696,18,280.0,0.0
1816368472,"Scott township, Vanderburgh County, Indiana",8272.0,8020.0,29.0,32.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,50.0,23.0,0.0,0.0,10.0,0.0,5.0,71.0,0.0,0.0,0.0,0.0,163,68472,18,8146.0,126.0
1816327486,"German township, Vanderburgh County, Indiana",7236.0,7071.0,49.0,23.0,42.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,27486,18,7213.0,23.0
1816340212,"Knight township, Vanderburgh County, Indiana",63268.0,59929.0,1155.0,915.0,85.0,0.0,158.0,35.0,48.0,80.0,178.0,84.0,0.0,16.0,34.0,53.0,10.0,49.0,70.0,18.0,144.0,46.0,43.0,47.0,43.0,28.0,163,40212,18,61897.0,1371.0
1816359670,"Pigeon township, Vanderburgh County, Indiana",27758.0,27054.0,274.0,188.0,85.0,41.0,41.0,0.0,12.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,8.0,0.0,0.0,10.0,0.0,163,59670,18,27510.0,248.0
1800943650,"Licking township, Blackford County, Indiana",7113.0,6884.0,116.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,40.0,0.0,0.0,009,43650,18,7031.0,82.0
1800936774,"Jackson township, Blackford County, Indiana",1143.0,1138.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,36774,18,1143.0,0.0
1800980360,"Washington township, Blackford County, Indiana",822.0,790.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,80360,18,815.0,7.0
