geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
1500190630,"Hilo CCD, Hawaii County, Hawaii",16556.0,1586.0,1081.0,712.0,883.0,893.0,771.0,617.0,488.0,557.0,1097.0,1827.0,2256.0,1613.0,990.0,730.0,455.0,001,90630,15
1500193240,"South Kona CCD, Hawaii County, Hawaii",3665.0,215.0,107.0,75.0,320.0,214.0,237.0,216.0,70.0,164.0,265.0,425.0,284.0,332.0,243.0,249.0,249.0,001,93240,15
1500192610,"North Kona CCD, Hawaii County, Hawaii",14395.0,807.0,596.0,562.0,460.0,319.0,544.0,636.0,672.0,518.0,1102.0,1464.0,2038.0,1759.0,998.0,1062.0,858.0,001,92610,15
1500190720,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",1157.0,61.0,22.0,68.0,30.0,58.0,61.0,89.0,32.0,30.0,99.0,113.0,210.0,139.0,45.0,43.0,57.0,001,90720,15
1500192700,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",870.0,42.0,28.0,75.0,56.0,63.0,41.0,41.0,47.0,13.0,80.0,61.0,90.0,65.0,34.0,91.0,43.0,001,92700,15
1500192790,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",4271.0,646.0,327.0,217.0,439.0,302.0,203.0,182.0,226.0,270.0,313.0,385.0,327.0,237.0,68.0,56.0,73.0,001,92790,15
1500192520,"North Kohala CCD, Hawaii County, Hawaii",1980.0,96.0,167.0,49.0,53.0,58.0,53.0,62.0,60.0,56.0,83.0,438.0,353.0,185.0,54.0,75.0,138.0,001,92520,15
1500192880,"Papaikou-Wailea CCD, Hawaii County, Hawaii",1716.0,121.0,154.0,109.0,102.0,80.0,78.0,78.0,69.0,62.0,118.0,266.0,119.0,178.0,93.0,57.0,32.0,001,92880,15
1500191170,"Kau CCD, Hawaii County, Hawaii",2876.0,470.0,218.0,234.0,135.0,48.0,174.0,32.0,188.0,213.0,255.0,315.0,351.0,80.0,30.0,79.0,54.0,001,91170,15
1500193150,"South Kohala CCD, Hawaii County, Hawaii",6366.0,370.0,165.0,196.0,265.0,204.0,186.0,136.0,85.0,355.0,464.0,821.0,961.0,639.0,473.0,525.0,521.0,001,93150,15
