geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
1711571357,"South Wheatland township, Macon County, Illinois",3931.0,3843.0,12.0,7.0,0.0,0.0,26.0,0.0,0.0,0.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,71357,17,3912.0,19.0
1711518836,"Decatur township, Macon County, Illinois",47366.0,45510.0,520.0,227.0,110.0,13.0,81.0,11.0,109.0,19.0,151.0,3.0,7.0,0.0,3.0,12.0,9.0,14.0,261.0,2.0,81.0,41.0,62.0,16.0,100.0,4.0,115,18836,17,47004.0,362.0
1711560677,"Pleasant View township, Macon County, Illinois",1404.0,1399.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,60677,17,1404.0,0.0
1711544511,"Long Creek township, Macon County, Illinois",9761.0,9255.0,262.0,87.0,63.0,0.0,0.0,0.0,4.0,0.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,115,44511,17,9631.0,130.0
1711551219,"Mount Zion township, Macon County, Illinois",6862.0,6805.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,115,51219,17,6862.0,0.0
171153051,"Austin township, Macon County, Illinois",186.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,3051,17,186.0,0.0
1711537023,"Illini township, Macon County, Illinois",1669.0,1621.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,37023,17,1669.0,0.0
1713791962,"Lynnville precinct, Morgan County, Illinois",510.0,480.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,91962,17,510.0,0.0
1711547085,"Maroa township, Macon County, Illinois",1818.0,1773.0,11.0,9.0,6.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,47085,17,1809.0,9.0
171156769,"Blue Mound township, Macon County, Illinois",844.0,837.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,6769,17,837.0,7.0
1711534527,"Hickory Point township, Macon County, Illinois",16900.0,16028.0,199.0,49.0,71.0,0.0,62.0,4.0,12.0,40.0,99.0,25.0,0.0,9.0,52.0,0.0,41.0,54.0,31.0,0.0,37.0,0.0,61.0,9.0,17.0,0.0,115,34527,17,16710.0,190.0
1711552974,"Niantic township, Macon County, Illinois",597.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,52974,17,597.0,0.0
1711554859,"Oakley township, Macon County, Illinois",1002.0,970.0,14.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,54859,17,1002.0,0.0
1713791712,"Jacksonville No. 2 precinct, Morgan County, Illinois",1448.0,1388.0,21.0,0.0,11.0,0.0,8.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,91712,17,1441.0,7.0
1713791719,"Jacksonville No. 9 precinct, Morgan County, Illinois",985.0,940.0,19.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,91719,17,985.0,0.0
