geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
3010193402,"Sunburst CCD, Toole County, Montana",921.0,548.0,548.0,543.0,5.0,0.0,373.0,101,93402,30
3003591460,"Glacier National Park CCD, Glacier County, Montana",70.0,45.0,45.0,45.0,0.0,0.0,25.0,035,91460,30
3001991218,"Fort Peck Reservation CCD, Daniels County, Montana",33.0,18.0,18.0,18.0,0.0,0.0,15.0,019,91218,30
3003792016,"Lavina CCD, Golden Valley County, Montana",358.0,232.0,232.0,216.0,16.0,0.0,126.0,037,92016,30
3003590777,"Cut Bank CCD, Glacier County, Montana",2438.0,1304.0,1297.0,1245.0,52.0,7.0,1134.0,035,90777,30
3002590168,"Baker CCD, Fallon County, Montana",1861.0,1351.0,1351.0,1323.0,28.0,0.0,510.0,025,90168,30
3002592730,"Plevna CCD, Fallon County, Montana",387.0,278.0,278.0,278.0,0.0,0.0,109.0,025,92730,30
3003792940,"Ryegate CCD, Golden Valley County, Montana",264.0,135.0,135.0,135.0,0.0,0.0,129.0,037,92940,30
3004593318,"Stanford CCD, Judith Basin County, Montana",646.0,414.0,414.0,408.0,6.0,0.0,232.0,045,93318,30
3004591407,"Geyser CCD, Judith Basin County, Montana",373.0,214.0,214.0,207.0,7.0,0.0,159.0,045,91407,30
3004591785,"Hobson CCD, Judith Basin County, Montana",676.0,366.0,366.0,350.0,16.0,0.0,310.0,045,91785,30
3009390483,"Butte CCD, Silver Bow County, Montana",27416.0,16844.0,16835.0,15833.0,1002.0,9.0,10572.0,093,90483,30
3009592604,"Park City CCD, Stillwater County, Montana",1872.0,1226.0,1220.0,1191.0,29.0,6.0,646.0,095,92604,30
3009590693,"Columbus CCD, Stillwater County, Montana",3162.0,1995.0,1995.0,1902.0,93.0,0.0,1167.0,095,90693,30
3009590021,"Absarokee CCD, Stillwater County, Montana",1950.0,1077.0,1077.0,1049.0,28.0,0.0,873.0,095,90021,30
3009592510,"North Stillwater CCD, Stillwater County, Montana",613.0,385.0,385.0,366.0,19.0,0.0,228.0,095,92510,30
3002390063,"Anaconda CCD, Deer Lodge County, Montana",6622.0,3542.0,3542.0,3450.0,92.0,0.0,3080.0,023,90063,30
3004390399,"Boulder CCD, Jefferson County, Montana",6455.0,4070.0,4055.0,3778.0,277.0,15.0,2385.0,043,90399,30
3004393822,"Whitehall CCD, Jefferson County, Montana",3132.0,1574.0,1569.0,1524.0,45.0,5.0,1558.0,043,93822,30
3003990945,"Drummond CCD, Granite County, Montana",1154.0,597.0,597.0,567.0,30.0,0.0,557.0,039,90945,30
3003992625,"Philipsburg CCD, Granite County, Montana",1531.0,699.0,699.0,639.0,60.0,0.0,832.0,039,92625,30
3005590630,"Circle CCD, McCone County, Montana",819.0,494.0,494.0,494.0,0.0,0.0,325.0,055,90630,30
3005592487,"North McCone CCD, McCone County, Montana",508.0,314.0,314.0,304.0,10.0,0.0,194.0,055,92487,30
