geoid,name,median,male,female,county,county subdivision,state
3108192543,"Precinct 8, Hamilton County, Nebraska",35.0,32.8,36.0,081,92543,31
3108192523,"Precinct 6, Hamilton County, Nebraska",44.0,40.3,50.1,081,92523,31
3108192473,"Precinct 1, Hamilton County, Nebraska",49.9,56.3,32.6,081,92473,31
3108192483,"Precinct 2, Hamilton County, Nebraska",42.3,46.2,37.1,081,92483,31
3108192503,"Precinct 4, Hamilton County, Nebraska",41.6,38.7,44.8,081,92503,31
3108192533,"Precinct 7, Hamilton County, Nebraska",45.0,43.3,48.5,081,92533,31
3108192493,"Precinct 3, Hamilton County, Nebraska",41.8,42.8,41.5,081,92493,31
3109592110,"Newton precinct, Jefferson County, Nebraska",44.8,48.4,31.9,095,92110,31
3109592405,"Pleasant precinct, Jefferson County, Nebraska",44.0,47.2,41.5,095,92405,31
3109592760,"Rock Creek precinct, Jefferson County, Nebraska",49.4,51.1,49.3,095,92760,31
3100990355,"Brewster precinct, Blaine County, Nebraska",47.6,43.7,55.4,009,90355,31
3100990765,"Dunning precinct, Blaine County, Nebraska",36.8,38.6,34.2,009,90765,31
3100992690,"Purdum precinct, Blaine County, Nebraska",56.7,56.7,55.0,009,92690,31
3103790005,"Adams precinct, Colfax County, Nebraska",49.9,50.2,49.7,037,90005,31
3103792868,"Schuyler city, Colfax County, Nebraska",29.8,30.4,29.6,037,92868,31
3103791755,"Lincoln precinct, Colfax County, Nebraska",48.0,46.8,48.8,037,91755,31
3103792725,"Richland precinct, Colfax County, Nebraska",37.7,31.2,50.2,037,92725,31
3103791975,"Midland precinct, Colfax County, Nebraska",44.0,53.3,31.5,037,91975,31
3103792780,"Rogers precinct, Colfax County, Nebraska",33.9,36.2,33.6,037,92780,31
3103791920,"Maple Creek precinct, Colfax County, Nebraska",55.4,56.4,55.1,037,91920,31
310012900,"Ayr township, Adams County, Nebraska",42.2,43.4,39.8,001,2900,31
3100128385,"Little Blue township, Adams County, Nebraska",56.5,57.2,55.7,001,28385,31
3100150545,"Verona township, Adams County, Nebraska",45.8,45.4,46.4,001,50545,31
3100145470,"Silver Lake township, Adams County, Nebraska",50.5,50.3,54.3,001,45470,31
3100110810,"Cottonwood township, Adams County, Nebraska",46.8,47.1,45.8,001,10810,31
3100120855,"Hanover township, Adams County, Nebraska",52.1,22.8,56.0,001,20855,31
3100125195,"Kenesaw township, Adams County, Nebraska",38.9,36.6,42.2,001,25195,31
3100142390,"Roseland township, Adams County, Nebraska",40.0,42.6,38.8,001,42390,31
3109592730,"Richland precinct, Jefferson County, Nebraska",62.0,60.5,62.5,095,92730,31
3109590935,"Eureka precinct, Jefferson County, Nebraska",56.5,57.4,54.0,095,90935,31
3109591115,"Gibson precinct, Jefferson County, Nebraska",51.1,49.8,51.2,095,91115,31
3109590620,"Cub Creek precinct, Jefferson County, Nebraska",52.5,58.5,48.7,095,90620,31
3109590940,"Fairbury precinct, Jefferson County, Nebraska",51.3,51.5,45.9,095,90940,31
3109591540,"Jefferson precinct, Jefferson County, Nebraska",58.3,58.8,57.7,095,91540,31
3109591955,"Meridian precinct, Jefferson County, Nebraska",13.3,38.2,8.1,095,91955,31
3109593350,"Washington precinct, Jefferson County, Nebraska",57.9,60.0,56.9,095,93350,31
3109590055,"Antelope precinct, Jefferson County, Nebraska",60.5,60.6,60.5,095,90055,31
3109590915,"Endicott precinct, Jefferson County, Nebraska",44.5,44.4,44.8,095,90915,31
3109590938,"Fairbury city, Jefferson County, Nebraska",43.8,39.4,45.7,095,90938,31
3109591770,"Lincoln precinct, Jefferson County, Nebraska",63.1,-666666666.0,-666666666.0,095,91770,31
3109590405,"Buckley precinct, Jefferson County, Nebraska",32.3,32.5,20.9,095,90405,31
3109592450,"Plymouth precinct, Jefferson County, Nebraska",47.9,51.0,47.3,095,92450,31
3109934055,"Newark township, Kearney County, Nebraska",39.8,44.3,39.1,099,34055,31
3109927050,"Liberty township, Kearney County, Nebraska",62.0,22.7,62.9,099,27050,31
3109927295,"Lincoln township, Kearney County, Nebraska",37.4,35.1,44.1,099,27295,31
3109929610,"Lowell township, Kearney County, Nebraska",48.1,47.9,52.1,099,29610,31
3109937070,"Oneida township, Kearney County, Nebraska",38.9,37.5,44.7,099,37070,31
3109931255,"May township, Kearney County, Nebraska",36.4,36.9,36.3,099,31255,31
310995315,"Blaine township, Kearney County, Nebraska",28.0,33.2,27.6,099,5315,31
3109928840,"Logan township, Kearney County, Nebraska",61.1,59.9,61.3,099,28840,31
3109910670,"Cosmo township, Kearney County, Nebraska",57.1,57.3,34.2,099,10670,31
3109914345,"Eaton township, Kearney County, Nebraska",35.6,37.7,34.2,099,14345,31
3109944980,"Sherman township, Kearney County, Nebraska",64.4,65.4,64.1,099,44980,31
3109921625,"Hayes township, Kearney County, Nebraska",45.7,44.0,48.3,099,21625,31
3109919875,"Grant township, Kearney County, Nebraska",74.2,67.9,74.3,099,19875,31
3109932375,"Mirage township, Kearney County, Nebraska",43.0,44.4,39.0,099,32375,31
3110192218,"Ogallala city, Keith County, Nebraska",42.9,42.8,43.0,101,92218,31
3110190385,"Brule precinct, Keith County, Nebraska",57.1,55.0,57.5,101,90385,31
3110192807,"Rural Ogallala precinct, Keith County, Nebraska",45.3,42.9,53.5,101,92807,31
3110191820,"Logan precinct, Keith County, Nebraska",57.4,57.6,52.8,101,91820,31
3110191840,"Lonergan precinct, Keith County, Nebraska",64.9,68.1,60.8,101,91840,31
3110193470,"Whitetail precinct, Keith County, Nebraska",72.2,72.3,72.1,101,93470,31
3110192325,"Paxton precinct, Keith County, Nebraska",46.5,45.9,48.6,101,92325,31
3111591580,"Kent precinct, Loup County, Nebraska",53.8,53.6,54.2,115,91580,31
3111591905,"Madison Square precinct, Loup County, Nebraska",42.0,43.8,38.5,115,91905,31
3103792920,"Shell Creek precinct, Colfax County, Nebraska",38.8,39.5,38.1,037,92920,31
3103793520,"Wilson precinct, Colfax County, Nebraska",39.5,51.3,33.8,037,93520,31
3103793070,"Stanton precinct, Colfax County, Nebraska",37.8,40.0,36.2,037,93070,31
3103791190,"Grant precinct, Colfax County, Nebraska",55.9,56.0,50.0,037,91190,31
3103792870,"Schuyler precinct, Colfax County, Nebraska",40.7,36.3,54.0,037,92870,31
3103790560,"Colfax precinct, Colfax County, Nebraska",37.3,37.7,24.9,037,90560,31
3104990250,"Big Springs precinct, Deuel County, Nebraska",38.4,41.3,38.0,049,90250,31
3104993150,"Swan precinct, Deuel County, Nebraska",50.6,50.6,50.5,049,93150,31
3104990495,"Chappell precinct, Deuel County, Nebraska",45.5,35.9,54.2,049,90495,31
3108793275,"Upper Driftwood precinct, Hitchcock County, Nebraska",31.3,31.2,31.5,087,93275,31
3108793380,"Webster precinct, Hitchcock County, Nebraska",65.4,-666666666.0,-666666666.0,087,93380,31
3108790575,"Cornell precinct, Hitchcock County, Nebraska",-666666666.0,-666666666.0,-666666666.0,087,90575,31
3108790840,"Eden precinct, Hitchcock County, Nebraska",-666666666.0,-666666666.0,-666666666.0,087,90840,31
3108791030,"Freedom precinct, Hitchcock County, Nebraska",-666666666.0,-666666666.0,-666666666.0,087,91030,31
3108792410,"Pleasant Hill precinct, Hitchcock County, Nebraska",65.2,65.9,63.3,087,92410,31
3108792425,"Pleasant View precinct, Hitchcock County, Nebraska",-666666666.0,-666666666.0,-666666666.0,087,92425,31
3108793255,"Union precinct, Hitchcock County, Nebraska",35.2,-666666666.0,13.8,087,93255,31
3108790240,"Beverly precinct, Hitchcock County, Nebraska",61.5,63.8,59.6,087,90240,31
3108793215,"Trenton precinct, Hitchcock County, Nebraska",56.2,55.7,57.5,087,93215,31
3108790260,"Blackwood precinct, Hitchcock County, Nebraska",42.8,42.4,64.8,087,90260,31
3108790625,"Culbertson precinct, Hitchcock County, Nebraska",40.7,41.3,39.9,087,90625,31
3108790745,"Driftwood precinct, Hitchcock County, Nebraska",-666666666.0,-666666666.0,-666666666.0,087,90745,31
3108791815,"Logan precinct, Hitchcock County, Nebraska",58.7,58.6,-666666666.0,087,91815,31
3108793090,"Starkey precinct, Hitchcock County, Nebraska",-666666666.0,-666666666.0,-666666666.0,087,93090,31
3108791210,"Grant precinct, Hitchcock County, Nebraska",55.9,-666666666.0,-666666666.0,087,91210,31
3108792750,"Riverside precinct, Hitchcock County, Nebraska",44.3,44.7,43.4,087,92750,31
3108793130,"Stratton precinct, Hitchcock County, Nebraska",50.4,50.1,51.0,087,93130,31
3108792740,"Ridnour precinct, Hitchcock County, Nebraska",46.1,46.8,33.8,087,92740,31
3108792295,"Palisade precinct, Hitchcock County, Nebraska",43.9,32.3,51.9,087,92295,31
3111391055,"Gandy precinct, Logan County, Nebraska",37.8,37.1,53.3,113,91055,31
3111391825,"Logan precinct, Logan County, Nebraska",21.7,21.6,29.3,113,91825,31
3111393080,"Stapleton No. 1 precinct, Logan County, Nebraska",45.4,42.8,48.1,113,93080,31
3111393085,"Stapleton No. 2 precinct, Logan County, Nebraska",40.0,40.0,39.0,113,93085,31
3114129435,"Loup township, Platte County, Nebraska",67.9,-666666666.0,-666666666.0,141,29435,31
3114132620,"Monroe township, Platte County, Nebraska",46.2,42.2,58.5,141,32620,31
310015210,"Blaine township, Adams County, Nebraska",52.7,54.1,52.0,001,5210,31
