geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
3610112265,"Canisteo town, Steuben County, New York",3298.0,3228.0,23.0,0.0,12.0,0.0,0.0,13.0,22.0,101,12265,36,12.0,13.0
3610173836,"Thurston town, Steuben County, New York",1284.0,1269.0,0.0,4.0,0.0,0.0,0.0,5.0,6.0,101,73836,36,0.0,9.0
3610176496,"Urbana town, Steuben County, New York",2131.0,2006.0,67.0,0.0,0.0,0.0,0.0,25.0,33.0,101,76496,36,0.0,25.0
3610118256,"Corning city, Steuben County, New York",10870.0,9904.0,319.0,0.0,260.0,0.0,0.0,229.0,158.0,101,18256,36,260.0,229.0
3610127551,"Fremont town, Steuben County, New York",1000.0,982.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,101,27551,36,0.0,12.0
3610135837,"Howard town, Steuben County, New York",1581.0,1554.0,12.0,0.0,4.0,0.0,0.0,8.0,3.0,101,35837,36,4.0,8.0
3610159982,"Pulteney town, Steuben County, New York",1387.0,1381.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,101,59982,36,0.0,6.0
3610181457,"Wheeler town, Steuben County, New York",1151.0,1071.0,34.0,0.0,2.0,0.0,0.0,29.0,15.0,101,81457,36,2.0,29.0
3610142576,"Lindley town, Steuben County, New York",2001.0,1937.0,3.0,0.0,0.0,0.0,0.0,54.0,7.0,101,42576,36,0.0,54.0
361013342,"Avoca town, Steuben County, New York",2013.0,1959.0,11.0,0.0,0.0,7.0,9.0,7.0,20.0,101,3342,36,7.0,16.0
3610112991,"Caton town, Steuben County, New York",1903.0,1822.0,6.0,0.0,7.0,0.0,21.0,17.0,30.0,101,12991,36,7.0,38.0
3610175737,"Tuscarora town, Steuben County, New York",1351.0,1320.0,0.0,0.0,7.0,0.0,5.0,19.0,0.0,101,75737,36,7.0,24.0
3610175440,"Troupsburg town, Steuben County, New York",1200.0,1191.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,101,75440,36,5.0,3.0
3610160653,"Rathbone town, Steuben County, New York",1143.0,1126.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,101,60653,36,0.0,0.0
3610178883,"Wayne town, Steuben County, New York",1020.0,1014.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,101,78883,36,0.0,1.0
3610181105,"West Union town, Steuben County, New York",279.0,260.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,101,81105,36,0.0,19.0
3607577662,"Volney town, Oswego County, New York",5792.0,5611.0,5.0,0.0,0.0,0.0,0.0,81.0,95.0,075,77662,36,0.0,81.0
3607555585,"Oswego town, Oswego County, New York",7938.0,6736.0,418.0,0.0,193.0,0.0,0.0,183.0,408.0,075,55585,36,193.0,183.0
3607556154,"Palermo town, Oswego County, New York",3611.0,3486.0,1.0,0.0,44.0,0.0,0.0,69.0,11.0,075,56154,36,44.0,69.0
