geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
1711571357,"South Wheatland township, Macon County, Illinois",1631.0,1472.0,17.0,1301.0,154.0,159.0,115,71357,17,1318.0,313.0
1711518836,"Decatur township, Macon County, Illinois",21083.0,16773.0,82.0,14474.0,2217.0,4310.0,115,18836,17,14556.0,6527.0
1711560677,"Pleasant View township, Macon County, Illinois",530.0,438.0,0.0,400.0,38.0,92.0,115,60677,17,400.0,130.0
1711544511,"Long Creek township, Macon County, Illinois",4454.0,3893.0,48.0,3575.0,270.0,561.0,115,44511,17,3623.0,831.0
1711551219,"Mount Zion township, Macon County, Illinois",2764.0,2464.0,64.0,2252.0,148.0,300.0,115,51219,17,2316.0,448.0
171153051,"Austin township, Macon County, Illinois",78.0,78.0,0.0,67.0,11.0,0.0,115,3051,17,67.0,11.0
1711537023,"Illini township, Macon County, Illinois",642.0,584.0,22.0,525.0,37.0,58.0,115,37023,17,547.0,95.0
1713791962,"Lynnville precinct, Morgan County, Illinois",229.0,168.0,0.0,158.0,10.0,61.0,137,91962,17,158.0,71.0
1711547085,"Maroa township, Macon County, Illinois",756.0,627.0,8.0,524.0,95.0,129.0,115,47085,17,532.0,224.0
171156769,"Blue Mound township, Macon County, Illinois",380.0,338.0,0.0,313.0,25.0,42.0,115,6769,17,313.0,67.0
1711534527,"Hickory Point township, Macon County, Illinois",7706.0,6603.0,9.0,6048.0,546.0,1103.0,115,34527,17,6057.0,1649.0
1711552974,"Niantic township, Macon County, Illinois",257.0,187.0,0.0,177.0,10.0,70.0,115,52974,17,177.0,80.0
1711554859,"Oakley township, Macon County, Illinois",459.0,371.0,0.0,311.0,60.0,88.0,115,54859,17,311.0,148.0
1713791712,"Jacksonville No. 2 precinct, Morgan County, Illinois",678.0,449.0,50.0,328.0,71.0,229.0,137,91712,17,378.0,300.0
1713791719,"Jacksonville No. 9 precinct, Morgan County, Illinois",442.0,242.0,0.0,200.0,42.0,200.0,137,91719,17,200.0,242.0
1713792268,"Nortonville precinct, Morgan County, Illinois",128.0,106.0,0.0,92.0,14.0,22.0,137,92268,17,92.0,36.0
1713792034,"Markham precinct, Morgan County, Illinois",289.0,241.0,0.0,184.0,57.0,48.0,137,92034,17,184.0,105.0
1713791715,"Jacksonville No. 5 precinct, Morgan County, Illinois",271.0,258.0,0.0,221.0,37.0,13.0,137,91715,17,221.0,50.0
1713791716,"Jacksonville No. 6 precinct, Morgan County, Illinois",542.0,500.0,15.0,461.0,24.0,42.0,137,91716,17,476.0,66.0
170671621,"Appanoose township, Hancock County, Illinois",197.0,137.0,15.0,102.0,20.0,60.0,067,1621,17,117.0,80.0
1706732993,"Harmony township, Hancock County, Illinois",163.0,122.0,0.0,119.0,3.0,41.0,067,32993,17,119.0,44.0
1706764876,"Rock Creek township, Hancock County, Illinois",141.0,94.0,2.0,59.0,33.0,47.0,067,64876,17,61.0,80.0
1706770499,"Sonora township, Hancock County, Illinois",240.0,224.0,7.0,217.0,0.0,16.0,067,70499,17,224.0,16.0
1706778422,"Walker township, Hancock County, Illinois",122.0,102.0,0.0,91.0,11.0,20.0,067,78422,17,91.0,31.0
1706714104,"Chili township, Hancock County, Illinois",201.0,150.0,0.0,135.0,15.0,51.0,067,14104,17,135.0,66.0
1711915612,"Collinsville township, Madison County, Illinois",15169.0,13425.0,144.0,12457.0,824.0,1744.0,119,15612,17,12601.0,2568.0
1706767054,"St. Mary township, Hancock County, Illinois",242.0,155.0,6.0,136.0,13.0,87.0,067,67054,17,142.0,100.0
1706718433,"Dallas City township, Hancock County, Illinois",462.0,350.0,9.0,288.0,53.0,112.0,067,18433,17,297.0,165.0
171191127,"Alton township, Madison County, Illinois",11508.0,9221.0,39.0,8052.0,1130.0,2287.0,119,1127,17,8091.0,3417.0
1706781607,"Wilcox township, Hancock County, Illinois",41.0,16.0,0.0,16.0,0.0,25.0,067,81607,17,16.0,25.0
1711966872,"St. Jacob township, Madison County, Illinois",903.0,857.0,17.0,820.0,20.0,46.0,119,66872,17,837.0,66.0
1711983284,"Wood River township, Madison County, Illinois",12938.0,10581.0,63.0,9599.0,919.0,2357.0,119,83284,17,9662.0,3276.0
1711946877,"Marine township, Madison County, Illinois",902.0,791.0,12.0,725.0,54.0,111.0,119,46877,17,737.0,165.0
1711956068,"Omphghent township, Madison County, Illinois",965.0,803.0,18.0,746.0,39.0,162.0,119,56068,17,764.0,201.0
1711977486,"Venice township, Madison County, Illinois",2327.0,1505.0,0.0,1273.0,232.0,822.0,119,77486,17,1273.0,1054.0
1711914260,"Chouteau township, Madison County, Illinois",3164.0,2682.0,11.0,2519.0,152.0,482.0,119,14260,17,2530.0,634.0
1711938245,"Jarvis township, Madison County, Illinois",5232.0,4783.0,0.0,4479.0,304.0,449.0,119,38245,17,4479.0,753.0
1711951583,"Nameoki township, Madison County, Illinois",4913.0,4159.0,24.0,3765.0,370.0,754.0,119,51583,17,3789.0,1124.0
1711930939,"Granite City township, Madison County, Illinois",11492.0,9543.0,104.0,8540.0,899.0,1949.0,119,30939,17,8644.0,2848.0
1711933981,"Helvetia township, Madison County, Illinois",3448.0,2946.0,44.0,2672.0,230.0,502.0,119,33981,17,2716.0,732.0
1711927182,"Foster township, Madison County, Illinois",1556.0,1322.0,13.0,1243.0,66.0,234.0,119,27182,17,1256.0,300.0
1711950465,"Moro township, Madison County, Illinois",1389.0,1341.0,16.0,1263.0,62.0,48.0,119,50465,17,1279.0,110.0
1711960014,"Pin Oak township, Madison County, Illinois",1388.0,1332.0,23.0,1243.0,66.0,56.0,119,60014,17,1266.0,122.0
1711932421,"Hamel township, Madison County, Illinois",945.0,833.0,0.0,730.0,103.0,112.0,119,32421,17,730.0,215.0
1711922710,"Edwardsville township, Madison County, Illinois",13846.0,12988.0,37.0,12060.0,891.0,858.0,119,22710,17,12097.0,1749.0
1711952428,"New Douglas township, Madison County, Illinois",185.0,168.0,0.0,146.0,22.0,17.0,119,52428,17,146.0,39.0
1711967275,"Saline township, Madison County, Illinois",2483.0,2191.0,10.0,2104.0,77.0,292.0,119,67275,17,2114.0,369.0
1711942652,"Leef township, Madison County, Illinois",269.0,217.0,0.0,202.0,15.0,52.0,119,42652,17,202.0,67.0
1711955834,"Olive township, Madison County, Illinois",743.0,597.0,0.0,535.0,62.0,146.0,119,55834,17,535.0,208.0
1711927130,"Fort Russell township, Madison County, Illinois",3597.0,3226.0,8.0,3025.0,193.0,371.0,119,27130,17,3033.0,564.0
1711930107,"Godfrey township, Madison County, Illinois",7331.0,6253.0,27.0,5774.0,452.0,1078.0,119,30107,17,5801.0,1530.0
1706325778,"Felix township, Grundy County, Illinois",1643.0,1492.0,0.0,1275.0,217.0,151.0,063,25778,17,1275.0,368.0
1706330432,"Goodfarm township, Grundy County, Illinois",150.0,140.0,2.0,113.0,25.0,10.0,063,30432,17,115.0,35.0
1706347800,"Mazon township, Grundy County, Illinois",593.0,532.0,5.0,470.0,57.0,61.0,063,47800,17,475.0,118.0
17119750,"Alhambra township, Madison County, Illinois",548.0,474.0,0.0,431.0,43.0,74.0,119,750,17,431.0,117.0
1706330549,"Goose Lake township, Grundy County, Illinois",614.0,545.0,13.0,508.0,24.0,69.0,063,30549,17,521.0,93.0
1706377850,"Vienna township, Grundy County, Illinois",265.0,252.0,4.0,216.0,32.0,13.0,063,77850,17,220.0,45.0
1706324400,"Erienna township, Grundy County, Illinois",977.0,884.0,2.0,828.0,54.0,93.0,063,24400,17,830.0,147.0
1706328677,"Garfield township, Grundy County, Illinois",553.0,482.0,3.0,408.0,71.0,71.0,063,28677,17,411.0,142.0
1706331381,"Greenfield township, Grundy County, Illinois",496.0,437.0,1.0,395.0,41.0,59.0,063,31381,17,396.0,100.0
1706353286,"Norman township, Grundy County, Illinois",100.0,93.0,0.0,93.0,0.0,7.0,063,53286,17,93.0,7.0
1706334657,"Highland township, Grundy County, Illinois",146.0,117.0,0.0,115.0,2.0,29.0,063,34657,17,115.0,31.0
1706367678,"Saratoga township, Grundy County, Illinois",2507.0,2240.0,11.0,2010.0,219.0,267.0,063,67678,17,2021.0,486.0
1706379345,"Wauponsee township, Grundy County, Illinois",894.0,842.0,21.0,787.0,34.0,52.0,063,79345,17,808.0,86.0
1706352038,"Nettle Creek township, Grundy County, Illinois",172.0,150.0,0.0,134.0,16.0,22.0,063,52038,17,134.0,38.0
170637653,"Braceville township, Grundy County, Illinois",2363.0,2191.0,27.0,1981.0,183.0,172.0,063,7653,17,2008.0,355.0
170633090,"Aux Sable township, Grundy County, Illinois",4175.0,3943.0,44.0,3604.0,295.0,232.0,063,3090,17,3648.0,527.0
1706350504,"Morris township, Grundy County, Illinois",3268.0,2676.0,25.0,2364.0,287.0,592.0,063,50504,17,2389.0,879.0
1709167262,"Salina township, Kankakee County, Illinois",496.0,441.0,1.0,372.0,68.0,55.0,091,67262,17,373.0,123.0
1709149906,"Momence township, Kankakee County, Illinois",1346.0,1111.0,21.0,974.0,116.0,235.0,091,49906,17,995.0,351.0
1709166651,"St. Anne township, Kankakee County, Illinois",881.0,726.0,17.0,638.0,71.0,155.0,091,66651,17,655.0,226.0
1709165195,"Rockville township, Kankakee County, Illinois",303.0,295.0,5.0,224.0,66.0,8.0,091,65195,17,229.0,74.0
1709143497,"Limestone township, Kankakee County, Illinois",1872.0,1635.0,32.0,1482.0,121.0,237.0,091,43497,17,1514.0,358.0
1709157017,"Otto township, Kankakee County, Illinois",777.0,688.0,5.0,630.0,53.0,89.0,091,57017,17,635.0,142.0
1709173690,"Sumner township, Kankakee County, Illinois",288.0,222.0,4.0,200.0,18.0,66.0,091,73690,17,204.0,84.0
170917484,"Bourbonnais township, Kankakee County, Illinois",14045.0,12513.0,42.0,11416.0,1055.0,1532.0,091,7484,17,11458.0,2587.0
1709124465,"Essex township, Kankakee County, Illinois",574.0,510.0,2.0,489.0,19.0,64.0,091,24465,17,491.0,83.0
1709146513,"Manteno township, Kankakee County, Illinois",4118.0,3572.0,28.0,3243.0,301.0,546.0,091,46513,17,3271.0,847.0
1709128456,"Ganeer township, Kankakee County, Illinois",1173.0,1063.0,49.0,829.0,185.0,110.0,091,28456,17,878.0,295.0
1709138947,"Kankakee township, Kankakee County, Illinois",9423.0,7290.0,26.0,5878.0,1386.0,2133.0,091,38947,17,5904.0,3519.0
1709154352,"Norton township, Kankakee County, Illinois",377.0,336.0,1.0,232.0,103.0,41.0,091,54352,17,233.0,144.0
1709158538,"Pembroke township, Kankakee County, Illinois",808.0,532.0,13.0,315.0,204.0,276.0,091,58538,17,328.0,480.0
170912245,"Aroma township, Kankakee County, Illinois",1958.0,1650.0,11.0,1453.0,186.0,308.0,091,2245,17,1464.0,494.0
17131126,"Abington township, Mercer County, Illinois",153.0,135.0,7.0,120.0,8.0,18.0,131,126,17,127.0,26.0
1713153806,"North Henderson township, Mercer County, Illinois",184.0,167.0,1.0,158.0,8.0,17.0,131,53806,17,159.0,25.0
1713163628,"Richland Grove township, Mercer County, Illinois",853.0,794.0,5.0,718.0,71.0,59.0,131,63628,17,723.0,130.0
1713159182,"Perryton township, Mercer County, Illinois",176.0,166.0,0.0,151.0,15.0,10.0,131,59182,17,151.0,25.0
1713131342,"Greene township, Mercer County, Illinois",549.0,448.0,21.0,400.0,27.0,101.0,131,31342,17,421.0,128.0
1713152233,"New Boston township, Mercer County, Illinois",413.0,360.0,11.0,298.0,51.0,53.0,131,52233,17,309.0,104.0
1713173339,"Suez township, Mercer County, Illinois",260.0,227.0,2.0,190.0,35.0,33.0,131,73339,17,192.0,68.0
1713155405,"Ohio Grove township, Mercer County, Illinois",82.0,73.0,0.0,73.0,0.0,9.0,131,55405,17,73.0,9.0
