geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
2103990968,"Cunningham CCD, Carlisle County, Kentucky",1070.0,519.0,0.0,5.0,0.0,27.0,13.0,0.0,4.0,16.0,197.0,39.0,54.0,33.0,101.0,30.0,0.0,0.0,551.0,0.0,5.0,0.0,4.0,20.0,0.0,5.0,0.0,211.0,31.0,118.0,44.0,62.0,51.0,0.0,0.0,039,90968,21,0.0,10.0,0.0,31.0,33.0,0.0,9.0,16.0,408.0,70.0,172.0,77.0,163.0,81.0,0.0,0.0,99.0,65.0,34.0,242.0,93.0,149.0,81.0,30.0,51.0,244.0,131.0,113.0
2104192840,"Prestonville CCD, Carroll County, Kentucky",1523.0,771.0,11.0,0.0,8.0,40.0,20.0,51.0,18.0,11.0,339.0,30.0,103.0,40.0,51.0,38.0,0.0,11.0,752.0,0.0,6.0,16.0,7.0,12.0,30.0,46.0,13.0,318.0,52.0,72.0,60.0,71.0,23.0,4.0,22.0,041,92840,21,11.0,6.0,24.0,47.0,32.0,81.0,64.0,24.0,657.0,82.0,175.0,100.0,122.0,61.0,4.0,33.0,289.0,159.0,130.0,257.0,133.0,124.0,98.0,49.0,49.0,220.0,100.0,120.0
2103990080,"Arlington CCD, Carlisle County, Kentucky",1011.0,471.0,7.0,3.0,12.0,20.0,13.0,25.0,21.0,12.0,157.0,46.0,52.0,42.0,28.0,9.0,11.0,13.0,540.0,2.0,1.0,8.0,33.0,38.0,9.0,6.0,12.0,180.0,28.0,107.0,64.0,30.0,22.0,0.0,0.0,039,90080,21,9.0,4.0,20.0,53.0,51.0,34.0,27.0,24.0,337.0,74.0,159.0,106.0,58.0,31.0,11.0,13.0,222.0,113.0,109.0,233.0,98.0,135.0,55.0,33.0,22.0,113.0,61.0,52.0
2104190608,"Carrollton CCD, Carroll County, Kentucky",5599.0,2862.0,124.0,65.0,18.0,127.0,70.0,164.0,82.0,15.0,1249.0,229.0,355.0,93.0,154.0,33.0,83.0,1.0,2737.0,4.0,14.0,48.0,85.0,213.0,179.0,96.0,80.0,1044.0,169.0,264.0,195.0,228.0,110.0,8.0,0.0,041,90608,21,128.0,79.0,66.0,212.0,283.0,343.0,178.0,95.0,2293.0,398.0,619.0,288.0,382.0,143.0,91.0,1.0,1384.0,665.0,719.0,1017.0,584.0,433.0,235.0,117.0,118.0,617.0,271.0,346.0
2121991928,"Kirkmansville CCD, Todd County, Kentucky",1913.0,1024.0,67.0,29.0,0.0,132.0,62.0,68.0,8.0,22.0,519.0,31.0,33.0,22.0,17.0,0.0,14.0,0.0,889.0,14.0,10.0,32.0,119.0,33.0,15.0,67.0,26.0,240.0,82.0,49.0,95.0,43.0,40.0,24.0,0.0,219,91928,21,81.0,39.0,32.0,251.0,95.0,83.0,75.0,48.0,759.0,113.0,82.0,117.0,60.0,40.0,38.0,0.0,704.0,388.0,316.0,195.0,64.0,131.0,78.0,14.0,64.0,138.0,31.0,107.0
2103990160,"Bardwell CCD, Carlisle County, Kentucky",1354.0,678.0,2.0,0.0,9.0,63.0,30.0,27.0,5.0,5.0,246.0,60.0,88.0,56.0,47.0,37.0,3.0,0.0,676.0,3.0,0.0,0.0,16.0,8.0,31.0,24.0,23.0,204.0,63.0,116.0,101.0,50.0,30.0,2.0,5.0,039,90160,21,5.0,0.0,9.0,79.0,38.0,58.0,29.0,28.0,450.0,123.0,204.0,157.0,97.0,67.0,5.0,5.0,246.0,141.0,105.0,327.0,148.0,179.0,77.0,40.0,37.0,174.0,87.0,87.0
2106592888,"Ravenna CCD, Estill County, Kentucky",1101.0,576.0,12.0,6.0,9.0,20.0,31.0,47.0,31.0,6.0,246.0,85.0,21.0,25.0,28.0,6.0,3.0,0.0,525.0,1.0,0.0,2.0,38.0,11.0,23.0,14.0,14.0,200.0,26.0,75.0,43.0,51.0,10.0,4.0,13.0,065,92888,21,13.0,6.0,11.0,58.0,42.0,70.0,45.0,20.0,446.0,111.0,96.0,68.0,79.0,16.0,7.0,13.0,265.0,162.0,103.0,207.0,106.0,101.0,36.0,9.0,27.0,115.0,37.0,78.0
2105390032,"Albany CCD, Clinton County, Kentucky",5057.0,2461.0,29.0,71.0,41.0,236.0,171.0,148.0,174.0,24.0,889.0,147.0,249.0,114.0,85.0,30.0,45.0,8.0,2596.0,4.0,12.0,43.0,229.0,55.0,128.0,116.0,27.0,1034.0,116.0,283.0,322.0,120.0,84.0,23.0,0.0,053,90032,21,33.0,83.0,84.0,465.0,226.0,276.0,290.0,51.0,1923.0,263.0,532.0,436.0,205.0,114.0,68.0,8.0,1508.0,894.0,614.0,795.0,396.0,399.0,190.0,83.0,107.0,395.0,168.0,227.0
2105390944,"Cumberland City CCD, Clinton County, Kentucky",2072.0,1062.0,7.0,27.0,11.0,44.0,61.0,34.0,48.0,72.0,482.0,18.0,84.0,33.0,80.0,61.0,0.0,0.0,1010.0,8.0,11.0,0.0,83.0,42.0,20.0,43.0,0.0,418.0,24.0,141.0,39.0,112.0,59.0,10.0,0.0,053,90944,21,15.0,38.0,11.0,127.0,103.0,54.0,91.0,72.0,900.0,42.0,225.0,72.0,192.0,120.0,10.0,0.0,511.0,304.0,207.0,267.0,102.0,165.0,130.0,61.0,69.0,322.0,141.0,181.0
2106591816,"Irvine CCD, Estill County, Kentucky",4306.0,1930.0,53.0,21.0,30.0,105.0,76.0,32.0,121.0,65.0,1046.0,81.0,141.0,48.0,108.0,3.0,0.0,0.0,2376.0,26.0,5.0,24.0,120.0,40.0,121.0,53.0,12.0,1088.0,95.0,389.0,91.0,204.0,81.0,12.0,15.0,065,91816,21,79.0,26.0,54.0,225.0,116.0,153.0,174.0,77.0,2134.0,176.0,530.0,139.0,312.0,84.0,12.0,15.0,904.0,503.0,401.0,706.0,222.0,484.0,111.0,3.0,108.0,423.0,111.0,312.0
2107793616,"Warsaw CCD, Gallatin County, Kentucky",5790.0,2877.0,34.0,56.0,46.0,77.0,89.0,79.0,114.0,67.0,1383.0,164.0,373.0,104.0,250.0,20.0,9.0,12.0,2913.0,16.0,0.0,42.0,99.0,95.0,60.0,147.0,75.0,1268.0,230.0,367.0,114.0,243.0,135.0,13.0,9.0,077,93616,21,50.0,56.0,88.0,176.0,184.0,139.0,261.0,142.0,2651.0,394.0,740.0,218.0,493.0,155.0,22.0,21.0,1096.0,562.0,534.0,1134.0,537.0,597.0,198.0,41.0,157.0,691.0,291.0,400.0
2107992664,"Paint Lick CCD, Garrard County, Kentucky",2040.0,1063.0,26.0,0.0,45.0,120.0,30.0,51.0,15.0,23.0,398.0,49.0,106.0,28.0,134.0,33.0,0.0,5.0,977.0,24.0,0.0,0.0,59.0,26.0,6.0,18.0,0.0,470.0,88.0,108.0,60.0,74.0,29.0,0.0,15.0,079,92664,21,50.0,0.0,45.0,179.0,56.0,57.0,33.0,23.0,868.0,137.0,214.0,88.0,208.0,62.0,0.0,20.0,443.0,310.0,133.0,351.0,155.0,196.0,82.0,38.0,44.0,290.0,172.0,118.0
2107991976,"Lancaster CCD, Garrard County, Kentucky",5247.0,2316.0,43.0,0.0,92.0,120.0,195.0,110.0,78.0,27.0,896.0,155.0,182.0,95.0,138.0,119.0,35.0,31.0,2931.0,24.0,0.0,17.0,109.0,91.0,88.0,97.0,83.0,1137.0,221.0,385.0,268.0,205.0,162.0,44.0,0.0,079,91976,21,67.0,0.0,109.0,229.0,286.0,198.0,175.0,110.0,2033.0,376.0,567.0,363.0,343.0,281.0,79.0,31.0,1174.0,665.0,509.0,943.0,337.0,606.0,391.0,185.0,206.0,734.0,323.0,411.0
2107990400,"Bryantsville CCD, Garrard County, Kentucky",4904.0,2475.0,43.0,0.0,0.0,81.0,46.0,139.0,141.0,59.0,930.0,107.0,273.0,199.0,363.0,62.0,0.0,32.0,2429.0,58.0,14.0,0.0,16.0,32.0,66.0,17.0,75.0,831.0,177.0,350.0,358.0,264.0,143.0,14.0,14.0,079,90400,21,101.0,14.0,0.0,97.0,78.0,205.0,158.0,134.0,1761.0,284.0,623.0,557.0,627.0,205.0,14.0,46.0,787.0,509.0,278.0,907.0,380.0,527.0,265.0,94.0,171.0,892.0,457.0,435.0
2116793064,"Salvisa-McAfee CCD, Mercer County, Kentucky",2880.0,1372.0,19.0,0.0,33.0,21.0,13.0,39.0,33.0,7.0,586.0,124.0,145.0,71.0,190.0,47.0,13.0,31.0,1508.0,0.0,6.0,33.0,15.0,0.0,55.0,48.0,22.0,435.0,133.0,250.0,220.0,141.0,107.0,20.0,23.0,167,93064,21,19.0,6.0,66.0,36.0,13.0,94.0,81.0,29.0,1021.0,257.0,395.0,291.0,331.0,154.0,33.0,54.0,344.0,165.0,179.0,652.0,269.0,383.0,241.0,91.0,150.0,572.0,281.0,291.0
2119190472,"Butler CCD, Pendleton County, Kentucky",4648.0,2310.0,59.0,2.0,16.0,46.0,32.0,94.0,34.0,28.0,1077.0,212.0,235.0,120.0,238.0,117.0,0.0,0.0,2338.0,27.0,19.0,0.0,114.0,43.0,104.0,31.0,38.0,753.0,294.0,395.0,211.0,153.0,154.0,2.0,0.0,191,90472,21,86.0,21.0,16.0,160.0,75.0,198.0,65.0,66.0,1830.0,506.0,630.0,331.0,391.0,271.0,2.0,0.0,687.0,311.0,376.0,1136.0,447.0,689.0,273.0,117.0,156.0,664.0,355.0,309.0
2116790424,"Burgin CCD, Mercer County, Kentucky",2567.0,1225.0,16.0,3.0,0.0,51.0,10.0,43.0,46.0,25.0,399.0,123.0,249.0,78.0,107.0,38.0,21.0,16.0,1342.0,0.0,7.0,8.0,64.0,12.0,22.0,17.0,23.0,435.0,77.0,172.0,232.0,149.0,102.0,4.0,18.0,167,90424,21,16.0,10.0,8.0,115.0,22.0,65.0,63.0,48.0,834.0,200.0,421.0,310.0,256.0,140.0,25.0,34.0,347.0,194.0,153.0,621.0,372.0,249.0,199.0,75.0,124.0,455.0,182.0,273.0
2116791624,"Harrodsburg CCD, Mercer County, Kentucky",9497.0,4592.0,96.0,30.0,55.0,300.0,37.0,137.0,117.0,88.0,1896.0,261.0,450.0,460.0,472.0,149.0,20.0,24.0,4905.0,64.0,87.0,46.0,175.0,35.0,145.0,143.0,62.0,1928.0,245.0,738.0,385.0,347.0,497.0,8.0,0.0,167,91624,21,160.0,117.0,101.0,475.0,72.0,282.0,260.0,150.0,3824.0,506.0,1188.0,845.0,819.0,646.0,28.0,24.0,1617.0,860.0,757.0,1694.0,711.0,983.0,698.0,193.0,505.0,1517.0,665.0,852.0
2119191200,"Falmouth CCD, Pendleton County, Kentucky",3463.0,1675.0,50.0,7.0,0.0,45.0,90.0,95.0,81.0,110.0,869.0,0.0,128.0,82.0,69.0,22.0,27.0,0.0,1788.0,35.0,0.0,12.0,48.0,43.0,51.0,49.0,39.0,726.0,158.0,195.0,152.0,150.0,58.0,55.0,17.0,191,91200,21,85.0,7.0,12.0,93.0,133.0,146.0,130.0,149.0,1595.0,158.0,323.0,234.0,219.0,80.0,82.0,17.0,755.0,478.0,277.0,481.0,128.0,353.0,179.0,49.0,130.0,398.0,118.0,280.0
2120192408,"Mount Olivet CCD, Robertson County, Kentucky",1543.0,773.0,23.0,3.0,0.0,89.0,23.0,24.0,75.0,9.0,259.0,38.0,47.0,81.0,92.0,10.0,0.0,0.0,770.0,17.0,0.0,7.0,37.0,28.0,40.0,13.0,2.0,257.0,57.0,74.0,74.0,113.0,30.0,21.0,0.0,201,92408,21,40.0,3.0,7.0,126.0,51.0,64.0,88.0,11.0,516.0,95.0,121.0,155.0,205.0,40.0,21.0,0.0,390.0,246.0,144.0,216.0,85.0,131.0,61.0,10.0,51.0,266.0,102.0,164.0
2120790384,"Bryan CCD, Russell County, Kentucky",1217.0,588.0,8.0,0.0,0.0,18.0,7.0,23.0,35.0,7.0,280.0,39.0,49.0,67.0,26.0,29.0,0.0,0.0,629.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,10.0,233.0,45.0,69.0,77.0,48.0,84.0,11.0,0.0,207,90384,21,8.0,0.0,0.0,70.0,7.0,23.0,35.0,17.0,513.0,84.0,118.0,144.0,74.0,113.0,11.0,0.0,160.0,98.0,62.0,202.0,88.0,114.0,124.0,29.0,95.0,198.0,55.0,143.0
