geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
4203167384,"St. Petersburg borough, Clarion County, Pennsylvania",282.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,031,67384,42,282.0,0.0
4203174728,"Strattanville borough, Clarion County, Pennsylvania",621.0,608.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,031,74728,42,612.0,9.0
4203162144,"Porter township, Clarion County, Pennsylvania",1069.0,1063.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,031,62144,42,1066.0,3.0
4209119672,"Douglass township, Montgomery County, Pennsylvania",10039.0,9693.0,46.0,0.0,0.0,5.0,74.0,10.0,23.0,10.0,53.0,0.0,0.0,5.0,9.0,11.0,0.0,0.0,40.0,0.0,48.0,0.0,0.0,0.0,12.0,0.0,091,19672,42,9998.0,41.0
4209121600,"East Norriton township, Montgomery County, Pennsylvania",13437.0,11967.0,254.0,49.0,96.0,0.0,17.0,0.0,26.0,0.0,325.0,156.0,89.0,168.0,0.0,55.0,17.0,31.0,16.0,0.0,38.0,45.0,37.0,13.0,38.0,0.0,091,21600,42,12920.0,517.0
4209144912,"Lower Frederick township, Montgomery County, Pennsylvania",4687.0,4321.0,105.0,61.0,0.0,0.0,11.0,0.0,35.0,10.0,46.0,26.0,0.0,0.0,17.0,0.0,0.0,31.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,091,44912,42,4548.0,139.0
4209145096,"Lower Salford township, Montgomery County, Pennsylvania",14669.0,13060.0,279.0,72.0,18.0,0.0,52.0,16.0,0.0,12.0,193.0,115.0,164.0,51.0,130.0,23.0,40.0,123.0,38.0,11.0,164.0,40.0,34.0,0.0,24.0,10.0,091,45096,42,14196.0,473.0
4209165568,"Rockledge borough, Montgomery County, Pennsylvania",2457.0,2198.0,47.0,6.0,15.0,0.0,6.0,6.0,47.0,9.0,28.0,5.0,5.0,14.0,41.0,4.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,091,65568,42,2407.0,50.0
4209173088,"Springfield township, Montgomery County, Pennsylvania",18427.0,16579.0,676.0,167.0,43.0,9.0,85.0,0.0,23.0,0.0,278.0,63.0,20.0,24.0,59.0,62.0,18.0,21.0,8.0,0.0,112.0,72.0,8.0,0.0,100.0,0.0,091,73088,42,18009.0,418.0
4209177152,"Towamencin township, Montgomery County, Pennsylvania",17305.0,14974.0,242.0,131.0,9.0,13.0,52.0,0.0,94.0,0.0,555.0,266.0,249.0,321.0,44.0,106.0,22.0,25.0,0.0,0.0,122.0,39.0,0.0,16.0,25.0,0.0,091,77152,42,16388.0,917.0
4212746856,"Manchester township, Wayne County, Pennsylvania",710.0,666.0,7.0,0.0,6.0,0.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,46856,42,710.0,0.0
4212720576,"Dyberry township, Wayne County, Pennsylvania",1399.0,1350.0,18.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,20576,42,1392.0,7.0
