geoid,name,total,native,foreign_born,county,county subdivision,state
2816391476,"District 2, Yazoo County, Mississippi",4388.0,4388.0,0.0,163,91476,28
2816392952,"District 4, Yazoo County, Mississippi",9146.0,8293.0,853.0,163,92952,28
2815991458,"District 2, Winston County, Mississippi",3824.0,3824.0,0.0,159,91458,28
2815990720,"District 1, Winston County, Mississippi",3582.0,3514.0,68.0,159,90720,28
2816390738,"District 1, Yazoo County, Mississippi",5495.0,5442.0,53.0,163,90738,28
2816392214,"District 3, Yazoo County, Mississippi",4631.0,4524.0,107.0,163,92214,28
2816393690,"District 5, Yazoo County, Mississippi",3836.0,3824.0,12.0,163,93690,28
2800790036,"District 1, Attala County, Mississippi",4056.0,4036.0,20.0,007,90036,28
2800790774,"District 2, Attala County, Mississippi",4125.0,4066.0,59.0,007,90774,28
2800792988,"District 5, Attala County, Mississippi",3257.0,3252.0,5.0,007,92988,28
2800792250,"District 4, Attala County, Mississippi",3000.0,2980.0,20.0,007,92250,28
2800791512,"District 3, Attala County, Mississippi",4293.0,4222.0,71.0,007,91512,28
2800992259,"District 4, Benton County, Mississippi",1818.0,1816.0,2.0,009,92259,28
2800990783,"District 2, Benton County, Mississippi",1575.0,1575.0,0.0,009,90783,28
2800991521,"District 3, Benton County, Mississippi",1487.0,1380.0,107.0,009,91521,28
2800992997,"District 5, Benton County, Mississippi",1891.0,1880.0,11.0,009,92997,28
2803793123,"District 5, Franklin County, Mississippi",1649.0,1649.0,0.0,037,93123,28
2800990045,"District 1, Benton County, Mississippi",1535.0,1535.0,0.0,009,90045,28
2803790171,"District 1, Franklin County, Mississippi",1628.0,1628.0,0.0,037,90171,28
2803790909,"District 2, Franklin County, Mississippi",1381.0,1378.0,3.0,037,90909,28
2803791647,"District 3, Franklin County, Mississippi",1276.0,1247.0,29.0,037,91647,28
2803792385,"District 4, Franklin County, Mississippi",1838.0,1834.0,4.0,037,92385,28
2802793078,"District 5, Coahoma County, Mississippi",4877.0,4863.0,14.0,027,93078,28
2802790126,"District 1, Coahoma County, Mississippi",4578.0,4554.0,24.0,027,90126,28
2802791602,"District 3, Coahoma County, Mississippi",5899.0,5899.0,0.0,027,91602,28
2802792340,"District 4, Coahoma County, Mississippi",3633.0,3623.0,10.0,027,92340,28
2802790864,"District 2, Coahoma County, Mississippi",5309.0,5265.0,44.0,027,90864,28
