geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
4902591591,"Kanab CCD, Kane County, Utah",4104.0,2008.0,0.0,0.0,0.0,6.0,8.0,30.0,0.0,51.0,591.0,269.0,324.0,185.0,349.0,152.0,36.0,7.0,2096.0,0.0,15.0,11.0,0.0,6.0,114.0,0.0,12.0,406.0,274.0,402.0,208.0,386.0,260.0,2.0,0.0,025,91591,49,0.0,15.0,11.0,6.0,14.0,144.0,0.0,63.0,997.0,543.0,726.0,393.0,735.0,412.0,38.0,7.0,253.0,95.0,158.0,1269.0,593.0,676.0,457.0,195.0,262.0,1192.0,544.0,648.0
4905390817,"Enterprise CCD, Washington County, Utah",1189.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,173.0,28.0,141.0,68.0,102.0,42.0,9.0,15.0,597.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,6.0,175.0,43.0,164.0,40.0,137.0,10.0,0.0,8.0,053,90817,49,0.0,0.0,0.0,11.0,0.0,0.0,17.0,6.0,348.0,71.0,305.0,108.0,239.0,52.0,9.0,23.0,34.0,14.0,20.0,376.0,169.0,207.0,84.0,66.0,18.0,323.0,168.0,155.0
4905392924,"St. George CCD, Washington County, Utah",79909.0,38749.0,250.0,16.0,230.0,467.0,253.0,394.0,371.0,816.0,8154.0,3290.0,7499.0,4147.0,7337.0,3115.0,1296.0,1114.0,41160.0,330.0,126.0,270.0,336.0,148.0,451.0,541.0,743.0,9625.0,4340.0,8018.0,5420.0,7273.0,2904.0,302.0,333.0,053,92924,49,580.0,142.0,500.0,803.0,401.0,845.0,912.0,1559.0,17779.0,7630.0,15517.0,9567.0,14610.0,6019.0,1598.0,1447.0,5742.0,2797.0,2945.0,23147.0,10789.0,12358.0,9064.0,5525.0,3539.0,23674.0,12862.0,10812.0
4902592494,"Orderville CCD, Kane County, Utah",925.0,460.0,4.0,0.0,0.0,9.0,0.0,1.0,25.0,0.0,129.0,49.0,132.0,31.0,40.0,39.0,1.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,180.0,54.0,103.0,24.0,71.0,13.0,1.0,1.0,025,92494,49,4.0,0.0,0.0,9.0,0.0,4.0,40.0,0.0,309.0,103.0,235.0,55.0,111.0,52.0,2.0,1.0,57.0,39.0,18.0,338.0,181.0,157.0,55.0,40.0,15.0,166.0,80.0,86.0
4904392580,"Park City CCD, Summit County, Utah",18431.0,9225.0,10.0,69.0,143.0,7.0,102.0,5.0,16.0,77.0,722.0,299.0,1229.0,427.0,3472.0,1521.0,781.0,345.0,9206.0,43.0,49.0,199.0,65.0,19.0,26.0,24.0,114.0,778.0,287.0,1182.0,608.0,3542.0,1473.0,484.0,313.0,043,92580,49,53.0,118.0,342.0,72.0,121.0,31.0,40.0,191.0,1500.0,586.0,2411.0,1035.0,7014.0,2994.0,1265.0,658.0,968.0,429.0,539.0,2997.0,1528.0,1469.0,4917.0,2647.0,2270.0,11931.0,6119.0,5812.0
4904391548,"Kamas CCD, Summit County, Utah",4378.0,2263.0,16.0,15.0,57.0,1.0,13.0,41.0,37.0,32.0,636.0,115.0,452.0,165.0,476.0,149.0,43.0,15.0,2115.0,3.0,0.0,47.0,8.0,9.0,19.0,67.0,19.0,568.0,149.0,368.0,223.0,499.0,128.0,0.0,8.0,043,91548,49,19.0,15.0,104.0,9.0,22.0,60.0,104.0,51.0,1204.0,264.0,820.0,388.0,975.0,277.0,43.0,23.0,384.0,212.0,172.0,1084.0,567.0,517.0,343.0,207.0,136.0,1318.0,683.0,635.0
4904390430,"Coalville CCD, Summit County, Utah",3568.0,1794.0,57.0,0.0,44.0,0.0,0.0,20.0,45.0,23.0,605.0,114.0,303.0,136.0,288.0,114.0,21.0,24.0,1774.0,36.0,9.0,29.0,3.0,2.0,0.0,18.0,18.0,507.0,126.0,424.0,178.0,361.0,55.0,8.0,0.0,043,90430,49,93.0,9.0,73.0,3.0,2.0,20.0,63.0,41.0,1112.0,240.0,727.0,314.0,649.0,169.0,29.0,24.0,304.0,189.0,115.0,967.0,417.0,550.0,222.0,159.0,63.0,871.0,447.0,424.0
4901993526,"Uintah and Ouray CCD, Grand County, Utah",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,019,93526,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4901991935,"Moab CCD, Grand County, Utah",6509.0,3322.0,0.0,0.0,0.0,10.0,31.0,38.0,136.0,15.0,992.0,250.0,525.0,391.0,589.0,228.0,77.0,40.0,3187.0,50.0,18.0,0.0,19.0,26.0,93.0,75.0,74.0,756.0,228.0,612.0,348.0,547.0,270.0,69.0,2.0,019,91935,49,50.0,18.0,0.0,29.0,57.0,131.0,211.0,89.0,1748.0,478.0,1137.0,739.0,1136.0,498.0,146.0,42.0,585.0,230.0,355.0,1615.0,775.0,840.0,686.0,345.0,341.0,1822.0,934.0,888.0
4903190387,"Circleville CCD, Piute County, Utah",859.0,392.0,2.0,0.0,0.0,0.0,2.0,31.0,35.0,37.0,135.0,10.0,45.0,34.0,50.0,9.0,2.0,0.0,467.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,3.0,169.0,31.0,57.0,33.0,139.0,15.0,0.0,0.0,031,90387,49,4.0,0.0,0.0,0.0,8.0,37.0,41.0,40.0,304.0,41.0,102.0,67.0,189.0,24.0,2.0,0.0,130.0,107.0,23.0,143.0,55.0,88.0,26.0,11.0,15.0,215.0,61.0,154.0
4903191849,"Marysvale CCD, Piute County, Utah",500.0,298.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,51.0,114.0,14.0,40.0,3.0,51.0,12.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0,80.0,14.0,51.0,5.0,12.0,12.0,6.0,0.0,031,91849,49,0.0,0.0,0.0,0.0,16.0,15.0,4.0,51.0,194.0,28.0,91.0,8.0,63.0,24.0,6.0,0.0,86.0,64.0,22.0,119.0,54.0,65.0,30.0,12.0,18.0,93.0,63.0,30.0
