geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
2103990968,"Cunningham CCD, Carlisle County, Kentucky",1510.0,1494.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,039,90968,21,1510.0,0.0
2104192840,"Prestonville CCD, Carroll County, Kentucky",1953.0,1877.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,041,92840,21,1927.0,26.0
2103990080,"Arlington CCD, Carlisle County, Kentucky",1362.0,1340.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,039,90080,21,1356.0,6.0
2104190608,"Carrollton CCD, Carroll County, Kentucky",7918.0,7360.0,263.0,265.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,041,90608,21,7642.0,276.0
2121991928,"Kirkmansville CCD, Todd County, Kentucky",2632.0,2447.0,0.0,0.0,0.0,0.0,104.0,59.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,91928,21,2573.0,59.0
2103990160,"Bardwell CCD, Carlisle County, Kentucky",1687.0,1667.0,10.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,039,90160,21,1683.0,4.0
2106592888,"Ravenna CCD, Estill County, Kentucky",1385.0,1349.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,065,92888,21,1383.0,2.0
2105390032,"Albany CCD, Clinton County, Kentucky",6722.0,6436.0,170.0,57.0,0.0,6.0,41.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,053,90032,21,6647.0,75.0
2105390944,"Cumberland City CCD, Clinton County, Kentucky",2849.0,2769.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,053,90944,21,2800.0,49.0
2106591816,"Irvine CCD, Estill County, Kentucky",5606.0,5606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065,91816,21,5606.0,0.0
2107793616,"Warsaw CCD, Gallatin County, Kentucky",8105.0,7753.0,109.0,219.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,077,93616,21,7870.0,235.0
2107992664,"Paint Lick CCD, Garrard County, Kentucky",2802.0,2647.0,87.0,33.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,92664,21,2751.0,51.0
2107991976,"Lancaster CCD, Garrard County, Kentucky",7037.0,6979.0,43.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,91976,21,7034.0,3.0
2107990400,"Bryantsville CCD, Garrard County, Kentucky",6437.0,6342.0,49.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,90400,21,6391.0,46.0
2116793064,"Salvisa-McAfee CCD, Mercer County, Kentucky",4053.0,3844.0,34.0,127.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,167,93064,21,3926.0,127.0
2119190472,"Butler CCD, Pendleton County, Kentucky",6364.0,6276.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,191,90472,21,6344.0,20.0
2116790424,"Burgin CCD, Mercer County, Kentucky",3388.0,3319.0,51.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,90424,21,3370.0,18.0
2116791624,"Harrodsburg CCD, Mercer County, Kentucky",12656.0,12212.0,113.0,76.0,38.0,0.0,154.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,167,91624,21,12572.0,84.0
2119191200,"Falmouth CCD, Pendleton County, Kentucky",4795.0,4605.0,113.0,7.0,10.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,191,91200,21,4779.0,16.0
2120192408,"Mount Olivet CCD, Robertson County, Kentucky",2067.0,1949.0,2.0,0.0,48.0,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,92408,21,2065.0,2.0
2120790384,"Bryan CCD, Russell County, Kentucky",1640.0,1611.0,0.0,11.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,207,90384,21,1626.0,14.0
2120791120,"Eli CCD, Russell County, Kentucky",3347.0,3347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,91120,21,3347.0,0.0
2122993328,"Springfield CCD, Washington County, Kentucky",8428.0,8146.0,166.0,76.0,12.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,229,93328,21,8330.0,98.0
2120791864,"Jamestown CCD, Russell County, Kentucky",3936.0,3784.0,35.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,91864,21,3834.0,102.0
2120792984,"Russell Springs CCD, Russell County, Kentucky",7704.0,7378.0,35.0,187.0,0.0,0.0,23.0,22.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,207,92984,21,7466.0,238.0
2121593448,"Taylorsville CCD, Spencer County, Kentucky",5521.0,5476.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,93448,21,5495.0,26.0
2122993728,"Willisburg CCD, Washington County, Kentucky",2853.0,2569.0,26.0,73.0,0.0,0.0,76.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,93728,21,2671.0,182.0
2101193144,"Sharpsburg CCD, Bath County, Kentucky",1892.0,1781.0,30.0,4.0,0.0,0.0,40.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,011,93144,21,1852.0,40.0
2101193056,"Salt Lick CCD, Bath County, Kentucky",3471.0,3354.0,60.0,15.0,0.0,0.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,011,93056,21,3445.0,26.0
2101192640,"Owingsville CCD, Bath County, Kentucky",6007.0,5765.0,151.0,45.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,011,92640,21,5950.0,57.0
2100793696,"Wickliffe CCD, Ballard County, Kentucky",2069.0,2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,007,93696,21,2068.0,1.0
2100790168,"Barlow CCD, Ballard County, Kentucky",1279.0,1271.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,007,90168,21,1279.0,0.0
2100791952,"La Center CCD, Ballard County, Kentucky",4383.0,4149.0,30.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,007,91952,21,4383.0,0.0
2100992944,"Rocky Hill CCD, Barren County, Kentucky",3329.0,3024.0,5.0,32.0,32.0,75.0,46.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,92944,21,3113.0,216.0
2100991408,"Glasgow CCD, Barren County, Kentucky",20147.0,19419.0,503.0,131.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,009,91408,21,19970.0,177.0
2100993496,"Tracy CCD, Barren County, Kentucky",3583.0,3368.0,74.0,68.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,009,93496,21,3499.0,84.0
2100990640,"Cave City CCD, Barren County, Kentucky",6800.0,6625.0,71.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,38.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,009,90640,21,6792.0,8.0
2100991744,"Hiseville CCD, Barren County, Kentucky",3104.0,3009.0,0.0,0.0,4.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,91744,21,3042.0,62.0
2100993464,"Temple Hill CCD, Barren County, Kentucky",3693.0,3579.0,99.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,93464,21,3693.0,0.0
2102191896,"Junction City CCD, Boyle County, Kentucky",4542.0,4479.0,32.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,021,91896,21,4532.0,10.0
2102191000,"Danville CCD, Boyle County, Kentucky",19779.0,18866.0,227.0,333.0,0.0,15.0,12.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,66.0,86.0,0.0,0.0,11.0,7.0,14.0,0.0,22.0,0.0,27.0,76.0,021,91000,21,19250.0,529.0
2102192744,"Perryville CCD, Boyle County, Kentucky",3901.0,3892.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,021,92744,21,3901.0,0.0
2108791536,"Gresham CCD, Green County, Kentucky",1536.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,087,91536,21,1536.0,0.0
2108791504,"Greensburg CCD, Green County, Kentucky",3966.0,3893.0,0.0,46.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,087,91504,21,3920.0,46.0
