geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
3718792968,"Skinnersville township, Washington County, North Carolina",792.0,397.0,9.0,0.0,0.0,47.0,0.0,0.0,26.0,85.0,71.0,12.0,61.0,0.0,46.0,40.0,0.0,0.0,395.0,0.0,0.0,38.0,0.0,0.0,20.0,4.0,0.0,95.0,9.0,171.0,12.0,18.0,28.0,0.0,0.0,187,92968,37,9.0,0.0,38.0,47.0,0.0,20.0,30.0,85.0,166.0,21.0,232.0,12.0,64.0,68.0,0.0,0.0,229.0,167.0,62.0,253.0,73.0,180.0,68.0,40.0,28.0,132.0,86.0,46.0
3718792540,"Plymouth township, Washington County, North Carolina",4768.0,2083.0,45.0,12.0,30.0,184.0,50.0,87.0,9.0,0.0,826.0,83.0,297.0,222.0,213.0,0.0,25.0,0.0,2685.0,52.0,17.0,63.0,135.0,107.0,189.0,84.0,7.0,854.0,250.0,428.0,270.0,139.0,89.0,0.0,1.0,187,92540,37,97.0,29.0,93.0,319.0,157.0,276.0,93.0,7.0,1680.0,333.0,725.0,492.0,352.0,89.0,25.0,1.0,1071.0,417.0,654.0,1058.0,380.0,678.0,115.0,25.0,90.0,467.0,238.0,229.0
3718792876,"Scuppernong township, Washington County, North Carolina",1227.0,609.0,10.0,0.0,0.0,9.0,5.0,0.0,11.0,0.0,398.0,13.0,72.0,51.0,29.0,0.0,0.0,11.0,618.0,31.0,0.0,4.0,5.0,65.0,20.0,8.0,3.0,186.0,78.0,128.0,71.0,9.0,10.0,0.0,0.0,187,92876,37,41.0,0.0,4.0,14.0,70.0,20.0,19.0,3.0,584.0,91.0,200.0,122.0,38.0,10.0,0.0,11.0,171.0,35.0,136.0,291.0,85.0,206.0,21.0,11.0,10.0,59.0,40.0,19.0
3718791768,"Lees Mill township, Washington County, North Carolina",1729.0,645.0,36.0,0.0,0.0,2.0,20.0,12.0,83.0,47.0,280.0,16.0,93.0,30.0,21.0,5.0,0.0,0.0,1084.0,27.0,0.0,11.0,12.0,5.0,37.0,162.0,0.0,352.0,135.0,137.0,112.0,63.0,31.0,0.0,0.0,187,91768,37,63.0,0.0,11.0,14.0,25.0,49.0,245.0,47.0,632.0,151.0,230.0,142.0,84.0,36.0,0.0,0.0,454.0,200.0,254.0,381.0,109.0,272.0,36.0,5.0,31.0,120.0,26.0,94.0
3702990784,"Courthouse township, Camden County, North Carolina",2632.0,1220.0,13.0,2.0,2.0,122.0,26.0,8.0,26.0,35.0,364.0,115.0,230.0,92.0,117.0,47.0,0.0,21.0,1412.0,16.0,0.0,0.0,30.0,45.0,47.0,0.0,35.0,231.0,222.0,172.0,257.0,244.0,73.0,0.0,40.0,029,90784,37,29.0,2.0,2.0,152.0,71.0,55.0,26.0,70.0,595.0,337.0,402.0,349.0,361.0,120.0,0.0,61.0,407.0,234.0,173.0,739.0,345.0,394.0,181.0,68.0,113.0,542.0,185.0,357.0
3702992920,"Shiloh township, Camden County, North Carolina",1741.0,907.0,0.0,4.0,26.0,38.0,28.0,72.0,44.0,0.0,242.0,78.0,144.0,71.0,58.0,21.0,65.0,16.0,834.0,0.0,15.0,0.0,17.0,63.0,17.0,13.0,0.0,282.0,67.0,103.0,67.0,89.0,67.0,18.0,16.0,029,92920,37,0.0,19.0,26.0,55.0,91.0,89.0,57.0,0.0,524.0,145.0,247.0,138.0,147.0,88.0,83.0,32.0,337.0,212.0,125.0,392.0,222.0,170.0,203.0,102.0,101.0,350.0,160.0,190.0
3702993044,"South Mills township, Camden County, North Carolina",2758.0,1349.0,19.0,0.0,14.0,28.0,0.0,43.0,25.0,37.0,469.0,146.0,269.0,179.0,82.0,26.0,0.0,12.0,1409.0,0.0,17.0,0.0,33.0,9.0,0.0,30.0,48.0,282.0,144.0,252.0,315.0,210.0,69.0,0.0,0.0,029,93044,37,19.0,17.0,14.0,61.0,9.0,43.0,55.0,85.0,751.0,290.0,521.0,494.0,292.0,95.0,0.0,12.0,303.0,166.0,137.0,811.0,415.0,396.0,107.0,38.0,69.0,399.0,120.0,279.0
3704393192,"Sweetwater township, Clay County, North Carolina",634.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,16.0,22.0,48.0,26.0,26.0,0.0,14.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,40.0,71.0,52.0,56.0,0.0,12.0,0.0,043,93192,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,56.0,93.0,100.0,82.0,26.0,12.0,14.0,0.0,0.0,0.0,149.0,38.0,111.0,52.0,40.0,12.0,134.0,66.0,68.0
3704392944,"Shooting Creek township, Clay County, North Carolina",934.0,454.0,0.0,17.0,0.0,0.0,47.0,81.0,21.0,0.0,127.0,0.0,78.0,0.0,20.0,17.0,46.0,0.0,480.0,0.0,0.0,14.0,26.0,0.0,35.0,11.0,0.0,178.0,0.0,71.0,40.0,55.0,0.0,50.0,0.0,043,92944,37,0.0,17.0,14.0,26.0,47.0,116.0,32.0,0.0,305.0,0.0,149.0,40.0,75.0,17.0,96.0,0.0,252.0,166.0,86.0,149.0,78.0,71.0,113.0,63.0,50.0,188.0,83.0,105.0
3704393792,"Tusquittee township, Clay County, North Carolina",558.0,286.0,0.0,0.0,0.0,0.0,0.0,50.0,14.0,0.0,85.0,23.0,40.0,28.0,14.0,32.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,49.0,47.0,54.0,14.0,0.0,17.0,043,93792,37,0.0,0.0,0.0,0.0,0.0,50.0,14.0,0.0,176.0,23.0,89.0,75.0,68.0,46.0,0.0,17.0,64.0,64.0,0.0,112.0,63.0,49.0,63.0,32.0,31.0,131.0,46.0,85.0
