geoid,name,total,native,foreign_born,county,county subdivision,state
0610993080,"Sonora CCD, Tuolumne County, California",18742.0,17590.0,1152.0,109,93080,06
0610990835,"East Sonora-Phoenix Lake CCD, Tuolumne County, California",13564.0,12925.0,639.0,109,90835,06
0607790900,"Escalon CCD, San Joaquin County, California",13697.0,11987.0,1710.0,077,90900,06
0607793340,"Thornton CCD, San Joaquin County, California",14197.0,10450.0,3747.0,077,93340,06
0607791630,"Linden-Farmington CCD, San Joaquin County, California",6230.0,5060.0,1170.0,077,91630,06
0607791690,"Lockeford CCD, San Joaquin County, California",11533.0,9595.0,1938.0,077,91690,06
0607791700,"Lodi CCD, San Joaquin County, California",85025.0,67698.0,17327.0,077,91700,06
0607793240,"Stockton CCD, San Joaquin County, California",354346.0,263407.0,90939.0,077,93240,06
0607791870,"Manteca CCD, San Joaquin County, California",106493.0,85645.0,20848.0,077,91870,06
0607792620,"Ripon CCD, San Joaquin County, California",17394.0,15596.0,1798.0,077,92620,06
0607793400,"Tracy CCD, San Joaquin County, California",115238.0,86338.0,28900.0,077,93400,06
0600593300,"Sutter Creek-Plymouth CCD, Amador County, California",8441.0,7948.0,493.0,005,93300,06
0600591430,"Jackson CCD, Amador County, California",7470.0,7009.0,461.0,005,91430,06
0600592470,"Pine Grove-Silver Lake CCD, Amador County, California",9838.0,9268.0,570.0,005,92470,06
0600591410,"Ione CCD, Amador County, California",11557.0,10830.0,727.0,005,91410,06
0604790720,"Dos Palos CCD, Merced County, California",9576.0,7246.0,2330.0,047,90720,06
0604792500,"Planada-Le Grand CCD, Merced County, California",7785.0,4855.0,2930.0,047,92500,06
0604791760,"Los Banos CCD, Merced County, California",42126.0,31427.0,10699.0,047,91760,06
0604791960,"Merced CCD, Merced County, California",104678.0,81972.0,22706.0,047,91960,06
0604793050,"Snelling CCD, Merced County, California",984.0,756.0,228.0,047,93050,06
0604791290,"Hilmar-Irwin CCD, Merced County, California",9758.0,7306.0,2452.0,047,91290,06
0604791210,"Gustine CCD, Merced County, California",8241.0,6064.0,2177.0,047,91210,06
0603391540,"Lakeport CCD, Lake County, California",9363.0,8286.0,1077.0,033,91540,06
0604391880,"Mariposa CCD, Mariposa County, California",12817.0,12072.0,745.0,043,91880,06
0604390600,"Coulterville CCD, Mariposa County, California",3040.0,2815.0,225.0,043,90600,06
0604993270,"Surprise Valley CCD, Modoc County, California",1124.0,1052.0,72.0,049,93270,06
0604790150,"Atwater CCD, Merced County, California",51427.0,38942.0,12485.0,047,90150,06
0604791670,"Livingston-Delhi CCD, Merced County, California",32815.0,20618.0,12197.0,047,91670,06
0611593830,"Yuba Foothills CCD, Yuba County, California",4365.0,4180.0,185.0,115,93830,06
0611591900,"Marysville CCD, Yuba County, California",12725.0,11257.0,1468.0,115,91900,06
0604990010,"Adin-Lookout CCD, Modoc County, California",650.0,639.0,11.0,049,90010,06
0604990040,"Alturas CCD, Modoc County, California",6494.0,6092.0,402.0,049,90040,06
0611592250,"Olivehurst CCD, Yuba County, California",22264.0,19158.0,3106.0,115,92250,06
0611593720,"Wheatland CCD, Yuba County, California",4508.0,4050.0,458.0,115,93720,06
0611591610,"Linda CCD, Yuba County, California",18807.0,15723.0,3084.0,115,91610,06
0601390780,"East Contra Costa CCD, Contra Costa County, California",136046.0,113423.0,22623.0,013,90780,06
0601393310,"Tassajara CCD, Contra Costa County, California",63571.0,42527.0,21044.0,013,93310,06
0601393620,"West Contra Costa CCD, Contra Costa County, California",259721.0,172833.0,86888.0,013,93620,06
0601390440,"Central Contra Costa CCD, Contra Costa County, California",500484.0,397483.0,103001.0,013,90440,06
0602790650,"Death Valley CCD, Inyo County, California",569.0,538.0,31.0,027,90650,06
0602791720,"Lone Pine CCD, Inyo County, California",2227.0,1885.0,342.0,027,91720,06
0602790250,"Bishop CCD, Inyo County, California",13010.0,11782.0,1228.0,027,90250,06
0602791390,"Independence CCD, Inyo County, California",2389.0,2279.0,110.0,027,91390,06
0603591820,"Madeline Plains CCD, Lassen County, California",295.0,281.0,14.0,035,91820,06
0603593280,"Susanville CCD, Lassen County, California",24125.0,22887.0,1238.0,035,93280,06
0603593710,"Westwood CCD, Lassen County, California",2712.0,2648.0,64.0,035,93710,06
0603591320,"Honey Lake CCD, Lassen County, California",3209.0,2721.0,488.0,035,91320,06
0603590240,"Big Valley CCD, Lassen County, California",1129.0,1088.0,41.0,035,90240,06
0609993580,"Waterford CCD, Stanislaus County, California",14658.0,11857.0,2801.0,099,93580,06
0609991350,"Hughson CCD, Stanislaus County, California",12318.0,10817.0,1501.0,099,91350,06
0609993460,"Turlock CCD, Stanislaus County, California",85733.0,66724.0,19009.0,099,93460,06
0609992210,"Oakdale CCD, Stanislaus County, California",32572.0,29204.0,3368.0,099,92210,06
0609993650,"Westport CCD, Stanislaus County, California",4195.0,3054.0,1141.0,099,93650,06
0609992120,"Newman CCD, Stanislaus County, California",13042.0,9711.0,3331.0,099,92120,06
0609992420,"Patterson CCD, Stanislaus County, California",27633.0,20845.0,6788.0,099,92420,06
0601390080,"Antioch-Pittsburg CCD, Contra Costa County, California",158725.0,116037.0,42688.0,013,90080,06
0601390270,"Briones CCD, Contra Costa County, California",5131.0,3779.0,1352.0,013,90270,06
0609991980,"Modesto CCD, Stanislaus County, California",325278.0,256504.0,68774.0,099,91980,06
0609992720,"Salida CCD, Stanislaus County, California",20255.0,16239.0,4016.0,099,92720,06
0608391200,"Guadalupe CCD, Santa Barbara County, California",7581.0,5012.0,2569.0,083,91200,06
0608392890,"Santa Barbara CCD, Santa Barbara County, California",193787.0,154678.0,39109.0,083,92890,06
0608390630,"Cuyama CCD, Santa Barbara County, California",941.0,773.0,168.0,083,90630,06
0609393600,"Weed CCD, Siskiyou County, California",7305.0,6879.0,426.0,093,93600,06
0609391800,"McCloud-Medicine Lake CCD, Siskiyou County, California",1375.0,1359.0,16.0,093,91800,06
0609391340,"Hornbrook-Hilt CCD, Siskiyou County, California",580.0,565.0,15.0,093,91340,06
0609392010,"Montague CCD, Siskiyou County, California",4170.0,3935.0,235.0,093,92010,06
0609392050,"Mount Shasta CCD, Siskiyou County, California",6697.0,6494.0,203.0,093,92050,06
0609390290,"Butte Valley CCD, Siskiyou County, California",1753.0,1485.0,268.0,093,90290,06
0609390740,"Dunsmuir CCD, Siskiyou County, California",1948.0,1845.0,103.0,093,90740,06
0609393450,"Tulelake CCD, Siskiyou County, California",1202.0,858.0,344.0,093,93450,06
0609391040,"Fort Jones CCD, Siskiyou County, California",1874.0,1762.0,112.0,093,91040,06
0609393810,"Yreka CCD, Siskiyou County, California",11469.0,11103.0,366.0,093,93810,06
0609391240,"Happy Camp CCD, Siskiyou County, California",1816.0,1730.0,86.0,093,91240,06
0608990450,"Central Shasta CCD, Shasta County, California",11095.0,10837.0,258.0,089,90450,06
0608993210,"Southwest Shasta CCD, Shasta County, California",3771.0,3662.0,109.0,089,93210,06
0609590950,"Fairfield-Suisun City CCD, Solano County, California",147108.0,113892.0,33216.0,095,90950,06
0608990820,"East Shasta CCD, Shasta County, California",7918.0,7479.0,439.0,089,90820,06
0608992700,"Sacramento Canyon CCD, Shasta County, California",1499.0,1448.0,51.0,089,92700,06
0609590700,"Dixon CCD, Solano County, California",22541.0,17712.0,4829.0,095,90700,06
0609592610,"Rio Vista CCD, Solano County, California",10075.0,8618.0,1457.0,095,92610,06
0609593520,"Vacaville CCD, Solano County, California",104902.0,92722.0,12180.0,095,93520,06
0609593530,"Vallejo CCD, Solano County, California",150355.0,114668.0,35687.0,095,93530,06
0601591490,"Klamath CCD, Del Norte County, California",1228.0,1197.0,31.0,015,91490,06
0601593040,"Smith River-Gasquet CCD, Del Norte County, California",4126.0,3908.0,218.0,015,93040,06
0601590620,"Crescent City CCD, Del Norte County, California",22088.0,20608.0,1480.0,015,90620,06
0601190430,"Central Colusa CCD, Colusa County, California",12049.0,8233.0,3816.0,011,90430,06
0601193610,"West Colusa CCD, Colusa County, California",877.0,870.0,7.0,011,93610,06
0601190770,"East Colusa CCD, Colusa County, California",8553.0,6846.0,1707.0,011,90770,06
0602192280,"Orland CCD, Glenn County, California",17567.0,13684.0,3883.0,021,92280,06
0602193750,"Willows CCD, Glenn County, California",10368.0,8672.0,1696.0,021,93750,06
0600791180,"Gridley CCD, Butte County, California",11110.0,8764.0,2346.0,007,91180,06
0600790970,"Feather Falls CCD, Butte County, California",4798.0,4605.0,193.0,007,90970,06
0600790230,"Biggs CCD, Butte County, California",3736.0,3332.0,404.0,007,90230,06
0600790470,"Chico CCD, Butte County, California",105397.0,96815.0,8582.0,007,90470,06
0600792330,"Palermo CCD, Butte County, California",8625.0,7440.0,1185.0,007,92330,06
0600792380,"Paradise CCD, Butte County, California",46766.0,45539.0,1227.0,007,92380,06
0600790750,"Durham CCD, Butte County, California",5667.0,5406.0,261.0,007,90750,06
0600792300,"Oroville CCD, Butte County, California",39108.0,36131.0,2977.0,007,92300,06
0603190570,"Corcoran CCD, Kings County, California",14989.0,11599.0,3390.0,031,90570,06
0603191230,"Hanford Northeast CCD, Kings County, California",2973.0,2430.0,543.0,031,91230,06
0603191590,"Lemoore CCD, Kings County, California",36983.0,32210.0,4773.0,031,91590,06
0603193250,"Stratford CCD, Kings County, California",13742.0,10852.0,2890.0,031,93250,06
0603190170,"Avenal CCD, Kings County, California",13149.0,8585.0,4564.0,031,90170,06
0603191220,"Hanford CCD, Kings County, California",68347.0,56748.0,11599.0,031,91220,06
0606391135,"Graeagle CCD, Plumas County, California",1423.0,1362.0,61.0,063,91135,06
0606392540,"Quincy CCD, Plumas County, California",6391.0,6234.0,157.0,063,92540,06
0606391170,"Greenville CCD, Plumas County, California",2638.0,2586.0,52.0,063,91170,06
0606390460,"Chester CCD, Plumas County, California",4107.0,3901.0,206.0,063,90460,06
0606392530,"Portola CCD, Plumas County, California",4124.0,3957.0,167.0,063,92530,06
0607992410,"Paso Robles CCD, San Luis Obispo County, California",51273.0,43314.0,7959.0,079,92410,06
0607992860,"San Luis Obispo CCD, San Luis Obispo County, California",65148.0,59659.0,5489.0,079,92860,06
0607990120,"Arroyo Grande CCD, San Luis Obispo County, California",79839.0,70855.0,8984.0,079,90120,06
0607992160,"North Coast CCD, San Luis Obispo County, California",37460.0,33746.0,3714.0,079,92160,06
0607990140,"Atascadero CCD, San Luis Obispo County, California",46399.0,43436.0,2963.0,079,90140,06
0601990390,"Caruthers-Raisin City CCD, Fresno County, California",10059.0,7075.0,2984.0,019,90390,06
0601991570,"Laton CCD, Fresno County, California",3379.0,2510.0,869.0,019,91570,06
0601992800,"Sanger CCD, Fresno County, California",35769.0,28710.0,7059.0,019,92800,06
0601991000,"Firebaugh CCD, Fresno County, California",9980.0,6351.0,3629.0,019,91000,06
0601993010,"Sierra CCD, Fresno County, California",19142.0,18140.0,1002.0,019,93010,06
0601991460,"Kerman CCD, Fresno County, California",24659.0,17044.0,7615.0,019,91460,06
0601991480,"Kingsburg CCD, Fresno County, California",13140.0,11626.0,1514.0,019,91480,06
0601992820,"San Joaquin-Tranquillity CCD, Fresno County, California",6635.0,3692.0,2943.0,019,92820,06
0601991950,"Mendota CCD, Fresno County, California",13057.0,6514.0,6543.0,019,91950,06
0601992600,"Reedley CCD, Fresno County, California",31100.0,22407.0,8693.0,019,92600,06
0601992270,"Orange Cove CCD, Fresno County, California",11213.0,7175.0,4038.0,019,92270,06
0601992990,"Selma CCD, Fresno County, California",30649.0,22939.0,7710.0,019,92990,06
0601990530,"Coalinga CCD, Fresno County, California",18011.0,14406.0,3605.0,019,90530,06
0601991060,"Fowler CCD, Fresno County, California",11467.0,9173.0,2294.0,019,91060,06
0601991080,"Fresno CCD, Fresno County, California",698889.0,568408.0,130481.0,019,91080,06
0601991360,"Huron CCD, Fresno County, California",8023.0,3902.0,4121.0,019,91360,06
0602991160,"Greenfield-Panama CCD, Kern County, California",58129.0,43596.0,14533.0,029,91160,06
0601992630,"Riverdale CCD, Fresno County, California",6765.0,4664.0,2101.0,019,92630,06
0601992390,"Parlier-Del Rey CCD, Fresno County, California",19679.0,12514.0,7165.0,019,92390,06
0602990180,"Bakersfield CCD, Kern County, California",412743.0,337349.0,75394.0,029,90180,06
0602991520,"Lake Isabella CCD, Kern County, California",15673.0,15023.0,650.0,029,91520,06
0602990130,"Arvin-Lamont CCD, Kern County, California",43273.0,25779.0,17494.0,029,90130,06
0602993320,"Tehachapi CCD, Kern County, California",35517.0,32976.0,2541.0,029,93320,06
0602993570,"Wasco CCD, Kern County, California",29648.0,20552.0,9096.0,029,93570,06
0602993000,"Shafter CCD, Kern County, California",22345.0,15946.0,6399.0,029,93000,06
0602990800,"East Kern CCD, Kern County, California",81021.0,72519.0,8502.0,029,90800,06
