geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
1711571357,"South Wheatland township, Macon County, Illinois",1558.0,42.0,31.0,69.0,89.0,16.0,70.0,102.0,53.0,19.0,136.0,214.0,230.0,235.0,120.0,98.0,34.0,115,71357,17
1711518836,"Decatur township, Macon County, Illinois",15027.0,1484.0,885.0,1003.0,1034.0,1011.0,680.0,854.0,884.0,714.0,1195.0,1713.0,1592.0,811.0,394.0,365.0,408.0,115,18836,17
1711560677,"Pleasant View township, Macon County, Illinois",506.0,38.0,27.0,4.0,31.0,46.0,14.0,29.0,30.0,23.0,60.0,31.0,73.0,36.0,36.0,13.0,15.0,115,60677,17
1711544511,"Long Creek township, Macon County, Illinois",4145.0,98.0,128.0,80.0,188.0,144.0,189.0,194.0,216.0,135.0,226.0,673.0,683.0,486.0,197.0,263.0,245.0,115,44511,17
1711551219,"Mount Zion township, Macon County, Illinois",2658.0,32.0,79.0,103.0,113.0,121.0,70.0,0.0,239.0,102.0,206.0,340.0,313.0,302.0,201.0,224.0,213.0,115,51219,17
171153051,"Austin township, Macon County, Illinois",78.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,9.0,0.0,115,3051,17
1711537023,"Illini township, Macon County, Illinois",594.0,14.0,8.0,33.0,14.0,26.0,59.0,24.0,39.0,11.0,50.0,52.0,165.0,38.0,44.0,11.0,6.0,115,37023,17
1713791962,"Lynnville precinct, Morgan County, Illinois",223.0,6.0,0.0,3.0,2.0,13.0,14.0,3.0,11.0,4.0,25.0,22.0,44.0,58.0,0.0,11.0,7.0,137,91962,17
1711547085,"Maroa township, Macon County, Illinois",689.0,14.0,34.0,47.0,30.0,35.0,36.0,22.0,30.0,57.0,51.0,113.0,88.0,58.0,44.0,12.0,18.0,115,47085,17
171156769,"Blue Mound township, Macon County, Illinois",368.0,24.0,10.0,21.0,11.0,10.0,15.0,5.0,39.0,24.0,4.0,54.0,49.0,59.0,15.0,10.0,18.0,115,6769,17
1711534527,"Hickory Point township, Macon County, Illinois",6363.0,381.0,354.0,427.0,231.0,456.0,184.0,285.0,333.0,338.0,462.0,627.0,858.0,448.0,219.0,442.0,318.0,115,34527,17
1711552974,"Niantic township, Macon County, Illinois",246.0,5.0,19.0,5.0,18.0,14.0,8.0,10.0,6.0,12.0,25.0,36.0,24.0,20.0,21.0,7.0,16.0,115,52974,17
1711554859,"Oakley township, Macon County, Illinois",396.0,20.0,13.0,0.0,0.0,37.0,0.0,21.0,32.0,19.0,45.0,17.0,65.0,24.0,17.0,53.0,33.0,115,54859,17
1713791712,"Jacksonville No. 2 precinct, Morgan County, Illinois",598.0,126.0,30.0,0.0,142.0,32.0,60.0,34.0,23.0,0.0,32.0,19.0,47.0,20.0,14.0,19.0,0.0,137,91712,17
1713791719,"Jacksonville No. 9 precinct, Morgan County, Illinois",370.0,77.0,83.0,43.0,34.0,15.0,8.0,8.0,9.0,0.0,37.0,22.0,14.0,15.0,0.0,5.0,0.0,137,91719,17
1713792268,"Nortonville precinct, Morgan County, Illinois",128.0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,4.0,0.0,14.0,20.0,24.0,3.0,14.0,0.0,137,92268,17
1713792034,"Markham precinct, Morgan County, Illinois",289.0,0.0,0.0,7.0,19.0,24.0,34.0,0.0,43.0,16.0,42.0,18.0,15.0,49.0,8.0,9.0,5.0,137,92034,17
1713791715,"Jacksonville No. 5 precinct, Morgan County, Illinois",241.0,11.0,7.0,10.0,7.0,13.0,3.0,11.0,8.0,35.0,18.0,77.0,21.0,20.0,0.0,0.0,0.0,137,91715,17
1713791716,"Jacksonville No. 6 precinct, Morgan County, Illinois",484.0,5.0,11.0,0.0,17.0,33.0,28.0,35.0,7.0,30.0,99.0,26.0,74.0,0.0,73.0,26.0,20.0,137,91716,17
170671621,"Appanoose township, Hancock County, Illinois",197.0,11.0,4.0,5.0,10.0,15.0,32.0,9.0,9.0,35.0,16.0,20.0,4.0,9.0,4.0,9.0,5.0,067,1621,17
1706732993,"Harmony township, Hancock County, Illinois",163.0,0.0,0.0,7.0,0.0,2.0,25.0,1.0,8.0,0.0,51.0,28.0,9.0,4.0,10.0,9.0,9.0,067,32993,17
1706764876,"Rock Creek township, Hancock County, Illinois",141.0,0.0,25.0,6.0,3.0,22.0,0.0,8.0,16.0,8.0,12.0,7.0,10.0,14.0,0.0,6.0,4.0,067,64876,17
