geoid,name,total,county,county subdivision,state
3108192543,"Precinct 8, Hamilton County, Nebraska",764.0,081,92543,31
3108192523,"Precinct 6, Hamilton County, Nebraska",930.0,081,92523,31
3108192473,"Precinct 1, Hamilton County, Nebraska",321.0,081,92473,31
3108192483,"Precinct 2, Hamilton County, Nebraska",769.0,081,92483,31
3108192503,"Precinct 4, Hamilton County, Nebraska",4165.0,081,92503,31
3108192533,"Precinct 7, Hamilton County, Nebraska",584.0,081,92533,31
3108192493,"Precinct 3, Hamilton County, Nebraska",775.0,081,92493,31
3109592110,"Newton precinct, Jefferson County, Nebraska",170.0,095,92110,31
3109592405,"Pleasant precinct, Jefferson County, Nebraska",424.0,095,92405,31
3109592760,"Rock Creek precinct, Jefferson County, Nebraska",225.0,095,92760,31
3100990355,"Brewster precinct, Blaine County, Nebraska",101.0,009,90355,31
3100990765,"Dunning precinct, Blaine County, Nebraska",208.0,009,90765,31
3100992690,"Purdum precinct, Blaine County, Nebraska",193.0,009,92690,31
3103790005,"Adams precinct, Colfax County, Nebraska",883.0,037,90005,31
3103792868,"Schuyler city, Colfax County, Nebraska",6229.0,037,92868,31
3103791755,"Lincoln precinct, Colfax County, Nebraska",741.0,037,91755,31
3103792725,"Richland precinct, Colfax County, Nebraska",272.0,037,92725,31
3103791975,"Midland precinct, Colfax County, Nebraska",191.0,037,91975,31
3103792780,"Rogers precinct, Colfax County, Nebraska",144.0,037,92780,31
3103791920,"Maple Creek precinct, Colfax County, Nebraska",125.0,037,91920,31
310012900,"Ayr township, Adams County, Nebraska",507.0,001,2900,31
3100128385,"Little Blue township, Adams County, Nebraska",201.0,001,28385,31
3100150545,"Verona township, Adams County, Nebraska",264.0,001,50545,31
3100145470,"Silver Lake township, Adams County, Nebraska",82.0,001,45470,31
3100110810,"Cottonwood township, Adams County, Nebraska",384.0,001,10810,31
3100120855,"Hanover township, Adams County, Nebraska",106.0,001,20855,31
3100125195,"Kenesaw township, Adams County, Nebraska",1173.0,001,25195,31
3100142390,"Roseland township, Adams County, Nebraska",390.0,001,42390,31
3109592730,"Richland precinct, Jefferson County, Nebraska",178.0,095,92730,31
3109590935,"Eureka precinct, Jefferson County, Nebraska",258.0,095,90935,31
3109591115,"Gibson precinct, Jefferson County, Nebraska",111.0,095,91115,31
3109590620,"Cub Creek precinct, Jefferson County, Nebraska",167.0,095,90620,31
3109590940,"Fairbury precinct, Jefferson County, Nebraska",240.0,095,90940,31
3109591540,"Jefferson precinct, Jefferson County, Nebraska",256.0,095,91540,31
3109591955,"Meridian precinct, Jefferson County, Nebraska",182.0,095,91955,31
3109593350,"Washington precinct, Jefferson County, Nebraska",63.0,095,93350,31
3109590055,"Antelope precinct, Jefferson County, Nebraska",182.0,095,90055,31
3109590915,"Endicott precinct, Jefferson County, Nebraska",199.0,095,90915,31
3109590938,"Fairbury city, Jefferson County, Nebraska",3765.0,095,90938,31
3109591770,"Lincoln precinct, Jefferson County, Nebraska",31.0,095,91770,31
3109590405,"Buckley precinct, Jefferson County, Nebraska",170.0,095,90405,31
3109592450,"Plymouth precinct, Jefferson County, Nebraska",655.0,095,92450,31
3109934055,"Newark township, Kearney County, Nebraska",82.0,099,34055,31
3109927050,"Liberty township, Kearney County, Nebraska",139.0,099,27050,31
3109927295,"Lincoln township, Kearney County, Nebraska",1839.0,099,27295,31
3109929610,"Lowell township, Kearney County, Nebraska",211.0,099,29610,31
3109937070,"Oneida township, Kearney County, Nebraska",608.0,099,37070,31
3109931255,"May township, Kearney County, Nebraska",163.0,099,31255,31
310995315,"Blaine township, Kearney County, Nebraska",646.0,099,5315,31
3109928840,"Logan township, Kearney County, Nebraska",153.0,099,28840,31
3109910670,"Cosmo township, Kearney County, Nebraska",55.0,099,10670,31
3109914345,"Eaton township, Kearney County, Nebraska",273.0,099,14345,31
3109944980,"Sherman township, Kearney County, Nebraska",46.0,099,44980,31
3109921625,"Hayes township, Kearney County, Nebraska",1426.0,099,21625,31
3109919875,"Grant township, Kearney County, Nebraska",41.0,099,19875,31
3109932375,"Mirage township, Kearney County, Nebraska",865.0,099,32375,31
3110192218,"Ogallala city, Keith County, Nebraska",4573.0,101,92218,31
3110190385,"Brule precinct, Keith County, Nebraska",938.0,101,90385,31
3110192807,"Rural Ogallala precinct, Keith County, Nebraska",751.0,101,92807,31
3110191820,"Logan precinct, Keith County, Nebraska",225.0,101,91820,31
3110191840,"Lonergan precinct, Keith County, Nebraska",366.0,101,91840,31
3110193470,"Whitetail precinct, Keith County, Nebraska",216.0,101,93470,31
3110192325,"Paxton precinct, Keith County, Nebraska",1060.0,101,92325,31
3111591580,"Kent precinct, Loup County, Nebraska",204.0,115,91580,31
3111591905,"Madison Square precinct, Loup County, Nebraska",222.0,115,91905,31
3103792920,"Shell Creek precinct, Colfax County, Nebraska",246.0,037,92920,31
3103793520,"Wilson precinct, Colfax County, Nebraska",231.0,037,93520,31
3103793070,"Stanton precinct, Colfax County, Nebraska",679.0,037,93070,31
3103791190,"Grant precinct, Colfax County, Nebraska",175.0,037,91190,31
3103792870,"Schuyler precinct, Colfax County, Nebraska",598.0,037,92870,31
3103790560,"Colfax precinct, Colfax County, Nebraska",102.0,037,90560,31
3104990250,"Big Springs precinct, Deuel County, Nebraska",702.0,049,90250,31
3104993150,"Swan precinct, Deuel County, Nebraska",559.0,049,93150,31
3104990495,"Chappell precinct, Deuel County, Nebraska",640.0,049,90495,31
3108793275,"Upper Driftwood precinct, Hitchcock County, Nebraska",58.0,087,93275,31
3108793380,"Webster precinct, Hitchcock County, Nebraska",24.0,087,93380,31
3108790575,"Cornell precinct, Hitchcock County, Nebraska",0.0,087,90575,31
3108790840,"Eden precinct, Hitchcock County, Nebraska",0.0,087,90840,31
3108791030,"Freedom precinct, Hitchcock County, Nebraska",10.0,087,91030,31
3108792410,"Pleasant Hill precinct, Hitchcock County, Nebraska",82.0,087,92410,31
3108792425,"Pleasant View precinct, Hitchcock County, Nebraska",0.0,087,92425,31
3108793255,"Union precinct, Hitchcock County, Nebraska",18.0,087,93255,31
3108790240,"Beverly precinct, Hitchcock County, Nebraska",20.0,087,90240,31
3108793215,"Trenton precinct, Hitchcock County, Nebraska",421.0,087,93215,31
3108790260,"Blackwood precinct, Hitchcock County, Nebraska",41.0,087,90260,31
3108790625,"Culbertson precinct, Hitchcock County, Nebraska",937.0,087,90625,31
3108790745,"Driftwood precinct, Hitchcock County, Nebraska",0.0,087,90745,31
3108791815,"Logan precinct, Hitchcock County, Nebraska",38.0,087,91815,31
3108793090,"Starkey precinct, Hitchcock County, Nebraska",0.0,087,93090,31
3108791210,"Grant precinct, Hitchcock County, Nebraska",30.0,087,91210,31
3108792750,"Riverside precinct, Hitchcock County, Nebraska",142.0,087,92750,31
3108793130,"Stratton precinct, Hitchcock County, Nebraska",392.0,087,93130,31
3108792740,"Ridnour precinct, Hitchcock County, Nebraska",219.0,087,92740,31
3108792295,"Palisade precinct, Hitchcock County, Nebraska",428.0,087,92295,31
3111391055,"Gandy precinct, Logan County, Nebraska",175.0,113,91055,31
3111391825,"Logan precinct, Logan County, Nebraska",98.0,113,91825,31
3111393080,"Stapleton No. 1 precinct, Logan County, Nebraska",358.0,113,93080,31
3111393085,"Stapleton No. 2 precinct, Logan County, Nebraska",288.0,113,93085,31
