geoid,name,total,county,county subdivision,state
3610112265,"Canisteo town, Steuben County, New York",3298.0,101,12265,36
3610173836,"Thurston town, Steuben County, New York",1284.0,101,73836,36
3610176496,"Urbana town, Steuben County, New York",2131.0,101,76496,36
3610118256,"Corning city, Steuben County, New York",10870.0,101,18256,36
3610127551,"Fremont town, Steuben County, New York",1000.0,101,27551,36
3610135837,"Howard town, Steuben County, New York",1581.0,101,35837,36
3610159982,"Pulteney town, Steuben County, New York",1387.0,101,59982,36
3610181457,"Wheeler town, Steuben County, New York",1151.0,101,81457,36
3610142576,"Lindley town, Steuben County, New York",2001.0,101,42576,36
361013342,"Avoca town, Steuben County, New York",2013.0,101,3342,36
3610112991,"Caton town, Steuben County, New York",1903.0,101,12991,36
3610175737,"Tuscarora town, Steuben County, New York",1351.0,101,75737,36
3610175440,"Troupsburg town, Steuben County, New York",1200.0,101,75440,36
3610160653,"Rathbone town, Steuben County, New York",1143.0,101,60653,36
3610178883,"Wayne town, Steuben County, New York",1020.0,101,78883,36
3610181105,"West Union town, Steuben County, New York",279.0,101,81105,36
3607577662,"Volney town, Oswego County, New York",5792.0,075,77662,36
3607555585,"Oswego town, Oswego County, New York",7938.0,075,55585,36
3607556154,"Palermo town, Oswego County, New York",3611.0,075,56154,36
3607565992,"Scriba town, Oswego County, New York",6667.0,075,65992,36
3607582073,"Williamstown town, Oswego County, New York",1234.0,075,82073,36
3607561533,"Richland town, Oswego County, New York",5642.0,075,61533,36
360751055,"Albion town, Oswego County, New York",2276.0,075,1055,36
3607546822,"Mexico town, Oswego County, New York",5127.0,075,46822,36
3607560873,"Redfield town, Oswego County, New York",486.0,075,60873,36
3607555453,"Orwell town, Oswego County, New York",1533.0,075,55453,36
3607556352,"Parish town, Oswego County, New York",2509.0,075,56352,36
3607532028,"Hannibal town, Oswego County, New York",4701.0,075,32028,36
3607741531,"Laurens town, Otsego County, New York",2637.0,077,41531,36
3607719895,"Decatur town, Otsego County, New York",308.0,077,19895,36
3607754881,"Oneonta city, Otsego County, New York",13932.0,077,54881,36
3607723613,"Edmeston town, Otsego County, New York",1766.0,077,23613,36
3607745920,"Maryland town, Otsego County, New York",1913.0,077,45920,36
3607748494,"Morris town, Otsego County, New York",1824.0,077,48494,36
3607754892,"Oneonta town, Otsego County, New York",5088.0,077,54892,36
3607761467,"Richfield town, Otsego County, New York",2147.0,077,61467,36
3607763638,"Roseboom town, Otsego County, New York",664.0,077,63638,36
3607783129,"Worcester town, Otsego County, New York",2035.0,077,83129,36
3607755629,"Otego town, Otsego County, New York",2961.0,077,55629,36
3607758343,"Pittsfield town, Otsego County, New York",1303.0,077,58343,36
361170,"County subdivisions not defined, Wayne County, New York",0.0,117,0,36
3611745645,"Marion town, Wayne County, New York",4651.0,117,45645,36
3611782040,"Williamson town, Wayne County, New York",6806.0,117,82040,36
3611755013,"Ontario town, Wayne County, New York",10093.0,117,55013,36
3611782689,"Wolcott town, Wayne County, New York",4212.0,117,82689,36
3600140002,"Knox town, Albany County, New York",2818.0,001,40002,36
360011000,"Albany city, Albany County, New York",98498.0,001,1000,36
3600116749,"Cohoes city, Albany County, New York",16574.0,001,16749,36
3600178674,"Watervliet city, Albany County, New York",10201.0,001,78674,36
360016211,"Berne town, Albany County, New York",2811.0,001,6211,36
360016354,"Bethlehem town, Albany County, New York",34912.0,001,6354,36
3600117343,"Colonie town, Albany County, New York",83051.0,001,17343,36
3600130532,"Green Island town, Albany County, New York",2621.0,001,30532,36
3600131104,"Guilderland town, Albany County, New York",35745.0,001,31104,36
3601314069,"Chautauqua town, Chautauqua County, New York",4362.0,013,14069,36
3601352155,"North Harmony town, Chautauqua County, New York",2167.0,013,52155,36
3601358981,"Pomfret town, Chautauqua County, New York",14357.0,013,58981,36
360130,"County subdivisions not defined, Chautauqua County, New York",0.0,013,0,36
3601321105,"Dunkirk city, Chautauqua County, New York",12064.0,013,21105,36
3601366960,"Sherman town, Chautauqua County, New York",1751.0,013,66960,36
3601377530,"Villenova town, Chautauqua County, New York",849.0,013,77530,36
3601347592,"Mina town, Chautauqua County, New York",983.0,013,47592,36
3601359421,"Portland town, Chautauqua County, New York",4778.0,013,59421,36
3601312639,"Carroll town, Chautauqua County, New York",3413.0,013,12639,36
3601313860,"Charlotte town, Chautauqua County, New York",1835.0,013,13860,36
3601371476,"Stockton town, Chautauqua County, New York",2080.0,013,71476,36
3601379950,"Westfield town, Chautauqua County, New York",4720.0,013,79950,36
360132605,"Arkwright town, Chautauqua County, New York",1161.0,013,2605,36
3601338264,"Jamestown city, Chautauqua County, New York",30094.0,013,38264,36
3601361885,"Ripley town, Chautauqua County, New York",2376.0,013,61885,36
3601311451,"Busti town, Chautauqua County, New York",7289.0,013,11451,36
3601323998,"Ellicott town, Chautauqua County, New York",8503.0,013,23998,36
3601323976,"Ellery town, Chautauqua County, New York",4418.0,013,23976,36
3601332050,"Hanover town, Chautauqua County, New York",6904.0,013,32050,36
3601358926,"Poland town, Chautauqua County, New York",2252.0,013,58926,36
3601315198,"Cherry Creek town, Chautauqua County, New York",1004.0,013,15198,36
3601327606,"French Creek town, Chautauqua County, New York",977.0,013,27606,36
3601332248,"Harmony town, Chautauqua County, New York",2128.0,013,32248,36
3601339507,"Kiantone town, Chautauqua County, New York",1378.0,013,39507,36
3601366916,"Sheridan town, Chautauqua County, New York",2590.0,013,66916,36
3601321116,"Dunkirk town, Chautauqua County, New York",1247.0,013,21116,36
3601316595,"Clymer town, Chautauqua County, New York",1556.0,013,16595,36
3601328838,"Gerry town, Chautauqua County, New York",1871.0,013,28838,36
3601324053,"Ellington town, Chautauqua County, New York",1711.0,013,24053,36
3604710022,"Brooklyn borough, Kings County, New York",2635121.0,047,10022,36
3606144919,"Manhattan borough, New York County, New York",1653877.0,061,44919,36
361074671,"Barton town, Tioga County, New York",8599.0,107,4671,36
3610761511,"Richford town, Tioga County, New York",1056.0,107,61511,36
361076145,"Berkshire town, Tioga County, New York",1213.0,107,6145,36
3600150672,"New Scotland town, Albany County, New York",8783.0,001,50672,36
3600179851,"Westerlo town, Albany County, New York",3381.0,001,79851,36
3600116694,"Coeymans town, Albany County, New York",7433.0,001,16694,36
3600161181,"Rensselaerville town, Albany County, New York",1752.0,001,61181,36
360035573,"Belfast town, Allegany County, New York",1880.0,003,5573,36
3600378201,"Ward town, Allegany County, New York",423.0,003,78201,36
360031319,"Allen town, Allegany County, New York",586.0,003,1319,36
360032187,"Angelica town, Allegany County, New York",1358.0,003,2187,36
3600315990,"Clarksville town, Allegany County, New York",963.0,003,15990,36
3600328563,"Genesee town, Allegany County, New York",1508.0,003,28563,36
3600327705,"Friendship town, Allegany County, New York",1819.0,003,27705,36
3600330994,"Grove town, Allegany County, New York",441.0,003,30994,36
3607758420,"Plainfield town, Otsego County, New York",903.0,077,58420,36
3607779972,"Westford town, Otsego County, New York",835.0,077,79972,36
3607711209,"Burlington town, Otsego County, New York",1145.0,077,11209,36
3607776012,"Unadilla town, Otsego County, New York",4224.0,077,76012,36
3607724845,"Exeter town, Otsego County, New York",818.0,077,24845,36
3607746910,"Middlefield town, Otsego County, New York",1882.0,077,46910,36
3607715253,"Cherry Valley town, Otsego County, New York",1313.0,077,15253,36
3607711528,"Butternuts town, Otsego County, New York",1864.0,077,11528,36
3607747240,"Milford town, Otsego County, New York",2937.0,077,47240,36
3607750485,"New Lisbon town, Otsego County, New York",1068.0,077,50485,36
3607755695,"Otsego town, Otsego County, New York",3794.0,077,55695,36
3607732589,"Hartwick town, Otsego County, New York",2047.0,077,32589,36
3607770310,"Springfield town, Otsego County, New York",1342.0,077,70310,36
360392913,"Athens town, Greene County, New York",3951.0,039,2913,36
3610138319,"Jasper town, Steuben County, New York",1606.0,101,38319,36
3610111880,"Cameron town, Steuben County, New York",911.0,101,11880,36
3610118267,"Corning town, Steuben County, New York",6285.0,101,18267,36
3610119675,"Dansville town, Steuben County, New York",1879.0,101,19675,36
3610132567,"Hartsville town, Steuben County, New York",699.0,101,32567,36
3610116738,"Cohocton town, Steuben County, New York",2360.0,101,16738,36
3610124647,"Erwin town, Steuben County, New York",8387.0,101,24647,36
3610135672,"Hornell city, Steuben County, New York",8332.0,101,35672,36
3610159718,"Prattsburgh town, Steuben County, New York",2202.0,101,59718,36
3610135683,"Hornellsville town, Steuben County, New York",4075.0,101,35683,36
3610130741,"Greenwood town, Steuben County, New York",683.0,101,30741,36
361017740,"Bradford town, Steuben County, New York",806.0,101,7740,36
360412572,"Arietta town, Hamilton County, New York",309.0,041,2572,36
3604137374,"Indian Lake town, Hamilton County, New York",901.0,041,37374,36
3604135496,"Hope town, Hamilton County, New York",759.0,041,35496,36
3604140794,"Lake Pleasant town, Hamilton County, New York",599.0,041,40794,36
3604148340,"Morehouse town, Hamilton County, New York",15.0,041,48340,36
3604143412,"Long Lake town, Hamilton County, New York",473.0,041,43412,36
3604179059,"Wells town, Hamilton County, New York",995.0,041,79059,36
360415958,"Benson town, Hamilton County, New York",349.0,041,5958,36
3604137495,"Inlet town, Hamilton County, New York",246.0,041,37495,36
361152561,"Argyle town, Washington County, New York",3731.0,115,2561,36
3611511836,"Cambridge town, Washington County, New York",1954.0,115,11836,36
3600382623,"Wirt town, Allegany County, New York",997.0,003,82623,36
360031429,"Alma town, Allegany County, New York",777.0,003,1429,36
360036717,"Birdsall town, Allegany County, New York",179.0,003,6717,36
3600329905,"Granger town, Allegany County, New York",646.0,003,29905,36
360037201,"Bolivar town, Allegany County, New York",2246.0,003,7201,36
3600311253,"Burns town, Allegany County, New York",1391.0,003,11253,36
3600312243,"Caneadea town, Allegany County, New York",2454.0,003,12243,36
3600313475,"Centerville town, Allegany County, New York",750.0,003,13475,36
3600337297,"Independence town, Allegany County, New York",1064.0,003,37297,36
3600350375,"New Hudson town, Allegany County, New York",822.0,003,50375,36
3600379202,"West Almond town, Allegany County, New York",299.0,003,79202,36
360032154,"Andover town, Allegany County, New York",1610.0,003,2154,36
3600382095,"Willing town, Allegany County, New York",1422.0,003,82095,36
3600364166,"Rushford town, Allegany County, New York",1057.0,003,64166,36
3600365772,"Scio town, Allegany County, New York",1511.0,003,65772,36
3600379103,"Wellsville town, Allegany County, New York",7145.0,003,79103,36
360031209,"Alfred town, Allegany County, New York",5073.0,003,1209,36
360031451,"Almond town, Allegany County, New York",1530.0,003,1451,36
3600336112,"Hume town, Allegany County, New York",2042.0,003,36112,36
3600319367,"Cuba town, Allegany County, New York",3167.0,003,19367,36
360032011,"Amity town, Allegany County, New York",2238.0,003,2011,36
3600715110,"Chenango town, Broome County, New York",10896.0,007,15110,36
3600744611,"Maine town, Broome County, New York",5265.0,007,44611,36
3600717046,"Colesville town, Broome County, New York",5135.0,007,17046,36
3600717772,"Conklin town, Broome County, New York",5291.0,007,17772,36
3610770178,"Spencer town, Tioga County, New York",3014.0,107,70178,36
3610712221,"Candor town, Tioga County, New York",5087.0,107,12221,36
3610751121,"Nichols town, Tioga County, New York",2712.0,107,51121,36
3610773968,"Tioga town, Tioga County, New York",4758.0,107,73968,36
3610755893,"Owego town, Tioga County, New York",19092.0,107,55893,36
3610749913,"Newark Valley town, Tioga County, New York",3791.0,107,49913,36
3601112969,"Cato town, Cayuga County, New York",2473.0,011,12969,36
3601126231,"Fleming town, Cayuga County, New York",2597.0,011,26231,36
