geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
5103196087,"Timberlake district, Campbell County, Virginia",7808.0,7396.0,37.0,0.0,10.0,0.0,18.0,0.0,0.0,0.0,62.0,9.0,45.0,43.0,34.0,58.0,14.0,20.0,0.0,0.0,34.0,0.0,5.0,3.0,9.0,11.0,031,96087,51,7664.0,144.0
5103190968,"Concord district, Campbell County, Virginia",7916.0,7841.0,30.0,0.0,13.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,031,90968,51,7908.0,8.0
5103195623,"Seneca district, Campbell County, Virginia",6837.0,6660.0,76.0,0.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,68.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,031,95623,51,6744.0,93.0
5103190504,"Brookneal district, Campbell County, Virginia",6196.0,6109.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,031,90504,51,6122.0,74.0
5103195503,"Rustburg district, Campbell County, Virginia",7864.0,7736.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,031,95503,51,7862.0,2.0
5108796119,"Tuckahoe district, Henrico County, Virginia",62000.0,52110.0,1574.0,1545.0,151.0,98.0,201.0,0.0,850.0,537.0,632.0,954.0,52.0,116.0,255.0,216.0,140.0,195.0,198.0,114.0,470.0,680.0,352.0,229.0,279.0,52.0,087,96119,51,57264.0,4736.0
5108793511,"Fairfield district, Henrico County, Virginia",56952.0,51203.0,1525.0,631.0,137.0,39.0,111.0,73.0,54.0,82.0,478.0,429.0,67.0,43.0,0.0,94.0,68.0,230.0,108.0,4.0,179.0,127.0,93.0,72.0,812.0,293.0,087,93511,51,54835.0,2117.0
5108796079,"Three Chopt district, Henrico County, Virginia",63313.0,48172.0,1378.0,359.0,111.0,62.0,280.0,16.0,464.0,76.0,3119.0,1125.0,188.0,321.0,1185.0,699.0,443.0,216.0,157.0,14.0,3010.0,1083.0,234.0,336.0,263.0,2.0,087,96079,51,59004.0,4309.0
5108993975,"Iriswood district, Henry County, Virginia",8996.0,8366.0,382.0,203.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,089,93975,51,8785.0,211.0
5108790496,"Brookland district, Henrico County, Virginia",63950.0,51412.0,2526.0,2738.0,197.0,51.0,165.0,0.0,476.0,151.0,1271.0,718.0,86.0,95.0,283.0,392.0,329.0,899.0,167.0,85.0,608.0,111.0,590.0,248.0,294.0,58.0,087,90496,51,58404.0,5546.0
5108796175,"Varina district, Henrico County, Virginia",57536.0,55558.0,610.0,461.0,123.0,54.0,84.0,74.0,110.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,15.0,19.0,122.0,0.0,22.0,14.0,100.0,17.0,087,96175,51,56857.0,679.0
5108990944,"Collinsville district, Henry County, Virginia",8390.0,7930.0,123.0,257.0,8.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0,089,90944,51,8118.0,272.0
