geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
4203167384,"St. Petersburg borough, Clarion County, Pennsylvania",128.0,112.0,6.0,92.0,14.0,16.0,031,67384,42,98.0,30.0
4203174728,"Strattanville borough, Clarion County, Pennsylvania",283.0,232.0,0.0,211.0,21.0,51.0,031,74728,42,211.0,72.0
4203162144,"Porter township, Clarion County, Pennsylvania",476.0,366.0,9.0,327.0,30.0,110.0,031,62144,42,336.0,140.0
4209119672,"Douglass township, Montgomery County, Pennsylvania",3912.0,3444.0,41.0,3261.0,142.0,468.0,091,19672,42,3302.0,610.0
4209121600,"East Norriton township, Montgomery County, Pennsylvania",6039.0,5291.0,58.0,4928.0,305.0,748.0,091,21600,42,4986.0,1053.0
4209144912,"Lower Frederick township, Montgomery County, Pennsylvania",1860.0,1813.0,0.0,1705.0,108.0,47.0,091,44912,42,1705.0,155.0
4209145096,"Lower Salford township, Montgomery County, Pennsylvania",5709.0,5146.0,8.0,4927.0,211.0,563.0,091,45096,42,4935.0,774.0
4209165568,"Rockledge borough, Montgomery County, Pennsylvania",1087.0,943.0,6.0,876.0,61.0,144.0,091,65568,42,882.0,205.0
4209173088,"Springfield township, Montgomery County, Pennsylvania",7382.0,6700.0,8.0,6370.0,322.0,682.0,091,73088,42,6378.0,1004.0
4209177152,"Towamencin township, Montgomery County, Pennsylvania",7613.0,6807.0,0.0,6491.0,316.0,806.0,091,77152,42,6491.0,1122.0
4212746856,"Manchester township, Wayne County, Pennsylvania",293.0,253.0,16.0,214.0,23.0,40.0,127,46856,42,230.0,63.0
4212720576,"Dyberry township, Wayne County, Pennsylvania",538.0,422.0,11.0,390.0,21.0,116.0,127,20576,42,401.0,137.0
4212758480,"Paupack township, Wayne County, Pennsylvania",1620.0,1389.0,29.0,1240.0,120.0,231.0,127,58480,42,1269.0,351.0
4212762744,"Prompton borough, Wayne County, Pennsylvania",99.0,84.0,7.0,76.0,1.0,15.0,127,62744,42,83.0,16.0
4212772024,"South Canaan township, Wayne County, Pennsylvania",534.0,460.0,7.0,421.0,32.0,74.0,127,72024,42,428.0,106.0
421279824,"Buckingham township, Wayne County, Pennsylvania",223.0,166.0,2.0,148.0,16.0,57.0,127,9824,42,150.0,73.0
4212733200,"Hawley borough, Wayne County, Pennsylvania",530.0,430.0,3.0,375.0,52.0,100.0,127,33200,42,378.0,152.0
4212751872,"Mount Pleasant township, Wayne County, Pennsylvania",609.0,517.0,3.0,470.0,44.0,92.0,127,51872,42,473.0,136.0
4212773784,"Starrucca borough, Wayne County, Pennsylvania",83.0,74.0,0.0,71.0,3.0,9.0,127,73784,42,71.0,12.0
4212781712,"Waymart borough, Wayne County, Pennsylvania",424.0,353.0,11.0,313.0,29.0,71.0,127,81712,42,324.0,100.0
