geoid,name,total,same_house,moved_within_county,moved_from_different_county_in_same_state,moved_from_different_state,moved_from_abroad,county,county subdivision,state
0401992040,"Marana CCD, Pima County, Arizona",298.0,290.0,8.0,0.0,0.0,0.0,019,92040,04
0401990051,"Ajo CCD, Pima County, Arizona",65.0,65.0,0.0,0.0,0.0,0.0,019,90051,04
0401993570,"Tucson CCD, Pima County, Arizona",26313.0,20121.0,3404.0,429.0,1085.0,1274.0,019,93570,04
0401990153,"Arivaca CCD, Pima County, Arizona",1090.0,1002.0,16.0,30.0,18.0,24.0,019,90153,04
0401391377,"Gila Bend CCD, Maricopa County, Arizona",165.0,165.0,0.0,0.0,0.0,0.0,013,91377,04
0401390561,"Chandler CCD, Maricopa County, Arizona",32631.0,26450.0,3620.0,91.0,1463.0,1007.0,013,90561,04
0401392601,"Phoenix CCD, Maricopa County, Arizona",112619.0,89013.0,12909.0,704.0,4934.0,5059.0,013,92601,04
0401390867,"Deer Valley CCD, Maricopa County, Arizona",14021.0,11615.0,1239.0,25.0,671.0,471.0,013,90867,04
0401393009,"St. Johns CCD, Maricopa County, Arizona",66.0,46.0,20.0,0.0,0.0,0.0,013,93009,04
0400993111,"San Carlos CCD, Graham County, Arizona",0.0,0.0,0.0,0.0,0.0,0.0,009,93111,04
0401393774,"Wickenburg CCD, Maricopa County, Arizona",1376.0,1158.0,99.0,9.0,100.0,10.0,013,93774,04
0401390459,"Buckeye CCD, Maricopa County, Arizona",1095.0,987.0,93.0,0.0,0.0,15.0,013,90459,04
0400792570,"Payson CCD, Gila County, Arizona",100.0,100.0,0.0,0.0,0.0,0.0,007,92570,04
0400793927,"Winkelman CCD, Gila County, Arizona",6.0,6.0,0.0,0.0,0.0,0.0,007,93927,04
0401393060,"Salt River CCD, Maricopa County, Arizona",75.0,58.0,16.0,0.0,0.0,1.0,013,93060,04
0400791495,"Globe-Miami CCD, Gila County, Arizona",218.0,158.0,52.0,0.0,0.0,8.0,007,91495,04
0400990357,"Bonita-Klondyke CCD, Graham County, Arizona",71.0,21.0,16.0,21.0,13.0,0.0,009,90357,04
