geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
5103196087,"Timberlake district, Campbell County, Virginia",2800.0,184.0,61.0,114.0,128.0,189.0,105.0,134.0,111.0,181.0,177.0,255.0,541.0,317.0,120.0,100.0,83.0,031,96087,51
5103190968,"Concord district, Campbell County, Virginia",3131.0,260.0,133.0,222.0,180.0,257.0,229.0,58.0,168.0,285.0,284.0,265.0,379.0,157.0,120.0,30.0,104.0,031,90968,51
5103195623,"Seneca district, Campbell County, Virginia",2563.0,87.0,116.0,161.0,160.0,103.0,142.0,202.0,97.0,72.0,227.0,314.0,296.0,329.0,114.0,68.0,75.0,031,95623,51
5103190504,"Brookneal district, Campbell County, Virginia",2018.0,241.0,138.0,118.0,106.0,115.0,111.0,48.0,121.0,89.0,181.0,240.0,218.0,148.0,55.0,20.0,69.0,031,90504,51
5103195503,"Rustburg district, Campbell County, Virginia",2506.0,90.0,98.0,163.0,196.0,67.0,139.0,152.0,154.0,113.0,160.0,251.0,303.0,300.0,200.0,55.0,65.0,031,95503,51
5108796119,"Tuckahoe district, Henrico County, Virginia",20193.0,905.0,382.0,511.0,540.0,649.0,548.0,622.0,542.0,802.0,1380.0,1960.0,2733.0,2562.0,1488.0,1673.0,2896.0,087,96119,51
5108793511,"Fairfield district, Henrico County, Virginia",8029.0,380.0,238.0,343.0,380.0,295.0,486.0,257.0,556.0,322.0,738.0,1059.0,1159.0,771.0,359.0,318.0,368.0,087,93511,51
5108796079,"Three Chopt district, Henrico County, Virginia",17674.0,332.0,272.0,300.0,465.0,438.0,535.0,626.0,694.0,634.0,1307.0,1629.0,1954.0,2210.0,1502.0,1812.0,2964.0,087,96079,51
5108993975,"Iriswood district, Henry County, Virginia",2032.0,173.0,112.0,41.0,163.0,164.0,140.0,142.0,61.0,126.0,137.0,166.0,218.0,135.0,83.0,83.0,88.0,089,93975,51
5108790496,"Brookland district, Henrico County, Virginia",17603.0,420.0,451.0,549.0,562.0,625.0,705.0,843.0,799.0,798.0,1570.0,1894.0,2707.0,2083.0,1253.0,1358.0,986.0,087,90496,51
5108796175,"Varina district, Henrico County, Virginia",10528.0,450.0,472.0,448.0,642.0,458.0,329.0,529.0,680.0,605.0,914.0,1111.0,1516.0,958.0,526.0,480.0,410.0,087,96175,51
5108990944,"Collinsville district, Henry County, Virginia",3043.0,309.0,230.0,245.0,90.0,148.0,262.0,238.0,182.0,112.0,361.0,370.0,158.0,172.0,95.0,63.0,8.0,089,90944,51
5108995263,"Reed Creek district, Henry County, Virginia",2828.0,118.0,291.0,117.0,195.0,186.0,255.0,121.0,201.0,129.0,273.0,220.0,427.0,112.0,113.0,70.0,0.0,089,95263,51
5108990288,"Blackberry district, Henry County, Virginia",2732.0,200.0,240.0,285.0,251.0,270.0,113.0,169.0,130.0,178.0,267.0,220.0,256.0,76.0,21.0,4.0,52.0,089,90288,51
5108995295,"Ridgeway district, Henry County, Virginia",3082.0,282.0,288.0,242.0,181.0,282.0,139.0,156.0,171.0,128.0,223.0,321.0,331.0,194.0,84.0,19.0,41.0,089,95295,51
5108993919,"Horsepasture district, Henry County, Virginia",2306.0,155.0,228.0,308.0,166.0,137.0,184.0,110.0,133.0,127.0,203.0,215.0,230.0,87.0,7.0,16.0,0.0,089,93919,51
5109991080,"Dahlgren district, King George County, Virginia",1328.0,48.0,31.0,29.0,27.0,62.0,63.0,111.0,35.0,45.0,92.0,88.0,107.0,183.0,76.0,200.0,131.0,099,91080,51
5109994039,"James Monroe district, King George County, Virginia",2406.0,45.0,52.0,13.0,27.0,42.0,28.0,78.0,140.0,90.0,70.0,326.0,487.0,184.0,357.0,264.0,203.0,099,94039,51
5109995687,"Shiloh district, King George County, Virginia",1294.0,24.0,31.0,67.0,41.0,31.0,61.0,36.0,36.0,125.0,30.0,166.0,243.0,111.0,117.0,98.0,77.0,099,95687,51
5109994031,"James Madison district, King George County, Virginia",1816.0,29.0,16.0,31.0,16.0,50.0,17.0,37.0,25.0,48.0,110.0,169.0,340.0,313.0,246.0,243.0,126.0,099,94031,51
5110196327,"West Point district, King William County, Virginia",1704.0,22.0,21.0,74.0,27.0,82.0,64.0,32.0,33.0,102.0,228.0,262.0,282.0,215.0,150.0,64.0,46.0,101,96327,51
5110190016,"Acquinton district, King William County, Virginia",2239.0,34.0,9.0,38.0,38.0,69.0,128.0,31.0,148.0,97.0,266.0,426.0,351.0,269.0,99.0,109.0,127.0,101,90016,51
5110194479,"Mangohick district, King William County, Virginia",932.0,6.0,0.0,25.0,27.0,13.0,70.0,63.0,17.0,6.0,37.0,108.0,258.0,105.0,113.0,0.0,84.0,101,94479,51
5110994759,"Mountain Road district, Louisa County, Virginia",1183.0,80.0,138.0,35.0,36.0,30.0,104.0,24.0,50.0,25.0,116.0,130.0,148.0,92.0,58.0,48.0,69.0,109,94759,51
5110995015,"Patrick Henry district, Louisa County, Virginia",1262.0,66.0,58.0,58.0,21.0,69.0,102.0,74.0,65.0,68.0,104.0,119.0,203.0,75.0,72.0,54.0,54.0,109,95015,51
5110994375,"Louisa district, Louisa County, Virginia",1527.0,73.0,50.0,78.0,61.0,50.0,79.0,44.0,101.0,90.0,116.0,219.0,264.0,122.0,66.0,70.0,44.0,109,94375,51
5110994711,"Mineral district, Louisa County, Virginia",1386.0,115.0,66.0,34.0,61.0,64.0,38.0,60.0,54.0,61.0,112.0,166.0,182.0,132.0,79.0,73.0,89.0,109,94711,51
5110991040,"Cuckoo district, Louisa County, Virginia",1286.0,68.0,65.0,58.0,72.0,5.0,67.0,38.0,60.0,46.0,114.0,116.0,287.0,123.0,33.0,57.0,77.0,109,91040,51
5110993767,"Green Spring district, Louisa County, Virginia",2169.0,38.0,51.0,9.0,149.0,91.0,67.0,78.0,174.0,156.0,219.0,315.0,222.0,292.0,174.0,110.0,24.0,109,93767,51
5110993999,"Jackson district, Louisa County, Virginia",1872.0,0.0,90.0,186.0,44.0,51.0,135.0,123.0,93.0,52.0,137.0,200.0,296.0,178.0,134.0,54.0,99.0,109,93999,51
5111590808,"Chesapeake district, Mathews County, Virginia",723.0,9.0,34.0,72.0,65.0,10.0,0.0,18.0,0.0,0.0,67.0,123.0,108.0,113.0,33.0,0.0,71.0,115,90808,51
5111596335,"Westville district, Mathews County, Virginia",1198.0,87.0,32.0,38.0,40.0,29.0,51.0,0.0,84.0,44.0,41.0,177.0,230.0,148.0,28.0,64.0,105.0,115,96335,51
5111595055,"Piankatank district, Mathews County, Virginia",1347.0,44.0,25.0,26.0,67.0,94.0,55.0,142.0,38.0,65.0,194.0,63.0,163.0,111.0,0.0,182.0,78.0,115,95055,51
5111994023,"Jamaica district, Middlesex County, Virginia",590.0,15.0,47.0,15.0,41.0,22.0,12.0,12.0,21.0,23.0,41.0,65.0,77.0,111.0,17.0,38.0,33.0,119,94023,51
