geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
0803991190,"Elizabeth CCD, Elbert County, Colorado",18056.0,12547.0,12526.0,12091.0,435.0,21.0,5509.0,039,91190,08
0803990019,"Agate CCD, Elbert County, Colorado",489.0,268.0,268.0,257.0,11.0,0.0,221.0,039,90019,08
0807191976,"Kim CCD, Las Animas County, Colorado",286.0,158.0,158.0,147.0,11.0,0.0,128.0,071,91976,08
0803993325,"Simla CCD, Elbert County, Colorado",1191.0,781.0,781.0,738.0,43.0,0.0,410.0,039,93325,08
0807192508,"Model CCD, Las Animas County, Colorado",544.0,49.0,49.0,49.0,0.0,0.0,495.0,071,92508,08
0807190361,"Branson CCD, Las Animas County, Colorado",135.0,81.0,81.0,79.0,2.0,0.0,54.0,071,90361,08
0807190038,"Aguilar CCD, Las Animas County, Colorado",854.0,340.0,340.0,305.0,35.0,0.0,514.0,071,90038,08
0807193838,"Weston CCD, Las Animas County, Colorado",1058.0,562.0,562.0,518.0,44.0,0.0,496.0,071,93838,08
0807193648,"Trinidad CCD, Las Animas County, Colorado",8979.0,5377.0,5373.0,4952.0,421.0,4.0,3602.0,071,93648,08
0812593952,"Yuma CCD, Yuma County, Colorado",4206.0,2837.0,2813.0,2754.0,59.0,24.0,1369.0,125,93952,08
0812593914,"Wray CCD, Yuma County, Colorado",2817.0,1818.0,1818.0,1770.0,48.0,0.0,999.0,125,93914,08
0807391824,"Hugo CCD, Lincoln County, Colorado",704.0,333.0,333.0,321.0,12.0,0.0,371.0,073,91824,08
0810793933,"Yampa CCD, Routt County, Colorado",663.0,393.0,393.0,378.0,15.0,0.0,270.0,107,93933,08
0810791729,"Hayden CCD, Routt County, Colorado",2123.0,1462.0,1462.0,1445.0,17.0,0.0,661.0,107,91729,08
0810793496,"Steamboat Springs CCD, Routt County, Colorado",14886.0,11278.0,11235.0,10874.0,361.0,43.0,3608.0,107,93496,08
0810792717,"Oak Creek CCD, Routt County, Colorado",2782.0,1937.0,1937.0,1858.0,79.0,0.0,845.0,107,92717,08
0811793287,"Silverthorne CCD, Summit County, Colorado",10309.0,8333.0,8333.0,8136.0,197.0,0.0,1976.0,117,93287,08
0811790380,"Breckenridge CCD, Summit County, Colorado",15198.0,11692.0,11692.0,11222.0,470.0,0.0,3506.0,117,90380,08
0807390133,"Arriba CCD, Lincoln County, Colorado",271.0,164.0,164.0,160.0,4.0,0.0,107.0,073,90133,08
0807391919,"Karval CCD, Lincoln County, Colorado",329.0,159.0,159.0,148.0,11.0,0.0,170.0,073,91919,08
0807392261,"Limon CCD, Lincoln County, Colorado",3259.0,853.0,853.0,824.0,29.0,0.0,2406.0,073,92261,08
0801991843,"Idaho Springs CCD, Clear Creek County, Colorado",5741.0,3921.0,3919.0,3790.0,129.0,2.0,1820.0,019,91843,08
0801991463,"Georgetown CCD, Clear Creek County, Colorado",2206.0,1500.0,1500.0,1458.0,42.0,0.0,706.0,019,91463,08
0800392584,"Mosca-Hooper CCD, Alamosa County, Colorado",793.0,448.0,448.0,412.0,36.0,0.0,345.0,003,92584,08
0800390076,"Alamosa CCD, Alamosa County, Colorado",11950.0,6868.0,6868.0,6181.0,687.0,0.0,5082.0,003,90076,08
0802990988,"Delta CCD, Delta County, Colorado",11329.0,5402.0,5402.0,4924.0,478.0,0.0,5927.0,029,90988,08
0802992831,"Paonia CCD, Delta County, Colorado",2977.0,1674.0,1674.0,1571.0,103.0,0.0,1303.0,029,92831,08
0802990532,"Cedaredge CCD, Delta County, Colorado",6683.0,2824.0,2824.0,2469.0,355.0,0.0,3859.0,029,90532,08
0802991786,"Hotchkiss CCD, Delta County, Colorado",3790.0,2346.0,2346.0,2245.0,101.0,0.0,1444.0,029,91786,08
0804390836,"Cotopaxi CCD, Fremont County, Colorado",3083.0,1444.0,1444.0,1412.0,32.0,0.0,1639.0,043,90836,08
0804392888,"Penrose-Portland CCD, Fremont County, Colorado",3161.0,1810.0,1810.0,1649.0,161.0,0.0,1351.0,043,92888,08
0804391311,"Florence CCD, Fremont County, Colorado",8513.0,2551.0,2551.0,2359.0,192.0,0.0,5962.0,043,91311,08
0810192983,"Pueblo CCD, Pueblo County, Colorado",91884.0,50494.0,50330.0,45237.0,5093.0,164.0,41390.0,101,92983,08
0810190722,"Colorado City-Rye CCD, Pueblo County, Colorado",3637.0,1757.0,1757.0,1569.0,188.0,0.0,1880.0,101,90722,08
0810191805,"Huerfano Valley CCD, Pueblo County, Colorado",651.0,342.0,342.0,316.0,26.0,0.0,309.0,101,91805,08
0810193154,"St. Charles Mesa CCD, Pueblo County, Colorado",6988.0,3902.0,3902.0,3598.0,304.0,0.0,3086.0,101,93154,08
0810193002,"Pueblo West CCD, Pueblo County, Colorado",24189.0,15220.0,15177.0,14172.0,1005.0,43.0,8969.0,101,93002,08
0810190209,"Avondale CCD, Pueblo County, Colorado",2115.0,1191.0,1191.0,1078.0,113.0,0.0,924.0,101,90209,08
0810192660,"Northeast Pueblo CCD, Pueblo County, Colorado",432.0,211.0,211.0,195.0,16.0,0.0,221.0,101,92660,08
0808592546,"Montrose CCD, Montrose County, Colorado",25477.0,14443.0,14443.0,13225.0,1218.0,0.0,11034.0,085,92546,08
0808592698,"Nucla CCD, Montrose County, Colorado",1895.0,1058.0,1058.0,1025.0,33.0,0.0,837.0,085,92698,08
0808592736,"Olathe CCD, Montrose County, Colorado",5371.0,3034.0,3034.0,2797.0,237.0,0.0,2337.0,085,92736,08
0808793781,"Weldona CCD, Morgan County, Colorado",682.0,434.0,434.0,426.0,8.0,0.0,248.0,087,93781,08
0808790418,"Brush CCD, Morgan County, Colorado",6066.0,3782.0,3782.0,3575.0,207.0,0.0,2284.0,087,90418,08
0808791368,"Fort Morgan CCD, Morgan County, Colorado",12484.0,8268.0,8248.0,7909.0,339.0,20.0,4216.0,087,91368,08
0808793876,"Wiggins CCD, Morgan County, Colorado",2294.0,1441.0,1441.0,1370.0,71.0,0.0,853.0,087,93876,08
0809391254,"Fairplay CCD, Park County, Colorado",12162.0,8318.0,8296.0,7927.0,369.0,22.0,3844.0,093,91254,08
