geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
3108192543,"Precinct 8, Hamilton County, Nebraska",275.0,204.0,71.0,081,92543,31
3108192523,"Precinct 6, Hamilton County, Nebraska",339.0,323.0,16.0,081,92523,31
3108192473,"Precinct 1, Hamilton County, Nebraska",124.0,99.0,25.0,081,92473,31
3108192483,"Precinct 2, Hamilton County, Nebraska",288.0,248.0,40.0,081,92483,31
3108192503,"Precinct 4, Hamilton County, Nebraska",1731.0,1323.0,408.0,081,92503,31
3108192533,"Precinct 7, Hamilton County, Nebraska",240.0,189.0,51.0,081,92533,31
3108192493,"Precinct 3, Hamilton County, Nebraska",275.0,255.0,20.0,081,92493,31
3109592110,"Newton precinct, Jefferson County, Nebraska",68.0,59.0,9.0,095,92110,31
3109592405,"Pleasant precinct, Jefferson County, Nebraska",170.0,148.0,22.0,095,92405,31
3109592760,"Rock Creek precinct, Jefferson County, Nebraska",78.0,74.0,4.0,095,92760,31
3100990355,"Brewster precinct, Blaine County, Nebraska",53.0,24.0,29.0,009,90355,31
3100990765,"Dunning precinct, Blaine County, Nebraska",92.0,66.0,26.0,009,90765,31
3100992690,"Purdum precinct, Blaine County, Nebraska",80.0,51.0,29.0,009,92690,31
3103790005,"Adams precinct, Colfax County, Nebraska",372.0,312.0,60.0,037,90005,31
3103792868,"Schuyler city, Colfax County, Nebraska",707.0,573.0,134.0,037,92868,31
3103791755,"Lincoln precinct, Colfax County, Nebraska",336.0,256.0,80.0,037,91755,31
3103792725,"Richland precinct, Colfax County, Nebraska",127.0,96.0,31.0,037,92725,31
3103791975,"Midland precinct, Colfax County, Nebraska",85.0,62.0,23.0,037,91975,31
3103792780,"Rogers precinct, Colfax County, Nebraska",36.0,34.0,2.0,037,92780,31
3103791920,"Maple Creek precinct, Colfax County, Nebraska",44.0,32.0,12.0,037,91920,31
310012900,"Ayr township, Adams County, Nebraska",186.0,136.0,50.0,001,2900,31
3100128385,"Little Blue township, Adams County, Nebraska",102.0,85.0,17.0,001,28385,31
3100150545,"Verona township, Adams County, Nebraska",100.0,82.0,18.0,001,50545,31
3100145470,"Silver Lake township, Adams County, Nebraska",36.0,28.0,8.0,001,45470,31
3100110810,"Cottonwood township, Adams County, Nebraska",154.0,106.0,48.0,001,10810,31
3100120855,"Hanover township, Adams County, Nebraska",54.0,50.0,4.0,001,20855,31
3100125195,"Kenesaw township, Adams County, Nebraska",407.0,342.0,65.0,001,25195,31
3100142390,"Roseland township, Adams County, Nebraska",155.0,138.0,17.0,001,42390,31
3109592730,"Richland precinct, Jefferson County, Nebraska",83.0,67.0,16.0,095,92730,31
3109590935,"Eureka precinct, Jefferson County, Nebraska",112.0,106.0,6.0,095,90935,31
3109591115,"Gibson precinct, Jefferson County, Nebraska",62.0,57.0,5.0,095,91115,31
3109590620,"Cub Creek precinct, Jefferson County, Nebraska",73.0,61.0,12.0,095,90620,31
3109590940,"Fairbury precinct, Jefferson County, Nebraska",94.0,87.0,7.0,095,90940,31
3109591540,"Jefferson precinct, Jefferson County, Nebraska",118.0,115.0,3.0,095,91540,31
3109591955,"Meridian precinct, Jefferson County, Nebraska",34.0,25.0,9.0,095,91955,31
3109593350,"Washington precinct, Jefferson County, Nebraska",39.0,24.0,15.0,095,93350,31
3109590055,"Antelope precinct, Jefferson County, Nebraska",83.0,76.0,7.0,095,90055,31
3109590915,"Endicott precinct, Jefferson County, Nebraska",89.0,76.0,13.0,095,90915,31
3109590938,"Fairbury city, Jefferson County, Nebraska",1650.0,1093.0,557.0,095,90938,31
3109591770,"Lincoln precinct, Jefferson County, Nebraska",16.0,16.0,0.0,095,91770,31
3109590405,"Buckley precinct, Jefferson County, Nebraska",80.0,38.0,42.0,095,90405,31
3109592450,"Plymouth precinct, Jefferson County, Nebraska",303.0,242.0,61.0,095,92450,31
3109934055,"Newark township, Kearney County, Nebraska",28.0,16.0,12.0,099,34055,31
3109927050,"Liberty township, Kearney County, Nebraska",52.0,28.0,24.0,099,27050,31
3109927295,"Lincoln township, Kearney County, Nebraska",733.0,422.0,311.0,099,27295,31
3109929610,"Lowell township, Kearney County, Nebraska",102.0,65.0,37.0,099,29610,31
3109937070,"Oneida township, Kearney County, Nebraska",242.0,174.0,68.0,099,37070,31
3109931255,"May township, Kearney County, Nebraska",52.0,52.0,0.0,099,31255,31
310995315,"Blaine township, Kearney County, Nebraska",214.0,108.0,106.0,099,5315,31
3109928840,"Logan township, Kearney County, Nebraska",101.0,89.0,12.0,099,28840,31
3109910670,"Cosmo township, Kearney County, Nebraska",24.0,24.0,0.0,099,10670,31
3109914345,"Eaton township, Kearney County, Nebraska",89.0,89.0,0.0,099,14345,31
3109944980,"Sherman township, Kearney County, Nebraska",22.0,22.0,0.0,099,44980,31
3109921625,"Hayes township, Kearney County, Nebraska",558.0,388.0,170.0,099,21625,31
3109919875,"Grant township, Kearney County, Nebraska",23.0,19.0,4.0,099,19875,31
3109932375,"Mirage township, Kearney County, Nebraska",370.0,322.0,48.0,099,32375,31
3110192218,"Ogallala city, Keith County, Nebraska",2161.0,1281.0,880.0,101,92218,31
3110190385,"Brule precinct, Keith County, Nebraska",395.0,340.0,55.0,101,90385,31
3110192807,"Rural Ogallala precinct, Keith County, Nebraska",313.0,275.0,38.0,101,92807,31
3110191820,"Logan precinct, Keith County, Nebraska",100.0,87.0,13.0,101,91820,31
3110191840,"Lonergan precinct, Keith County, Nebraska",204.0,179.0,25.0,101,91840,31
3110193470,"Whitetail precinct, Keith County, Nebraska",131.0,100.0,31.0,101,93470,31
3110192325,"Paxton precinct, Keith County, Nebraska",414.0,304.0,110.0,101,92325,31
3111591580,"Kent precinct, Loup County, Nebraska",94.0,81.0,13.0,115,91580,31
3111591905,"Madison Square precinct, Loup County, Nebraska",98.0,77.0,21.0,115,91905,31
3103792920,"Shell Creek precinct, Colfax County, Nebraska",85.0,76.0,9.0,037,92920,31
3103793520,"Wilson precinct, Colfax County, Nebraska",77.0,70.0,7.0,037,93520,31
3103793070,"Stanton precinct, Colfax County, Nebraska",303.0,211.0,92.0,037,93070,31
3103791190,"Grant precinct, Colfax County, Nebraska",61.0,52.0,9.0,037,91190,31
3103792870,"Schuyler precinct, Colfax County, Nebraska",175.0,175.0,0.0,037,92870,31
3103790560,"Colfax precinct, Colfax County, Nebraska",46.0,32.0,14.0,037,90560,31
3104990250,"Big Springs precinct, Deuel County, Nebraska",239.0,201.0,38.0,049,90250,31
3104993150,"Swan precinct, Deuel County, Nebraska",252.0,214.0,38.0,049,93150,31
3104990495,"Chappell precinct, Deuel County, Nebraska",274.0,185.0,89.0,049,90495,31
3108793275,"Upper Driftwood precinct, Hitchcock County, Nebraska",29.0,21.0,8.0,087,93275,31
3108793380,"Webster precinct, Hitchcock County, Nebraska",18.0,14.0,4.0,087,93380,31
3108790575,"Cornell precinct, Hitchcock County, Nebraska",0.0,0.0,0.0,087,90575,31
3108790840,"Eden precinct, Hitchcock County, Nebraska",0.0,0.0,0.0,087,90840,31
3108791030,"Freedom precinct, Hitchcock County, Nebraska",5.0,5.0,0.0,087,91030,31
3108792410,"Pleasant Hill precinct, Hitchcock County, Nebraska",38.0,33.0,5.0,087,92410,31
3108792425,"Pleasant View precinct, Hitchcock County, Nebraska",0.0,0.0,0.0,087,92425,31
3108793255,"Union precinct, Hitchcock County, Nebraska",4.0,0.0,4.0,087,93255,31
3108790240,"Beverly precinct, Hitchcock County, Nebraska",12.0,12.0,0.0,087,90240,31
3108793215,"Trenton precinct, Hitchcock County, Nebraska",218.0,144.0,74.0,087,93215,31
3108790260,"Blackwood precinct, Hitchcock County, Nebraska",22.0,22.0,0.0,087,90260,31
3108790625,"Culbertson precinct, Hitchcock County, Nebraska",369.0,294.0,75.0,087,90625,31
3108790745,"Driftwood precinct, Hitchcock County, Nebraska",0.0,0.0,0.0,087,90745,31
3108791815,"Logan precinct, Hitchcock County, Nebraska",27.0,11.0,16.0,087,91815,31
3108793090,"Starkey precinct, Hitchcock County, Nebraska",0.0,0.0,0.0,087,93090,31
3108791210,"Grant precinct, Hitchcock County, Nebraska",23.0,23.0,0.0,087,91210,31
3108792750,"Riverside precinct, Hitchcock County, Nebraska",45.0,26.0,19.0,087,92750,31
3108793130,"Stratton precinct, Hitchcock County, Nebraska",176.0,142.0,34.0,087,93130,31
3108792740,"Ridnour precinct, Hitchcock County, Nebraska",84.0,45.0,39.0,087,92740,31
3108792295,"Palisade precinct, Hitchcock County, Nebraska",193.0,138.0,55.0,087,92295,31
3111391055,"Gandy precinct, Logan County, Nebraska",64.0,24.0,40.0,113,91055,31
3111391825,"Logan precinct, Logan County, Nebraska",37.0,34.0,3.0,113,91825,31
3111393080,"Stapleton No. 1 precinct, Logan County, Nebraska",114.0,77.0,37.0,113,93080,31
3111393085,"Stapleton No. 2 precinct, Logan County, Nebraska",113.0,92.0,21.0,113,93085,31
3114129435,"Loup township, Platte County, Nebraska",17.0,17.0,0.0,141,29435,31
3114132620,"Monroe township, Platte County, Nebraska",51.0,41.0,10.0,141,32620,31
310015210,"Blaine township, Adams County, Nebraska",71.0,60.0,11.0,001,5210,31
3100121415,"Hastings city, Adams County, Nebraska",9151.0,6049.0,3102.0,001,21415,31
3100151315,"Wanda township, Adams County, Nebraska",41.0,35.0,6.0,001,51315,31
