geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
0610993080,"Sonora CCD, Tuolumne County, California",708.0,335.0,373.0,109,93080,06
0610990835,"East Sonora-Phoenix Lake CCD, Tuolumne County, California",287.0,218.0,69.0,109,90835,06
0607790900,"Escalon CCD, San Joaquin County, California",1105.0,503.0,602.0,077,90900,06
0607793340,"Thornton CCD, San Joaquin County, California",1099.0,615.0,484.0,077,93340,06
0607791630,"Linden-Farmington CCD, San Joaquin County, California",636.0,268.0,368.0,077,91630,06
0607791690,"Lockeford CCD, San Joaquin County, California",899.0,257.0,642.0,077,91690,06
0607791700,"Lodi CCD, San Joaquin County, California",7620.0,2994.0,4626.0,077,91700,06
0607793240,"Stockton CCD, San Joaquin County, California",41306.0,17252.0,24054.0,077,93240,06
0607791870,"Manteca CCD, San Joaquin County, California",9792.0,5266.0,4526.0,077,91870,06
0607792620,"Ripon CCD, San Joaquin County, California",1021.0,535.0,486.0,077,92620,06
0607793400,"Tracy CCD, San Joaquin County, California",9554.0,4514.0,5040.0,077,93400,06
0600593300,"Sutter Creek-Plymouth CCD, Amador County, California",206.0,143.0,63.0,005,93300,06
0600591430,"Jackson CCD, Amador County, California",167.0,93.0,74.0,005,91430,06
0600592470,"Pine Grove-Silver Lake CCD, Amador County, California",358.0,358.0,0.0,005,92470,06
0600591410,"Ione CCD, Amador County, California",299.0,255.0,44.0,005,91410,06
0604790720,"Dos Palos CCD, Merced County, California",1647.0,1085.0,562.0,047,90720,06
0604792500,"Planada-Le Grand CCD, Merced County, California",1807.0,1024.0,783.0,047,92500,06
0604791760,"Los Banos CCD, Merced County, California",7079.0,3308.0,3771.0,047,91760,06
0604791960,"Merced CCD, Merced County, California",13476.0,5085.0,8391.0,047,91960,06
0604793050,"Snelling CCD, Merced County, California",106.0,8.0,98.0,047,93050,06
0604791290,"Hilmar-Irwin CCD, Merced County, California",696.0,248.0,448.0,047,91290,06
0604791210,"Gustine CCD, Merced County, California",1229.0,542.0,687.0,047,91210,06
0603391540,"Lakeport CCD, Lake County, California",400.0,176.0,224.0,033,91540,06
0604391880,"Mariposa CCD, Mariposa County, California",368.0,172.0,196.0,043,91880,06
0604390600,"Coulterville CCD, Mariposa County, California",215.0,141.0,74.0,043,90600,06
0604993270,"Surprise Valley CCD, Modoc County, California",21.0,15.0,6.0,049,93270,06
0604790150,"Atwater CCD, Merced County, California",6702.0,2884.0,3818.0,047,90150,06
0604791670,"Livingston-Delhi CCD, Merced County, California",5360.0,3013.0,2347.0,047,91670,06
0611593830,"Yuba Foothills CCD, Yuba County, California",131.0,41.0,90.0,115,93830,06
0611591900,"Marysville CCD, Yuba County, California",1025.0,316.0,709.0,115,91900,06
0604990010,"Adin-Lookout CCD, Modoc County, California",9.0,9.0,0.0,049,90010,06
0604990040,"Alturas CCD, Modoc County, California",260.0,133.0,127.0,049,90040,06
0611592250,"Olivehurst CCD, Yuba County, California",1901.0,1225.0,676.0,115,92250,06
0611593720,"Wheatland CCD, Yuba County, California",156.0,73.0,83.0,115,93720,06
0611591610,"Linda CCD, Yuba County, California",1841.0,849.0,992.0,115,91610,06
0601390780,"East Contra Costa CCD, Contra Costa County, California",8860.0,5348.0,3512.0,013,90780,06
0601393310,"Tassajara CCD, Contra Costa County, California",1679.0,1215.0,464.0,013,93310,06
0601393620,"West Contra Costa CCD, Contra Costa County, California",22897.0,9463.0,13434.0,013,93620,06
0601390440,"Central Contra Costa CCD, Contra Costa County, California",21535.0,10594.0,10941.0,013,90440,06
0602790650,"Death Valley CCD, Inyo County, California",32.0,10.0,22.0,027,90650,06
0602791720,"Lone Pine CCD, Inyo County, California",239.0,76.0,163.0,027,91720,06
0602790250,"Bishop CCD, Inyo County, California",812.0,363.0,449.0,027,90250,06
0602791390,"Independence CCD, Inyo County, California",101.0,60.0,41.0,027,91390,06
0603591820,"Madeline Plains CCD, Lassen County, California",7.0,1.0,6.0,035,91820,06
0603593280,"Susanville CCD, Lassen County, California",158.0,87.0,71.0,035,93280,06
0603593710,"Westwood CCD, Lassen County, California",27.0,9.0,18.0,035,93710,06
0603591320,"Honey Lake CCD, Lassen County, California",13.0,11.0,2.0,035,91320,06
0603590240,"Big Valley CCD, Lassen County, California",1.0,1.0,0.0,035,90240,06
0609993580,"Waterford CCD, Stanislaus County, California",1440.0,811.0,629.0,099,93580,06
