geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
0610993080,"Sonora CCD, Tuolumne County, California",16112.0,6960.0,6960.0,6376.0,584.0,0.0,9152.0,109,93080,06
0610990835,"East Sonora-Phoenix Lake CCD, Tuolumne County, California",11442.0,6250.0,6250.0,5882.0,368.0,0.0,5192.0,109,90835,06
0607790900,"Escalon CCD, San Joaquin County, California",10587.0,6317.0,6317.0,6072.0,245.0,0.0,4270.0,077,90900,06
0607793340,"Thornton CCD, San Joaquin County, California",10558.0,7075.0,7075.0,6502.0,573.0,0.0,3483.0,077,93340,06
0607791630,"Linden-Farmington CCD, San Joaquin County, California",4635.0,2884.0,2884.0,2642.0,242.0,0.0,1751.0,077,91630,06
0607791690,"Lockeford CCD, San Joaquin County, California",9303.0,5306.0,5306.0,4833.0,473.0,0.0,3997.0,077,91690,06
0607791700,"Lodi CCD, San Joaquin County, California",64798.0,39913.0,39823.0,36671.0,3152.0,90.0,24885.0,077,91700,06
0607793240,"Stockton CCD, San Joaquin County, California",266812.0,154421.0,154325.0,135050.0,19275.0,96.0,112391.0,077,93240,06
0607791870,"Manteca CCD, San Joaquin County, California",80876.0,49228.0,49112.0,44318.0,4794.0,116.0,31648.0,077,91870,06
0607792620,"Ripon CCD, San Joaquin County, California",13644.0,8554.0,8554.0,8104.0,450.0,0.0,5090.0,077,92620,06
0607793400,"Tracy CCD, San Joaquin County, California",85569.0,56188.0,56139.0,52072.0,4067.0,49.0,29381.0,077,93400,06
0600593300,"Sutter Creek-Plymouth CCD, Amador County, California",7365.0,4127.0,4127.0,3800.0,327.0,0.0,3238.0,005,93300,06
0600591430,"Jackson CCD, Amador County, California",6223.0,3210.0,3210.0,2936.0,274.0,0.0,3013.0,005,91430,06
0600592470,"Pine Grove-Silver Lake CCD, Amador County, California",8735.0,4012.0,3978.0,3543.0,435.0,34.0,4723.0,005,92470,06
0600591410,"Ione CCD, Amador County, California",9957.0,3500.0,3500.0,3165.0,335.0,0.0,6457.0,005,91410,06
0604790720,"Dos Palos CCD, Merced County, California",6983.0,4078.0,4078.0,3304.0,774.0,0.0,2905.0,047,90720,06
0604792500,"Planada-Le Grand CCD, Merced County, California",5839.0,3493.0,3493.0,2881.0,612.0,0.0,2346.0,047,92500,06
0604791760,"Los Banos CCD, Merced County, California",29749.0,18226.0,18218.0,15633.0,2585.0,8.0,11523.0,047,91760,06
0604791960,"Merced CCD, Merced County, California",77465.0,44076.0,43973.0,36764.0,7209.0,103.0,33389.0,047,91960,06
0604793050,"Snelling CCD, Merced County, California",749.0,430.0,430.0,385.0,45.0,0.0,319.0,047,93050,06
0604791290,"Hilmar-Irwin CCD, Merced County, California",7776.0,4673.0,4673.0,4398.0,275.0,0.0,3103.0,047,91290,06
0604791210,"Gustine CCD, Merced County, California",6638.0,3819.0,3819.0,3311.0,508.0,0.0,2819.0,047,91210,06
0603391540,"Lakeport CCD, Lake County, California",8011.0,3947.0,3947.0,3648.0,299.0,0.0,4064.0,033,91540,06
0604391880,"Mariposa CCD, Mariposa County, California",10828.0,5224.0,5224.0,4665.0,559.0,0.0,5604.0,043,91880,06
