geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
0212238460,"Kenai-Cook Inlet census subarea, Kenai Peninsula Borough, Alaska",19879.0,937.0,802.0,985.0,942.0,749.0,833.0,951.0,744.0,537.0,1644.0,2133.0,2612.0,2080.0,1449.0,1525.0,956.0,122,38460,02
0226114420,"Chugach census subarea, Valdez-Cordova Census Area, Alaska",2384.0,83.0,11.0,127.0,43.0,107.0,54.0,55.0,18.0,19.0,112.0,265.0,433.0,410.0,110.0,297.0,240.0,261,14420,02
0206818765,"Denali census subarea, Denali Borough, Alaska",678.0,31.0,13.0,22.0,11.0,20.0,8.0,30.0,28.0,33.0,34.0,55.0,121.0,110.0,83.0,55.0,24.0,068,18765,02
0226117350,"Copper River census subarea, Valdez-Cordova Census Area, Alaska",465.0,31.0,56.0,15.0,21.0,14.0,33.0,10.0,23.0,38.0,25.0,38.0,61.0,20.0,39.0,32.0,9.0,261,17350,02
0212268610,"Seward-Hope census subarea, Kenai Peninsula Borough, Alaska",1900.0,71.0,98.0,59.0,119.0,55.0,99.0,123.0,8.0,31.0,95.0,243.0,281.0,202.0,195.0,138.0,83.0,122,68610,02
0229046060,"McGrath-Holy Cross census subarea, Yukon-Koyukuk Census Area, Alaska",399.0,62.0,42.0,26.0,15.0,28.0,16.0,30.0,13.0,21.0,27.0,33.0,43.0,20.0,8.0,11.0,4.0,290,46060,02
0216442780,"Lake and Peninsula census subarea, Lake and Peninsula Borough, Alaska",408.0,23.0,21.0,30.0,29.0,21.0,29.0,19.0,31.0,21.0,29.0,46.0,41.0,29.0,12.0,16.0,11.0,164,42780,02
0224072030,"Southeast Fairbanks census subarea, Southeast Fairbanks Census Area, Alaska",2139.0,102.0,101.0,136.0,79.0,72.0,109.0,147.0,28.0,31.0,175.0,209.0,374.0,178.0,170.0,162.0,66.0,240,72030,02
0229042080,"Koyukuk-Middle Yukon census subarea, Yukon-Koyukuk Census Area, Alaska",1094.0,115.0,74.0,82.0,77.0,63.0,39.0,69.0,41.0,50.0,89.0,97.0,116.0,71.0,46.0,45.0,20.0,290,42080,02
0229086690,"Yukon Flats census subarea, Yukon-Koyukuk Census Area, Alaska",466.0,90.0,38.0,55.0,34.0,38.0,14.0,17.0,21.0,13.0,33.0,37.0,38.0,16.0,7.0,13.0,2.0,290,86690,02
020203050,"Anchorage census subarea, Anchorage Municipality, Alaska",106012.0,3142.0,2537.0,2529.0,3159.0,3140.0,3189.0,3230.0,4460.0,3560.0,7316.0,11491.0,15374.0,13046.0,8935.0,11037.0,9867.0,020,3050,02
020131598,"Aleutians East census subarea, Aleutians East Borough, Alaska",812.0,29.0,39.0,33.0,53.0,30.0,41.0,27.0,21.0,26.0,66.0,99.0,115.0,104.0,25.0,61.0,43.0,013,1598,02
0219864310,"Prince of Wales census subarea, Prince of Wales-Hyder Census Area, Alaska",1830.0,129.0,83.0,122.0,132.0,98.0,82.0,111.0,51.0,69.0,179.0,171.0,198.0,183.0,102.0,79.0,41.0,198,64310,02
0223070810,"Skagway census subarea, Skagway Municipality, Alaska",423.0,5.0,7.0,10.0,20.0,8.0,7.0,7.0,15.0,45.0,52.0,51.0,72.0,55.0,36.0,21.0,12.0,230,70810,02
0219834575,"Hyder census subarea, Prince of Wales-Hyder Census Area, Alaska",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,34575,02
0219848873,"Metlakatla Indian Community census subarea, Prince of Wales-Hyder Census Area, Alaska",485.0,27.0,6.0,32.0,31.0,24.0,32.0,24.0,29.0,18.0,26.0,56.0,76.0,36.0,8.0,55.0,5.0,198,48873,02
0227586420,"Wrangell census subarea, Wrangell City and Borough, Alaska",1084.0,41.0,53.0,49.0,88.0,76.0,33.0,51.0,54.0,21.0,119.0,107.0,144.0,113.0,76.0,39.0,20.0,275,86420,02
0210533390,"Hoonah-Angoon census subarea, Hoonah-Angoon Census Area, Alaska",770.0,19.0,25.0,39.0,47.0,44.0,47.0,22.0,49.0,21.0,86.0,59.0,120.0,65.0,45.0,65.0,17.0,105,33390,02
0210540560,"Klukwan census subarea, Hoonah-Angoon Census Area, Alaska",32.0,2.0,3.0,6.0,0.0,1.0,0.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,105,40560,02
020161615,"Aleutians West census subarea, Aleutians West Census Area, Alaska",1218.0,25.0,32.0,29.0,18.0,31.0,32.0,26.0,52.0,39.0,97.0,114.0,230.0,163.0,94.0,117.0,119.0,016,1615,02
020609050,"Bristol Bay census subarea, Bristol Bay Borough, Alaska",358.0,9.0,9.0,17.0,7.0,22.0,7.0,7.0,13.0,13.0,30.0,34.0,53.0,40.0,43.0,35.0,19.0,060,9050,02
0215041200,"Kodiak Island census subarea, Kodiak Island Borough, Alaska",4538.0,155.0,158.0,199.0,186.0,174.0,208.0,103.0,97.0,102.0,440.0,457.0,568.0,746.0,337.0,368.0,240.0,150,41200,02
0218856270,"Northwest Arctic census subarea, Northwest Arctic Borough, Alaska",1849.0,117.0,82.0,64.0,112.0,80.0,83.0,92.0,82.0,62.0,118.0,194.0,205.0,145.0,140.0,171.0,102.0,188,56270,02
0222070590,"Sitka census subarea, Sitka City and Borough, Alaska",3545.0,176.0,124.0,126.0,103.0,91.0,108.0,170.0,100.0,100.0,355.0,449.0,573.0,428.0,234.0,236.0,172.0,220,70590,02
020503580,"Aniak census subarea, Bethel Census Area, Alaska",417.0,40.0,28.0,24.0,27.0,23.0,32.0,28.0,14.0,19.0,40.0,36.0,53.0,28.0,14.0,9.0,2.0,050,3580,02
0205045510,"Lower Kuskokwim census subarea, Bethel Census Area, Alaska",4107.0,326.0,203.0,249.0,243.0,170.0,187.0,150.0,194.0,160.0,302.0,401.0,518.0,373.0,209.0,315.0,107.0,050,45510,02
0218555970,"North Slope census subarea, North Slope Borough, Alaska",2041.0,98.0,63.0,75.0,47.0,73.0,66.0,94.0,81.0,84.0,117.0,208.0,253.0,257.0,135.0,201.0,189.0,185,55970,02
0215842185,"Kusilvak census subarea, Kusilvak Census Area, Alaska",1752.0,168.0,136.0,133.0,144.0,117.0,141.0,113.0,109.0,93.0,124.0,165.0,135.0,84.0,36.0,43.0,11.0,158,42185,02
0219560360,"Petersburg census subarea, Petersburg Borough, Alaska",1255.0,69.0,42.0,68.0,37.0,77.0,58.0,34.0,56.0,41.0,99.0,174.0,138.0,125.0,71.0,114.0,52.0,195,60360,02
0209024450,"Fairbanks North Star census subarea, Fairbanks North Star Borough, Alaska",36396.0,1125.0,1118.0,812.0,1243.0,1170.0,1465.0,1175.0,1698.0,1486.0,2970.0,3581.0,5807.0,4201.0,2563.0,3730.0,2252.0,090,24450,02
0213039010,"Ketchikan census subarea, Ketchikan Gateway Borough, Alaska",5270.0,192.0,229.0,210.0,222.0,213.0,300.0,123.0,235.0,183.0,513.0,527.0,738.0,542.0,338.0,376.0,329.0,130,39010,02
0217047440,"Matanuska-Susitna census subarea, Matanuska-Susitna Borough, Alaska",30613.0,1479.0,1084.0,1236.0,1067.0,1012.0,1047.0,1142.0,1141.0,1063.0,2133.0,2925.0,4605.0,3730.0,2447.0,2737.0,1765.0,170,47440,02
0218054970,"Nome census subarea, Nome Census Area, Alaska",2897.0,209.0,128.0,148.0,138.0,162.0,164.0,171.0,117.0,114.0,257.0,238.0,411.0,221.0,148.0,152.0,119.0,180,54970,02
0207019000,"Dillingham census subarea, Dillingham Census Area, Alaska",1405.0,107.0,68.0,64.0,74.0,65.0,52.0,61.0,59.0,63.0,105.0,142.0,190.0,131.0,88.0,87.0,49.0,070,19000,02
0210031160,"Haines census subarea, Haines Borough, Alaska",1087.0,34.0,26.0,45.0,15.0,98.0,87.0,50.0,51.0,23.0,78.0,81.0,151.0,118.0,80.0,45.0,105.0,100,31160,02
0228286498,"Yakutat census subarea, Yakutat City and Borough, Alaska",255.0,12.0,4.0,16.0,9.0,8.0,9.0,20.0,10.0,9.0,23.0,26.0,51.0,35.0,7.0,11.0,5.0,282,86498,02
0211036450,"Juneau census subarea, Juneau City and Borough, Alaska",12273.0,370.0,295.0,141.0,262.0,209.0,203.0,514.0,417.0,326.0,898.0,1280.0,1843.0,1817.0,1422.0,1198.0,1078.0,110,36450,02
