geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
1500190630,"Hilo CCD, Hawaii County, Hawaii",16556.0,13694.0,129.0,11927.0,1638.0,2862.0,001,90630,15,12056.0,4500.0
1500193240,"South Kona CCD, Hawaii County, Hawaii",3665.0,3270.0,75.0,2831.0,364.0,395.0,001,93240,15,2906.0,759.0
1500192610,"North Kona CCD, Hawaii County, Hawaii",14395.0,13266.0,71.0,12129.0,1066.0,1129.0,001,92610,15,12200.0,2195.0
1500190720,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",1157.0,967.0,23.0,873.0,71.0,190.0,001,90720,15,896.0,261.0
1500192700,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",870.0,749.0,15.0,581.0,153.0,121.0,001,92700,15,596.0,274.0
1500192790,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",4271.0,3546.0,76.0,2803.0,667.0,725.0,001,92790,15,2879.0,1392.0
1500192520,"North Kohala CCD, Hawaii County, Hawaii",1980.0,1735.0,9.0,1475.0,251.0,245.0,001,92520,15,1484.0,496.0
1500192880,"Papaikou-Wailea CCD, Hawaii County, Hawaii",1716.0,1289.0,5.0,1088.0,196.0,427.0,001,92880,15,1093.0,623.0
1500191170,"Kau CCD, Hawaii County, Hawaii",2876.0,2168.0,24.0,1713.0,431.0,708.0,001,91170,15,1737.0,1139.0
1500193150,"South Kohala CCD, Hawaii County, Hawaii",6366.0,6008.0,27.0,5613.0,368.0,358.0,001,93150,15,5640.0,726.0
1500191350,"Keaau-Mountain View CCD, Hawaii County, Hawaii",12625.0,9921.0,250.0,8118.0,1553.0,2704.0,001,91350,15,8368.0,4257.0
1500192430,"North Hilo CCD, Hawaii County, Hawaii",577.0,449.0,0.0,378.0,71.0,128.0,001,92430,15,378.0,199.0
1500391800,"Koolaupoko CCD, Honolulu County, Hawaii",34795.0,32338.0,161.0,30367.0,1810.0,2457.0,003,91800,15,30528.0,4267.0
1500393420,"Wahiawa CCD, Honolulu County, Hawaii",12018.0,10821.0,15.0,9895.0,911.0,1197.0,003,93420,15,9910.0,2108.0
1500390270,"Ewa CCD, Honolulu County, Hawaii",97277.0,90304.0,165.0,84842.0,5297.0,6973.0,003,90270,15,85007.0,12270.0
1500393510,"Waialua CCD, Honolulu County, Hawaii",4034.0,3604.0,7.0,3345.0,252.0,430.0,003,93510,15,3352.0,682.0
