geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
0803991190,"Elizabeth CCD, Elbert County, Colorado",7347.0,118.0,208.0,170.0,100.0,201.0,154.0,157.0,250.0,214.0,413.0,597.0,1160.0,905.0,741.0,958.0,1001.0,039,91190,08
0803990019,"Agate CCD, Elbert County, Colorado",216.0,6.0,9.0,15.0,0.0,4.0,6.0,8.0,17.0,5.0,13.0,43.0,22.0,18.0,29.0,7.0,14.0,039,90019,08
0807191976,"Kim CCD, Las Animas County, Colorado",137.0,1.0,3.0,10.0,5.0,12.0,20.0,3.0,0.0,11.0,29.0,8.0,13.0,4.0,4.0,4.0,10.0,071,91976,08
0803993325,"Simla CCD, Elbert County, Colorado",602.0,13.0,19.0,37.0,30.0,29.0,36.0,36.0,33.0,31.0,59.0,73.0,77.0,35.0,13.0,31.0,50.0,039,93325,08
0807192508,"Model CCD, Las Animas County, Colorado",59.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,0.0,0.0,20.0,8.0,0.0,8.0,0.0,0.0,5.0,071,92508,08
0807190361,"Branson CCD, Las Animas County, Colorado",74.0,2.0,5.0,1.0,7.0,2.0,1.0,12.0,3.0,1.0,3.0,14.0,18.0,4.0,0.0,1.0,0.0,071,90361,08
0807190038,"Aguilar CCD, Las Animas County, Colorado",286.0,10.0,18.0,26.0,12.0,18.0,11.0,19.0,16.0,26.0,23.0,32.0,36.0,3.0,23.0,4.0,9.0,071,90038,08
0807193838,"Weston CCD, Las Animas County, Colorado",437.0,56.0,24.0,14.0,31.0,13.0,12.0,26.0,6.0,19.0,47.0,38.0,27.0,42.0,10.0,49.0,23.0,071,93838,08
0807193648,"Trinidad CCD, Las Animas County, Colorado",2636.0,171.0,63.0,219.0,211.0,73.0,285.0,151.0,103.0,170.0,356.0,240.0,240.0,171.0,74.0,52.0,57.0,071,93648,08
0812593952,"Yuma CCD, Yuma County, Colorado",1726.0,75.0,131.0,58.0,51.0,87.0,94.0,89.0,144.0,203.0,208.0,133.0,229.0,120.0,60.0,25.0,19.0,125,93952,08
0812593914,"Wray CCD, Yuma County, Colorado",1353.0,89.0,84.0,77.0,37.0,73.0,82.0,100.0,87.0,87.0,150.0,57.0,141.0,141.0,34.0,51.0,63.0,125,93914,08
0807391824,"Hugo CCD, Lincoln County, Colorado",362.0,34.0,24.0,7.0,40.0,14.0,12.0,25.0,34.0,21.0,23.0,41.0,40.0,28.0,8.0,7.0,4.0,073,91824,08
0810793933,"Yampa CCD, Routt County, Colorado",310.0,5.0,30.0,7.0,9.0,3.0,29.0,44.0,7.0,22.0,26.0,24.0,44.0,19.0,23.0,4.0,14.0,107,93933,08
0810791729,"Hayden CCD, Routt County, Colorado",963.0,58.0,50.0,48.0,42.0,43.0,39.0,36.0,49.0,38.0,64.0,107.0,177.0,106.0,74.0,11.0,21.0,107,91729,08
0810793496,"Steamboat Springs CCD, Routt County, Colorado",6316.0,291.0,201.0,307.0,180.0,296.0,231.0,204.0,225.0,238.0,357.0,723.0,991.0,622.0,350.0,412.0,688.0,107,93496,08
0810792717,"Oak Creek CCD, Routt County, Colorado",1423.0,40.0,51.0,82.0,136.0,44.0,38.0,60.0,91.0,69.0,122.0,225.0,141.0,97.0,80.0,95.0,52.0,107,92717,08
0811793287,"Silverthorne CCD, Summit County, Colorado",2992.0,190.0,139.0,72.0,32.0,144.0,350.0,16.0,110.0,132.0,147.0,327.0,358.0,371.0,61.0,183.0,360.0,117,93287,08
0811790380,"Breckenridge CCD, Summit County, Colorado",5445.0,161.0,133.0,105.0,73.0,219.0,232.0,193.0,179.0,195.0,574.0,575.0,889.0,696.0,508.0,376.0,337.0,117,90380,08
0807390133,"Arriba CCD, Lincoln County, Colorado",157.0,18.0,13.0,9.0,6.0,4.0,14.0,7.0,0.0,3.0,5.0,34.0,29.0,6.0,0.0,6.0,3.0,073,90133,08
0807391919,"Karval CCD, Lincoln County, Colorado",155.0,12.0,3.0,4.0,12.0,15.0,20.0,4.0,16.0,7.0,11.0,17.0,16.0,13.0,1.0,2.0,2.0,073,91919,08
0807392261,"Limon CCD, Lincoln County, Colorado",680.0,39.0,65.0,16.0,62.0,59.0,39.0,13.0,23.0,37.0,21.0,115.0,65.0,35.0,49.0,18.0,24.0,073,92261,08
0801991843,"Idaho Springs CCD, Clear Creek County, Colorado",2922.0,153.0,63.0,57.0,57.0,87.0,147.0,114.0,144.0,101.0,264.0,332.0,324.0,403.0,244.0,268.0,164.0,019,91843,08
0801991463,"Georgetown CCD, Clear Creek County, Colorado",1192.0,44.0,59.0,38.0,58.0,14.0,82.0,28.0,100.0,108.0,73.0,133.0,147.0,129.0,55.0,93.0,31.0,019,91463,08
0800392584,"Mosca-Hooper CCD, Alamosa County, Colorado",329.0,31.0,3.0,16.0,35.0,20.0,19.0,12.0,7.0,29.0,28.0,41.0,52.0,18.0,10.0,1.0,7.0,003,92584,08
0800390076,"Alamosa CCD, Alamosa County, Colorado",2805.0,417.0,143.0,144.0,147.0,143.0,166.0,109.0,157.0,143.0,207.0,335.0,280.0,169.0,64.0,100.0,81.0,003,90076,08
0802990988,"Delta CCD, Delta County, Colorado",4471.0,383.0,391.0,229.0,303.0,248.0,250.0,325.0,105.0,185.0,451.0,497.0,459.0,285.0,146.0,153.0,61.0,029,90988,08
0802992831,"Paonia CCD, Delta County, Colorado",1385.0,95.0,75.0,67.0,111.0,87.0,117.0,132.0,30.0,112.0,54.0,136.0,129.0,74.0,38.0,33.0,95.0,029,92831,08
0802990532,"Cedaredge CCD, Delta County, Colorado",3062.0,236.0,223.0,262.0,97.0,264.0,129.0,147.0,254.0,128.0,339.0,311.0,278.0,100.0,94.0,57.0,143.0,029,90532,08
0802991786,"Hotchkiss CCD, Delta County, Colorado",1799.0,54.0,194.0,100.0,92.0,123.0,82.0,106.0,60.0,78.0,168.0,143.0,200.0,200.0,96.0,27.0,76.0,029,91786,08
0804390836,"Cotopaxi CCD, Fremont County, Colorado",1603.0,83.0,142.0,90.0,83.0,72.0,100.0,64.0,106.0,38.0,116.0,245.0,174.0,141.0,25.0,73.0,51.0,043,90836,08
0804392888,"Penrose-Portland CCD, Fremont County, Colorado",1547.0,71.0,139.0,63.0,64.0,47.0,27.0,147.0,83.0,61.0,78.0,195.0,263.0,131.0,37.0,64.0,77.0,043,92888,08
0804391311,"Florence CCD, Fremont County, Colorado",2372.0,149.0,141.0,204.0,230.0,134.0,128.0,132.0,155.0,140.0,172.0,301.0,270.0,78.0,83.0,34.0,21.0,043,91311,08
0810192983,"Pueblo CCD, Pueblo County, Colorado",23326.0,2277.0,1671.0,1790.0,1376.0,1637.0,1714.0,1329.0,1387.0,861.0,1458.0,2092.0,2315.0,1352.0,687.0,815.0,565.0,101,92983,08
0810190722,"Colorado City-Rye CCD, Pueblo County, Colorado",1500.0,82.0,23.0,56.0,83.0,107.0,48.0,99.0,88.0,29.0,170.0,100.0,298.0,121.0,102.0,29.0,65.0,101,90722,08
0810191805,"Huerfano Valley CCD, Pueblo County, Colorado",259.0,25.0,0.0,26.0,10.0,14.0,22.0,0.0,48.0,5.0,13.0,19.0,34.0,17.0,17.0,9.0,0.0,101,91805,08
0810193154,"St. Charles Mesa CCD, Pueblo County, Colorado",2249.0,156.0,102.0,71.0,72.0,102.0,78.0,83.0,117.0,93.0,154.0,268.0,321.0,317.0,131.0,76.0,108.0,101,93154,08
0810193002,"Pueblo West CCD, Pueblo County, Colorado",8657.0,368.0,204.0,209.0,368.0,358.0,324.0,373.0,438.0,312.0,841.0,1133.0,1446.0,1112.0,468.0,510.0,193.0,101,93002,08
0810190209,"Avondale CCD, Pueblo County, Colorado",659.0,51.0,34.0,60.0,0.0,8.0,19.0,0.0,47.0,8.0,82.0,102.0,88.0,92.0,43.0,18.0,7.0,101,90209,08
0810192660,"Northeast Pueblo CCD, Pueblo County, Colorado",174.0,6.0,13.0,15.0,17.0,9.0,14.0,1.0,3.0,16.0,8.0,28.0,11.0,17.0,2.0,10.0,4.0,101,92660,08
0808592546,"Montrose CCD, Montrose County, Colorado",10955.0,692.0,686.0,715.0,889.0,599.0,523.0,568.0,722.0,295.0,905.0,980.0,1634.0,984.0,304.0,278.0,181.0,085,92546,08
0808592698,"Nucla CCD, Montrose County, Colorado",1035.0,60.0,74.0,83.0,80.0,38.0,68.0,59.0,42.0,85.0,109.0,103.0,95.0,67.0,38.0,15.0,19.0,085,92698,08
0808592736,"Olathe CCD, Montrose County, Colorado",2038.0,138.0,111.0,185.0,107.0,96.0,158.0,88.0,120.0,73.0,166.0,196.0,289.0,193.0,58.0,34.0,26.0,085,92736,08
0808793781,"Weldona CCD, Morgan County, Colorado",336.0,6.0,25.0,18.0,12.0,34.0,26.0,11.0,22.0,6.0,28.0,42.0,47.0,22.0,24.0,3.0,10.0,087,93781,08
0808790418,"Brush CCD, Morgan County, Colorado",2374.0,167.0,130.0,49.0,173.0,133.0,112.0,69.0,134.0,56.0,241.0,349.0,365.0,164.0,83.0,79.0,70.0,087,90418,08
0808791368,"Fort Morgan CCD, Morgan County, Colorado",3683.0,124.0,198.0,121.0,249.0,145.0,291.0,178.0,149.0,210.0,352.0,412.0,580.0,291.0,195.0,111.0,77.0,087,91368,08
0808793876,"Wiggins CCD, Morgan County, Colorado",978.0,45.0,31.0,25.0,79.0,56.0,46.0,61.0,44.0,34.0,158.0,80.0,131.0,85.0,61.0,13.0,29.0,087,93876,08
0809391254,"Fairplay CCD, Park County, Colorado",5676.0,141.0,203.0,353.0,168.0,231.0,274.0,117.0,498.0,281.0,453.0,616.0,596.0,799.0,551.0,267.0,128.0,093,91254,08
0809392128,"Lake George CCD, Park County, Colorado",1093.0,81.0,30.0,113.0,91.0,39.0,72.0,91.0,10.0,49.0,17.0,81.0,165.0,152.0,50.0,45.0,7.0,093,92128,08
0810990551,"Center CCD, Saguache County, Colorado",350.0,28.0,20.0,7.0,19.0,16.0,33.0,13.0,26.0,0.0,24.0,11.0,31.0,67.0,10.0,0.0,45.0,109,90551,08
0810990684,"Cochetopa CCD, Saguache County, Colorado",78.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,109,90684,08
0810993135,"Saguache CCD, Saguache County, Colorado",1353.0,170.0,125.0,121.0,110.0,99.0,81.0,35.0,118.0,46.0,111.0,82.0,110.0,60.0,44.0,18.0,23.0,109,93135,08
0807791425,"Fruita CCD, Mesa County, Colorado",8329.0,376.0,285.0,589.0,287.0,388.0,406.0,392.0,296.0,366.0,626.0,1126.0,981.0,714.0,642.0,467.0,388.0,077,91425,08
0807790665,"Clifton CCD, Mesa County, Colorado",9604.0,873.0,600.0,551.0,843.0,279.0,575.0,597.0,428.0,330.0,863.0,924.0,1170.0,572.0,341.0,437.0,221.0,077,90665,08
0807791596,"Grand Junction CCD, Mesa County, Colorado",30392.0,2338.0,1465.0,1743.0,1825.0,1382.0,1584.0,1313.0,1456.0,1451.0,2837.0,3187.0,3976.0,2766.0,1087.0,1078.0,904.0,077,91596,08
0807790950,"De Beque CCD, Mesa County, Colorado",301.0,16.0,12.0,19.0,18.0,5.0,12.0,36.0,9.0,17.0,13.0,33.0,31.0,51.0,10.0,11.0,8.0,077,90950,08
0807790703,"Collbran CCD, Mesa County, Colorado",776.0,20.0,14.0,88.0,25.0,24.0,27.0,15.0,28.0,42.0,43.0,124.0,104.0,102.0,41.0,43.0,36.0,077,90703,08
0807791501,"Glade Park-Gateway CCD, Mesa County, Colorado",1008.0,0.0,11.0,11.0,37.0,0.0,42.0,51.0,32.0,29.0,44.0,213.0,201.0,136.0,41.0,87.0,73.0,077,91501,08
0809991558,"Granada CCD, Prowers County, Colorado",135.0,13.0,0.0,12.0,11.0,4.0,8.0,7.0,8.0,0.0,10.0,13.0,33.0,13.0,2.0,1.0,0.0,099,91558,08
0809992147,"Lamar CCD, Prowers County, Colorado",2814.0,291.0,134.0,69.0,222.0,97.0,173.0,223.0,98.0,151.0,294.0,195.0,336.0,255.0,173.0,79.0,24.0,099,92147,08
0809993667,"Two Butte Creek CCD, Prowers County, Colorado",87.0,3.0,5.0,8.0,8.0,0.0,19.0,2.0,0.0,0.0,9.0,0.0,9.0,0.0,12.0,0.0,12.0,099,93667,08
0804191387,"Fountain CCD, El Paso County, Colorado",17740.0,622.0,453.0,449.0,838.0,563.0,1002.0,1061.0,563.0,1082.0,2071.0,2746.0,2822.0,1630.0,1012.0,516.0,310.0,041,91387,08
0809991748,"Holly CCD, Prowers County, Colorado",331.0,19.0,30.0,41.0,13.0,13.0,12.0,16.0,30.0,18.0,18.0,47.0,46.0,12.0,10.0,0.0,6.0,099,91748,08
0805392109,"Lake City CCD, Hinsdale County, Colorado",351.0,21.0,7.0,13.0,31.0,24.0,15.0,20.0,20.0,20.0,41.0,40.0,32.0,32.0,16.0,8.0,11.0,053,92109,08
0804191197,"Elsmere CCD, El Paso County, Colorado",17723.0,435.0,337.0,339.0,159.0,513.0,575.0,609.0,716.0,735.0,1747.0,2220.0,3011.0,2440.0,1642.0,1704.0,541.0,041,91197,08
0804192907,"Pikes Peak CCD, El Paso County, Colorado",1503.0,79.0,34.0,49.0,54.0,77.0,50.0,113.0,71.0,32.0,76.0,145.0,111.0,170.0,115.0,177.0,150.0,041,92907,08
0804190627,"Cheyenne Mountain CCD, El Paso County, Colorado",3506.0,47.0,84.0,33.0,92.0,18.0,174.0,61.0,85.0,155.0,220.0,434.0,403.0,449.0,200.0,442.0,609.0,041,90627,08
0812190798,"Cope CCD, Washington County, Colorado",215.0,11.0,9.0,17.0,13.0,0.0,13.0,10.0,27.0,11.0,7.0,27.0,29.0,13.0,12.0,4.0,12.0,121,90798,08
0804193420,"Southeastern El Paso CCD, El Paso County, Colorado",4388.0,164.0,123.0,130.0,211.0,129.0,263.0,111.0,197.0,205.0,384.0,689.0,743.0,505.0,197.0,219.0,118.0,041,93420,08
0804190304,"Black Forest-Peyton CCD, El Paso County, Colorado",23035.0,654.0,270.0,445.0,403.0,479.0,326.0,576.0,366.0,511.0,968.0,1539.0,2973.0,3210.0,2782.0,3732.0,3801.0,041,90304,08
0804190741,"Colorado Springs CCD, El Paso County, Colorado",116913.0,6059.0,4837.0,4929.0,5525.0,5221.0,5986.0,5920.0,5465.0,4873.0,10067.0,12545.0,15724.0,10609.0,6674.0,6733.0,5746.0,041,90741,08
0804192565,"Monument CCD, El Paso County, Colorado",5588.0,178.0,218.0,164.0,235.0,399.0,225.0,264.0,251.0,138.0,275.0,531.0,753.0,570.0,501.0,539.0,347.0,041,92565,08
0812190057,"Akron CCD, Washington County, Colorado",1078.0,42.0,47.0,101.0,43.0,66.0,72.0,55.0,30.0,58.0,101.0,179.0,115.0,93.0,40.0,26.0,10.0,121,90057,08
0812192774,"Otis CCD, Washington County, Colorado",420.0,11.0,27.0,30.0,25.0,17.0,33.0,24.0,28.0,14.0,34.0,51.0,48.0,31.0,20.0,13.0,14.0,121,92774,08
0804991577,"Granby CCD, Grand County, Colorado",4214.0,216.0,77.0,159.0,189.0,186.0,154.0,133.0,314.0,76.0,306.0,539.0,733.0,431.0,197.0,252.0,252.0,049,91577,08
0804992033,"Kremmling CCD, Grand County, Colorado",1050.0,65.0,101.0,24.0,78.0,57.0,59.0,29.0,27.0,46.0,75.0,99.0,170.0,83.0,43.0,73.0,21.0,049,92033,08
0800591178,"East Arapahoe CCD, Arapahoe County, Colorado",7630.0,172.0,137.0,114.0,67.0,234.0,178.0,246.0,168.0,193.0,375.0,705.0,1001.0,1014.0,1010.0,1146.0,870.0,005,91178,08
0800593458,"Southwest Arapahoe CCD, Arapahoe County, Colorado",70825.0,2848.0,1786.0,1744.0,2000.0,2274.0,2316.0,2440.0,2545.0,2530.0,4858.0,7213.0,9176.0,7516.0,5218.0,6495.0,9866.0,005,93458,08
