geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
2302556520,"Palmyra town, Somerset County, Maine",802.0,708.0,94.0,025,56520,23
2302569505,"Solon town, Somerset County, Maine",373.0,312.0,61.0,025,69505,23
230257380,"Brighton plantation, Somerset County, Maine",26.0,22.0,4.0,025,7380,23
2302549205,"New Portland town, Somerset County, Maine",305.0,295.0,10.0,025,49205,23
2302569155,"Smithfield town, Somerset County, Maine",363.0,319.0,44.0,025,69155,23
2302523410,"Embden town, Somerset County, Maine",368.0,347.0,21.0,025,23410,23
2302553636,"Northwest Somerset UT, Somerset County, Maine",4.0,4.0,0.0,025,53636,23
2302564850,"St. Albans town, Somerset County, Maine",779.0,676.0,103.0,025,64850,23
2302582840,"West Forks plantation, Somerset County, Maine",13.0,10.0,3.0,025,82840,23
2302542660,"Madison town, Somerset County, Maine",2010.0,1405.0,605.0,025,42660,23
230251395,"Anson town, Somerset County, Maine",1041.0,825.0,216.0,025,1395,23
2302517285,"Dennistown plantation, Somerset County, Maine",12.0,12.0,0.0,025,17285,23
2302524320,"Fairfield town, Somerset County, Maine",2509.0,1740.0,769.0,025,24320,23
2302531740,"Hartland town, Somerset County, Maine",690.0,519.0,171.0,025,31740,23
2302547455,"Moscow town, Somerset County, Maine",238.0,220.0,18.0,025,47455,23
2302559705,"Pleasant Ridge plantation, Somerset County, Maine",54.0,44.0,10.0,025,59705,23
2302567238,"Seboomook Lake UT, Somerset County, Maine",29.0,14.0,15.0,025,67238,23
2300928450,"Gouldsboro town, Hancock County, Maine",681.0,565.0,116.0,009,28450,23
2300953620,"Northwest Hancock UT, Hancock County, Maine",2.0,2.0,0.0,009,53620,23
2300955890,"Otis town, Hancock County, Maine",319.0,269.0,50.0,009,55890,23
2300917145,"Deer Isle town, Hancock County, Maine",864.0,650.0,214.0,009,17145,23
2300930970,"Hancock town, Hancock County, Maine",1043.0,742.0,301.0,009,30970,23
2300955855,"Osborn town, Hancock County, Maine",29.0,27.0,2.0,009,55855,23
2300969750,"Sorrento town, Hancock County, Maine",132.0,114.0,18.0,009,69750,23
2300974580,"Stonington town, Hancock County, Maine",486.0,341.0,145.0,009,74580,23
2300974965,"Sullivan town, Hancock County, Maine",428.0,347.0,81.0,009,74965,23
230277870,"Brooks town, Waldo County, Maine",383.0,274.0,109.0,027,7870,23
2302726280,"Frankfort town, Waldo County, Maine",414.0,356.0,58.0,027,26280,23
2302737585,"Knox town, Waldo County, Maine",335.0,295.0,40.0,027,37585,23
230274125,"Belmont town, Waldo County, Maine",416.0,350.0,66.0,027,4125,23
2302746475,"Monroe town, Waldo County, Maine",421.0,387.0,34.0,027,46475,23
2302779480,"Waldo town, Waldo County, Maine",370.0,304.0,66.0,027,79480,23
2302746790,"Montville town, Waldo County, Maine",338.0,300.0,38.0,027,46790,23
2302756450,"Palermo town, Waldo County, Maine",641.0,574.0,67.0,027,56450,23
2302761210,"Prospect town, Waldo County, Maine",345.0,268.0,77.0,027,61210,23
2302766565,"Searsmont town, Waldo County, Maine",567.0,474.0,93.0,027,66565,23
2302774475,"Stockton Springs town, Waldo County, Maine",672.0,564.0,108.0,027,74475,23
2302777625,"Troy town, Waldo County, Maine",399.0,319.0,80.0,027,77625,23
2302752845,"Northport town, Waldo County, Maine",784.0,656.0,128.0,027,52845,23
2302778255,"Unity town, Waldo County, Maine",733.0,524.0,209.0,027,78255,23
2302726420,"Freedom town, Waldo County, Maine",281.0,238.0,43.0,027,26420,23
2302735240,"Islesboro town, Waldo County, Maine",345.0,303.0,42.0,027,35240,23
2302739055,"Liberty town, Waldo County, Maine",372.0,320.0,52.0,027,39055,23
2302739755,"Lincolnville town, Waldo County, Maine",889.0,771.0,118.0,027,39755,23
2302735450,"Jackson town, Waldo County, Maine",250.0,226.0,24.0,027,35450,23
2302775525,"Swanville town, Waldo County, Maine",556.0,428.0,128.0,027,75525,23
2302786760,"Winterport town, Waldo County, Maine",1579.0,1328.0,251.0,027,86760,23
2302747245,"Morrill town, Waldo County, Maine",404.0,349.0,55.0,027,47245,23
230279270,"Burnham town, Waldo County, Maine",512.0,420.0,92.0,027,9270,23
230199200,"Burlington town, Penobscot County, Maine",134.0,125.0,9.0,019,9200,23
2301914310,"Corinna town, Penobscot County, Maine",840.0,658.0,182.0,019,14310,23
2302766635,"Searsport town, Waldo County, Maine",1302.0,977.0,325.0,027,66635,23
2302776610,"Thorndike town, Waldo County, Maine",316.0,262.0,54.0,027,76610,23
230196925,"Brewer city, Penobscot County, Maine",3663.0,2219.0,1444.0,019,6925,23
2301917530,"Dexter town, Penobscot County, Maine",1687.0,1148.0,539.0,019,17530,23
2301938530,"Lee town, Penobscot County, Maine",336.0,300.0,36.0,019,38530,23
2301934365,"Hudson town, Penobscot County, Maine",601.0,526.0,75.0,019,34365,23
2301930795,"Hampden town, Penobscot County, Maine",2714.0,2343.0,371.0,019,30795,23
2301939475,"Lincoln town, Penobscot County, Maine",1960.0,1383.0,577.0,019,39475,23
2301945810,"Millinocket town, Penobscot County, Maine",1875.0,1344.0,531.0,019,45810,23
2301955565,"Orono town, Penobscot County, Maine",2875.0,1505.0,1370.0,019,55565,23
2301978780,"Veazie town, Penobscot County, Maine",834.0,558.0,276.0,019,78780,23
2301985230,"Whitney UT, Penobscot County, Maine",0.0,0.0,0.0,019,85230,23
2301952710,"North Penobscot UT, Penobscot County, Maine",221.0,188.0,33.0,019,52710,23
2301960790,"Prentiss UT, Penobscot County, Maine",92.0,92.0,0.0,019,60790,23
2301986305,"Winn town, Penobscot County, Maine",214.0,204.0,10.0,019,86305,23
230191115,"Alton town, Penobscot County, Maine",383.0,340.0,43.0,019,1115,23
230192795,"Bangor city, Penobscot County, Maine",13211.0,6463.0,6748.0,019,2795,23
2301918580,"Drew plantation, Penobscot County, Maine",10.0,10.0,0.0,019,18580,23
2301922710,"Edinburg town, Penobscot County, Maine",52.0,41.0,11.0,019,22710,23
2301923620,"Enfield town, Penobscot County, Maine",607.0,544.0,63.0,019,23620,23
2301934190,"Howland town, Penobscot County, Maine",432.0,332.0,100.0,019,34190,23
