geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
3504592970,"Shiprock-Sanostee CCD, San Juan County, New Mexico",4748.0,1962.0,80.0,1047.0,835.0,2786.0,045,92970,35,1127.0,3621.0
3504590360,"Bloomfield CCD, San Juan County, New Mexico",5796.0,4489.0,156.0,3342.0,991.0,1307.0,045,90360,35,3498.0,2298.0
3504591290,"Farmington CCD, San Juan County, New Mexico",18417.0,15086.0,125.0,12447.0,2514.0,3331.0,045,91290,35,12572.0,5845.0
3504592160,"Naschitti CCD, San Juan County, New Mexico",573.0,161.0,6.0,102.0,53.0,412.0,045,92160,35,108.0,465.0
3504590180,"Aztec CCD, San Juan County, New Mexico",8997.0,7470.0,195.0,5931.0,1344.0,1527.0,045,90180,35,6126.0,2871.0
3503792730,"San Jon CCD, Quay County, New Mexico",156.0,129.0,5.0,104.0,20.0,27.0,037,92730,35,109.0,47.0
3503793540,"Tucumcari CCD, Quay County, New Mexico",2381.0,1551.0,31.0,1232.0,288.0,830.0,037,93540,35,1263.0,1118.0
3502791500,"Hondo CCD, Lincoln County, New Mexico",437.0,327.0,0.0,307.0,20.0,110.0,027,91500,35,307.0,130.0
3503791830,"Logan-Nara Visa CCD, Quay County, New Mexico",464.0,356.0,6.0,314.0,36.0,108.0,037,91830,35,320.0,144.0
3503791530,"House-Forrest CCD, Quay County, New Mexico",84.0,59.0,0.0,57.0,2.0,25.0,037,91530,35,57.0,27.0
3502790780,"Corona CCD, Lincoln County, New Mexico",151.0,116.0,0.0,104.0,12.0,35.0,027,90780,35,104.0,47.0
3502790510,"Carrizozo CCD, Lincoln County, New Mexico",550.0,350.0,0.0,283.0,67.0,200.0,027,90510,35,283.0,267.0
3502790450,"Capitan CCD, Lincoln County, New Mexico",1222.0,1013.0,16.0,867.0,130.0,209.0,027,90450,35,883.0,339.0
3502792700,"Ruidoso CCD, Lincoln County, New Mexico",5542.0,4374.0,53.0,3546.0,775.0,1168.0,027,92700,35,3599.0,1943.0
3500591410,"Hagerman CCD, Chaves County, New Mexico",866.0,678.0,0.0,558.0,120.0,188.0,005,91410,35,558.0,308.0
3500592280,"Northwest Chaves CCD, Chaves County, New Mexico",1225.0,1096.0,0.0,999.0,97.0,129.0,005,92280,35,999.0,226.0
3500593240,"Southwest Chaves CCD, Chaves County, New Mexico",1875.0,1421.0,0.0,972.0,449.0,454.0,005,93240,35,972.0,903.0
3500590960,"Dexter CCD, Chaves County, New Mexico",816.0,661.0,3.0,541.0,117.0,155.0,005,90960,35,544.0,272.0
3500593090,"Southeast Chaves CCD, Chaves County, New Mexico",515.0,454.0,0.0,360.0,94.0,61.0,005,93090,35,360.0,155.0
3500592670,"Roswell CCD, Chaves County, New Mexico",18024.0,14431.0,120.0,12217.0,2094.0,3593.0,005,92670,35,12337.0,5687.0
3500592190,"Northeast Chaves CCD, Chaves County, New Mexico",22.0,22.0,0.0,17.0,5.0,0.0,005,92190,35,17.0,5.0
3502591950,"Lovington CCD, Lea County, New Mexico",4698.0,3847.0,17.0,3307.0,523.0,851.0,025,91950,35,3324.0,1374.0
3502591620,"Jal CCD, Lea County, New Mexico",793.0,637.0,4.0,557.0,76.0,156.0,025,91620,35,561.0,232.0
3502591470,"Hobbs CCD, Lea County, New Mexico",15032.0,12354.0,55.0,11140.0,1159.0,2678.0,025,91470,35,11195.0,3837.0
3502591230,"Eunice CCD, Lea County, New Mexico",1064.0,879.0,13.0,753.0,113.0,185.0,025,91230,35,766.0,298.0
3502593360,"Tatum CCD, Lea County, New Mexico",442.0,390.0,0.0,337.0,53.0,52.0,025,93360,35,337.0,105.0
3504992880,"Santa Fe South CCD, Santa Fe County, New Mexico",16677.0,15261.0,177.0,13533.0,1551.0,1416.0,049,92880,35,13710.0,2967.0
3504992820,"Santa Fe CCD, Santa Fe County, New Mexico",37827.0,32665.0,276.0,29153.0,3236.0,5162.0,049,92820,35,29429.0,8398.0
3504992850,"Santa Fe North CCD, Santa Fe County, New Mexico",7147.0,4880.0,64.0,3964.0,852.0,2267.0,049,92850,35,4028.0,3119.0
3505990660,"Clayton North CCD, Union County, New Mexico",253.0,211.0,0.0,180.0,31.0,42.0,059,90660,35,180.0,73.0
3505990690,"Clayton South CCD, Union County, New Mexico",1171.0,757.0,6.0,604.0,147.0,414.0,059,90690,35,610.0,561.0
3505193510,"Truth or Consequences West CCD, Sierra County, New Mexico",1145.0,886.0,0.0,826.0,60.0,259.0,051,93510,35,826.0,319.0
3505193480,"Truth or Consequences East CCD, Sierra County, New Mexico",4255.0,3067.0,78.0,2288.0,701.0,1188.0,051,93480,35,2366.0,1889.0
3505391980,"Magdalena CCD, Socorro County, New Mexico",769.0,354.0,4.0,271.0,79.0,415.0,053,91980,35,275.0,494.0
3505390630,"Claunch CCD, Socorro County, New Mexico",15.0,0.0,0.0,0.0,0.0,15.0,053,90630,35,0.0,15.0
3504192430,"Portales CCD, Roosevelt County, New Mexico",6090.0,4913.0,8.0,4250.0,655.0,1177.0,041,92430,35,4258.0,1832.0
3504191140,"Elida CCD, Roosevelt County, New Mexico",425.0,353.0,1.0,291.0,61.0,72.0,041,91140,35,292.0,133.0
3504191080,"Dora CCD, Roosevelt County, New Mexico",610.0,539.0,2.0,464.0,73.0,71.0,041,91080,35,466.0,144.0
