geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
0900163480,"Redding town, Fairfield County, Connecticut",11.0,11.0,0.0,001,63480,09
0900174190,"Stratford town, Fairfield County, Connecticut",2822.0,1789.0,1033.0,001,74190,09
0900173070,"Stamford town, Fairfield County, Connecticut",6661.0,2044.0,4617.0,001,73070,09
0900150580,"New Canaan town, Fairfield County, Connecticut",181.0,6.0,175.0,001,50580,09
0900150860,"New Fairfield town, Fairfield County, Connecticut",31.0,31.0,0.0,001,50860,09
0900152980,"Newtown town, Fairfield County, Connecticut",48.0,48.0,0.0,001,52980,09
0900183430,"Weston town, Fairfield County, Connecticut",11.0,11.0,0.0,001,83430,09
090010,"County subdivisions not defined, Fairfield County, Connecticut",0.0,0.0,0.0,001,0,09
0900123890,"Easton town, Fairfield County, Connecticut",0.0,0.0,0.0,001,23890,09
0900186370,"Wilton town, Fairfield County, Connecticut",38.0,38.0,0.0,001,86370,09
090018070,"Bridgeport town, Fairfield County, Connecticut",17346.0,6868.0,10478.0,001,8070,09
0900118850,"Darien town, Fairfield County, Connecticut",17.0,0.0,17.0,001,18850,09
0900126620,"Fairfield town, Fairfield County, Connecticut",260.0,143.0,117.0,001,26620,09
090014720,"Bethel town, Fairfield County, Connecticut",115.0,51.0,64.0,001,4720,09
0900163970,"Ridgefield town, Fairfield County, Connecticut",68.0,48.0,20.0,001,63970,09
0900168170,"Shelton town, Fairfield County, Connecticut",217.0,139.0,78.0,001,68170,09
0900183500,"Westport town, Fairfield County, Connecticut",41.0,13.0,28.0,001,83500,09
0900118500,"Danbury town, Fairfield County, Connecticut",1757.0,746.0,1011.0,001,18500,09
090093250,"Beacon Falls town, New Haven County, Connecticut",73.0,23.0,50.0,009,3250,09
0900982870,"West Haven town, New Haven County, Connecticut",4055.0,1645.0,2410.0,009,82870,09
090094580,"Bethany town, New Haven County, Connecticut",12.0,12.0,0.0,009,4580,09
0900922910,"East Haven town, New Haven County, Connecticut",218.0,196.0,22.0,009,22910,09
0900934950,"Guilford town, New Haven County, Connecticut",58.0,28.0,30.0,009,34950,09
0900944560,"Madison town, New Haven County, Connecticut",34.0,22.0,12.0,009,44560,09
0900946940,"Middlebury town, New Haven County, Connecticut",15.0,0.0,15.0,009,46940,09
0900987560,"Wolcott town, New Haven County, Connecticut",132.0,124.0,8.0,009,87560,09
0900978740,"Wallingford town, New Haven County, Connecticut",380.0,176.0,204.0,009,78740,09
0900987700,"Woodbridge town, New Haven County, Connecticut",59.0,59.0,0.0,009,87700,09
090091220,"Ansonia town, New Haven County, Connecticut",842.0,314.0,528.0,009,1220,09
0900949950,"Naugatuck town, New Haven County, Connecticut",873.0,396.0,477.0,009,49950,09
0900957600,"Orange town, New Haven County, Connecticut",66.0,57.0,9.0,009,57600,09
0900958300,"Oxford town, New Haven County, Connecticut",76.0,16.0,60.0,009,58300,09
0900962290,"Prospect town, New Haven County, Connecticut",105.0,80.0,25.0,009,62290,09
090090,"County subdivisions not defined, New Haven County, Connecticut",0.0,0.0,0.0,009,0,09
090097310,"Branford town, New Haven County, Connecticut",186.0,95.0,91.0,009,7310,09
0900919550,"Derby town, New Haven County, Connecticut",351.0,73.0,278.0,009,19550,09
0900946520,"Meriden town, New Haven County, Connecticut",2567.0,1188.0,1379.0,009,46520,09
0900952070,"New Haven town, New Haven County, Connecticut",17095.0,4553.0,12542.0,009,52070,09
0900969640,"Southbury town, New Haven County, Connecticut",89.0,69.0,20.0,009,69640,09
0900914160,"Cheshire town, New Haven County, Connecticut",47.0,47.0,0.0,009,14160,09
0900953890,"North Branford town, New Haven County, Connecticut",84.0,84.0,0.0,009,53890,09
0900168310,"Sherman town, Fairfield County, Connecticut",0.0,0.0,0.0,001,68310,09
0900935650,"Hamden town, New Haven County, Connecticut",5015.0,2541.0,2474.0,009,35650,09
0900156060,"Norwalk town, Fairfield County, Connecticut",4803.0,1961.0,2842.0,001,56060,09
090018980,"Brookfield town, Fairfield County, Connecticut",65.0,49.0,16.0,001,8980,09
0900177200,"Trumbull town, Fairfield County, Connecticut",473.0,266.0,207.0,001,77200,09
0900967610,"Seymour town, New Haven County, Connecticut",139.0,90.0,49.0,009,67610,09
0900980070,"Waterbury town, New Haven County, Connecticut",7494.0,2492.0,5002.0,009,80070,09
