geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
5305790272,"Bow CCD, Skagit County, Washington",2467.0,18.0,99.0,20.0,65.0,154.0,198.0,96.0,91.0,152.0,48.0,323.0,412.0,252.0,185.0,215.0,139.0,057,90272,53
5305793360,"Swinomish Reservation CCD, Skagit County, Washington",1282.0,61.0,45.0,39.0,30.0,60.0,53.0,79.0,53.0,65.0,129.0,152.0,156.0,123.0,90.0,84.0,63.0,057,93360,53
5305792096,"Mount Vernon CCD, Skagit County, Washington",13208.0,956.0,608.0,707.0,707.0,478.0,703.0,708.0,626.0,564.0,1209.0,1557.0,1855.0,936.0,701.0,429.0,464.0,057,92096,53
5305790384,"Burlington CCD, Skagit County, Washington",5354.0,524.0,328.0,291.0,204.0,221.0,203.0,246.0,234.0,202.0,597.0,676.0,640.0,416.0,319.0,152.0,101.0,057,90384,53
5305790768,"Conway CCD, Skagit County, Washington",1324.0,26.0,28.0,30.0,15.0,58.0,40.0,37.0,75.0,24.0,118.0,142.0,206.0,212.0,108.0,87.0,118.0,057,90768,53
5305791536,"La Conner CCD, Skagit County, Washington",1402.0,44.0,37.0,58.0,118.0,82.0,77.0,37.0,91.0,47.0,166.0,164.0,246.0,79.0,45.0,81.0,30.0,057,91536,53
5305791776,"Lyman-Hamilton CCD, Skagit County, Washington",1110.0,41.0,87.0,59.0,83.0,59.0,42.0,20.0,18.0,69.0,131.0,154.0,190.0,46.0,37.0,36.0,38.0,057,91776,53
5305792944,"Sedro-Woolley CCD, Skagit County, Washington",5007.0,395.0,210.0,131.0,306.0,299.0,176.0,342.0,314.0,202.0,501.0,575.0,591.0,409.0,286.0,245.0,25.0,057,92944,53
5305790608,"Clear Lake CCD, Skagit County, Washington",755.0,71.0,13.0,40.0,42.0,10.0,25.0,43.0,31.0,51.0,47.0,70.0,116.0,76.0,57.0,21.0,42.0,057,90608,53
5305790064,"Anacortes CCD, Skagit County, Washington",9314.0,446.0,340.0,401.0,441.0,354.0,398.0,405.0,461.0,324.0,682.0,963.0,1276.0,927.0,543.0,641.0,712.0,057,90064,53
5306593232,"Springdale CCD, Stevens County, Washington",2031.0,186.0,93.0,159.0,149.0,78.0,168.0,120.0,80.0,101.0,187.0,226.0,180.0,125.0,66.0,58.0,55.0,065,93232,53
