geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
0900163480,"Redding town, Fairfield County, Connecticut",7411.0,4676.0,4676.0,4553.0,123.0,0.0,2735.0,001,63480,09
0900174190,"Stratford town, Fairfield County, Connecticut",44047.0,29265.0,29233.0,27123.0,2110.0,32.0,14782.0,001,74190,09
0900173070,"Stamford town, Fairfield County, Connecticut",105656.0,78279.0,78255.0,72474.0,5781.0,24.0,27377.0,001,73070,09
0900150580,"New Canaan town, Fairfield County, Connecticut",15266.0,8476.0,8476.0,7982.0,494.0,0.0,6790.0,001,50580,09
0900150860,"New Fairfield town, Fairfield County, Connecticut",11357.0,7783.0,7783.0,7179.0,604.0,0.0,3574.0,001,50860,09
0900152980,"Newtown town, Fairfield County, Connecticut",22231.0,14716.0,14716.0,13920.0,796.0,0.0,7515.0,001,52980,09
0900183430,"Weston town, Fairfield County, Connecticut",7599.0,5172.0,5172.0,4947.0,225.0,0.0,2427.0,001,83430,09
090010,"County subdivisions not defined, Fairfield County, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,0,09
0900123890,"Easton town, Fairfield County, Connecticut",6119.0,3915.0,3915.0,3650.0,265.0,0.0,2204.0,001,23890,09
0900186370,"Wilton town, Fairfield County, Connecticut",13984.0,9103.0,9094.0,8750.0,344.0,9.0,4881.0,001,86370,09
090018070,"Bridgeport town, Fairfield County, Connecticut",116323.0,78869.0,78853.0,67987.0,10866.0,16.0,37454.0,001,8070,09
0900118850,"Darien town, Fairfield County, Connecticut",15708.0,9715.0,9715.0,9108.0,607.0,0.0,5993.0,001,18850,09
0900126620,"Fairfield town, Fairfield County, Connecticut",48583.0,30864.0,30847.0,28990.0,1857.0,17.0,17719.0,001,26620,09
090014720,"Bethel town, Fairfield County, Connecticut",15668.0,11420.0,11420.0,10741.0,679.0,0.0,4248.0,001,4720,09
0900163970,"Ridgefield town, Fairfield County, Connecticut",19033.0,12644.0,12644.0,12127.0,517.0,0.0,6389.0,001,63970,09
