geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
4902591591,"Kanab CCD, Kane County, Utah",2081.0,1845.0,14.0,1484.0,347.0,236.0,025,91591,49,1498.0,583.0
4905390817,"Enterprise CCD, Washington County, Utah",663.0,607.0,0.0,512.0,95.0,56.0,053,90817,49,512.0,151.0
4905392924,"St. George CCD, Washington County, Utah",43036.0,39760.0,340.0,35911.0,3509.0,3276.0,053,92924,49,36251.0,6785.0
4902592494,"Orderville CCD, Kane County, Utah",433.0,387.0,7.0,360.0,20.0,46.0,025,92494,49,367.0,66.0
4904392580,"Park City CCD, Summit County, Utah",10415.0,10050.0,8.0,9654.0,388.0,365.0,043,92580,49,9662.0,753.0
4904391548,"Kamas CCD, Summit County, Utah",2443.0,2327.0,25.0,2126.0,176.0,116.0,043,91548,49,2151.0,292.0
4904390430,"Coalville CCD, Summit County, Utah",1923.0,1754.0,0.0,1637.0,117.0,169.0,043,90430,49,1637.0,286.0
4901993526,"Uintah and Ouray CCD, Grand County, Utah",0.0,0.0,0.0,0.0,0.0,0.0,019,93526,49,0.0,0.0
4901991935,"Moab CCD, Grand County, Utah",3804.0,3491.0,19.0,3074.0,398.0,313.0,019,91935,49,3093.0,711.0
4903190387,"Circleville CCD, Piute County, Utah",353.0,299.0,5.0,260.0,34.0,54.0,031,90387,49,265.0,88.0
4903191849,"Marysvale CCD, Piute County, Utah",163.0,132.0,7.0,101.0,24.0,31.0,031,91849,49,108.0,55.0
4903392752,"Randolph-Woodruff CCD, Rich County, Utah",293.0,269.0,12.0,218.0,39.0,24.0,033,92752,49,230.0,63.0
4903391032,"Garden City-Laketown CCD, Rich County, Utah",308.0,290.0,13.0,213.0,64.0,18.0,033,91032,49,226.0,82.0
4905193612,"Uintah and Ouray CCD, Wasatch County, Utah",10.0,10.0,0.0,10.0,0.0,0.0,051,93612,49,10.0,0.0
4905193139,"Soldier Summit CCD, Wasatch County, Utah",0.0,0.0,0.0,0.0,0.0,0.0,051,93139,49,0.0,0.0
4900190086,"Beaver CCD, Beaver County, Utah",1355.0,1113.0,18.0,1052.0,43.0,242.0,001,90086,49,1070.0,285.0
4900191892,"Milford-Minersville CCD, Beaver County, Utah",958.0,869.0,23.0,686.0,160.0,89.0,001,91892,49,709.0,249.0
4900390258,"Brigham City CCD, Box Elder County, Utah",9479.0,8521.0,24.0,7772.0,725.0,958.0,003,90258,49,7796.0,1683.0
4900393440,"Tremonton CCD, Box Elder County, Utah",6593.0,5802.0,89.0,5215.0,498.0,791.0,003,93440,49,5304.0,1289.0
4900393827,"West Box Elder CCD, Box Elder County, Utah",75.0,75.0,0.0,62.0,13.0,0.0,003,93827,49,62.0,13.0
4900391419,"Howell-Snowville CCD, Box Elder County, Utah",888.0,781.0,48.0,655.0,78.0,107.0,003,91419,49,703.0,185.0
4902192623,"Parowan CCD, Iron County, Utah",1457.0,1196.0,5.0,951.0,240.0,261.0,021,92623,49,956.0,501.0
4902190129,"Beryl-Newcastle CCD, Iron County, Utah",350.0,289.0,0.0,251.0,38.0,61.0,021,90129,49,251.0,99.0
4902190344,"Cedar City CCD, Iron County, Utah",13768.0,12912.0,75.0,11358.0,1479.0,856.0,021,90344,49,11433.0,2335.0
4903992150,"Mount Pleasant-Moroni CCD, Sanpete County, Utah",3921.0,3315.0,68.0,2848.0,399.0,606.0,039,92150,49,2916.0,1005.0
4903991204,"Gunnison CCD, Sanpete County, Utah",1082.0,1003.0,12.0,929.0,62.0,79.0,039,91204,49,941.0,141.0
4903990860,"Ephraim-Manti CCD, Sanpete County, Utah",3363.0,3122.0,12.0,2587.0,523.0,241.0,039,90860,49,2599.0,764.0
4904192838,"Richfield CCD, Sevier County, Utah",3821.0,3349.0,36.0,2925.0,388.0,472.0,041,92838,49,2961.0,860.0
4904191978,"Monroe CCD, Sevier County, Utah",1776.0,1632.0,15.0,1460.0,157.0,144.0,041,91978,49,1475.0,301.0
4904192967,"Salina CCD, Sevier County, Utah",1574.0,1401.0,18.0,1141.0,242.0,173.0,041,92967,49,1159.0,415.0
4904991118,"Goshen CCD, Utah County, Utah",1147.0,1036.0,34.0,845.0,157.0,111.0,049,91118,49,879.0,268.0
4904990043,"American Fork-Pleasant Grove CCD, Utah County, Utah",35822.0,34951.0,173.0,32125.0,2653.0,871.0,049,90043,49,32298.0,3524.0
4904992709,"Provo-Orem CCD, Utah County, Utah",61273.0,58810.0,156.0,48559.0,10095.0,2463.0,049,92709,49,48715.0,12558.0
4904991634,"Lehi CCD, Utah County, Utah",23462.0,22996.0,78.0,21641.0,1277.0,466.0,049,91634,49,21719.0,1743.0
4904993268,"Spanish Fork-Payson CCD, Utah County, Utah",20870.0,19729.0,86.0,17944.0,1699.0,1141.0,049,93268,49,18030.0,2840.0
4904993311,"Springville-Mapleton CCD, Utah County, Utah",13090.0,12511.0,75.0,11513.0,923.0,579.0,049,93311,49,11588.0,1502.0
4905792322,"Ogden CCD, Weber County, Utah",73581.0,67197.0,424.0,59213.0,7560.0,6384.0,057,92322,49,59637.0,13944.0
4905792365,"Ogden Valley CCD, Weber County, Utah",2433.0,2351.0,23.0,2241.0,87.0,82.0,057,92365,49,2264.0,169.0
4902790516,"Delta CCD, Millard County, Utah",2634.0,2389.0,53.0,2073.0,263.0,245.0,027,90516,49,2126.0,508.0
4902791075,"Garrison-Sevier Lake CCD, Millard County, Utah",14.0,14.0,0.0,8.0,6.0,0.0,027,91075,49,8.0,6.0
4902790989,"Fillmore CCD, Millard County, Utah",1587.0,1417.0,22.0,1252.0,143.0,170.0,027,90989,49,1274.0,313.0
4904593397,"Tooele-Grantsville CCD, Tooele County, Utah",18577.0,17314.0,96.0,16270.0,948.0,1263.0,045,93397,49,16366.0,2211.0
4904590602,"Dugway-Wendover CCD, Tooele County, Utah",665.0,540.0,0.0,455.0,85.0,125.0,045,90602,49,455.0,210.0
4905391462,"Hurricane CCD, Washington County, Utah",8686.0,7943.0,65.0,6918.0,960.0,743.0,053,91462,49,6983.0,1703.0
4901392279,"North Duchesne CCD, Duchesne County, Utah",3.0,3.0,0.0,3.0,0.0,0.0,013,92279,49,3.0,0.0
4901393225,"South Duchesne CCD, Duchesne County, Utah",0.0,0.0,0.0,0.0,0.0,0.0,013,93225,49,0.0,0.0
4901390559,"Duchesne CCD, Duchesne County, Utah",1570.0,1321.0,7.0,1154.0,160.0,249.0,013,90559,49,1161.0,409.0
4901392881,"Roosevelt CCD, Duchesne County, Utah",5077.0,4534.0,13.0,4153.0,368.0,543.0,013,92881,49,4166.0,911.0
4903792408,"Oljato CCD, San Juan County, Utah",634.0,112.0,0.0,63.0,49.0,522.0,037,92408,49,63.0,571.0
4903790215,"Blanding CCD, San Juan County, Utah",1306.0,1105.0,19.0,880.0,206.0,201.0,037,90215,49,899.0,407.0
