geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
4506592262,"Mount Carmel CCD, McCormick County, South Carolina",2176.0,1131.0,1045.0,1899.0,955.0,944.0,62.0,45.0,17.0,84.0,68.0,16.0,115.0,47.0,68.0,16.0,16.0,0.0,065,92262,45
4505990663,"Clinton CCD, Laurens County, South Carolina",15000.0,7035.0,7965.0,12159.0,5705.0,6454.0,1869.0,827.0,1042.0,629.0,349.0,280.0,249.0,142.0,107.0,94.0,12.0,82.0,059,90663,45
4505991924,"Laurens CCD, Laurens County, South Carolina",20581.0,10032.0,10549.0,17065.0,8349.0,8716.0,2652.0,1206.0,1446.0,759.0,421.0,338.0,105.0,56.0,49.0,0.0,0.0,0.0,059,91924,45
4505991690,"Joanna CCD, Laurens County, South Carolina",2200.0,1075.0,1125.0,2081.0,1063.0,1018.0,119.0,12.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,91690,45
4506592561,"Parksville CCD, McCormick County, South Carolina",2122.0,1042.0,1080.0,1889.0,912.0,977.0,27.0,8.0,19.0,129.0,82.0,47.0,71.0,40.0,31.0,6.0,0.0,6.0,065,92561,45
4506592119,"McCormick CCD, McCormick County, South Carolina",5356.0,3227.0,2129.0,4678.0,2780.0,1898.0,198.0,60.0,138.0,435.0,380.0,55.0,45.0,7.0,38.0,0.0,0.0,0.0,065,92119,45
4507790533,"Central CCD, Pickens County, South Carolina",11616.0,5967.0,5649.0,7605.0,3775.0,3830.0,1876.0,1130.0,746.0,1326.0,766.0,560.0,576.0,234.0,342.0,233.0,62.0,171.0,077,90533,45
4507790936,"Easley CCD, Pickens County, South Carolina",36967.0,17997.0,18970.0,31843.0,15692.0,16151.0,2746.0,1160.0,1586.0,1591.0,812.0,779.0,779.0,333.0,446.0,8.0,0.0,8.0,077,90936,45
4507792639,"Pickens CCD, Pickens County, South Carolina",15060.0,7744.0,7316.0,13395.0,6849.0,6546.0,1286.0,704.0,582.0,284.0,129.0,155.0,95.0,62.0,33.0,0.0,0.0,0.0,077,92639,45
4507790949,"Easley East CCD, Pickens County, South Carolina",10159.0,5250.0,4909.0,9161.0,4688.0,4473.0,260.0,147.0,113.0,666.0,402.0,264.0,72.0,13.0,59.0,0.0,0.0,0.0,077,90949,45
