geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
4000193250,"Stilwell East CCD, Adair County, Oklahoma",9859.0,3255.0,40.0,4596.0,73.0,6.0,0.0,1056.0,833.0,001,93250,40,79.0,5652.0
4000193796,"Westville CCD, Adair County, Oklahoma",5053.0,2458.0,4.0,1694.0,6.0,43.0,3.0,589.0,256.0,001,93796,40,49.0,2286.0
4000193588,"Watts CCD, Adair County, Oklahoma",2512.0,1480.0,0.0,676.0,32.0,0.0,0.0,197.0,127.0,001,93588,40,32.0,873.0
4000193263,"Stilwell West CCD, Adair County, Oklahoma",4712.0,1836.0,17.0,2270.0,27.0,0.0,4.0,367.0,191.0,001,93263,40,27.0,2641.0
4013391612,"Konawa CCD, Seminole County, Oklahoma",2758.0,1766.0,21.0,724.0,0.0,0.0,0.0,173.0,74.0,133,91612,40,0.0,897.0
4013392795,"Seminole South CCD, Seminole County, Oklahoma",2211.0,1596.0,33.0,412.0,0.0,0.0,0.0,111.0,59.0,133,92795,40,0.0,523.0
4013393835,"Wewoka CCD, Seminole County, Oklahoma",7486.0,4433.0,723.0,1556.0,8.0,2.0,3.0,447.0,314.0,133,93835,40,10.0,2006.0
4013392782,"Seminole North CCD, Seminole County, Oklahoma",12791.0,8644.0,429.0,2251.0,45.0,0.0,49.0,613.0,760.0,133,92782,40,45.0,2913.0
4013793432,"Velma-Alma CCD, Stephens County, Oklahoma",1898.0,1662.0,0.0,94.0,20.0,0.0,0.0,69.0,53.0,137,93432,40,20.0,163.0
4013791781,"Marlow CCD, Stephens County, Oklahoma",8433.0,7119.0,41.0,516.0,22.0,8.0,0.0,433.0,294.0,137,91781,40,30.0,949.0
4013790650,"Comanche CCD, Stephens County, Oklahoma",5992.0,5018.0,0.0,353.0,13.0,0.0,0.0,208.0,400.0,137,90650,40,13.0,561.0
4013790780,"Duncan CCD, Stephens County, Oklahoma",27970.0,22012.0,753.0,1308.0,238.0,8.0,24.0,1166.0,2461.0,137,90780,40,246.0,2498.0
4002591560,"Keyes CCD, Cimarron County, Oklahoma",399.0,323.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,025,91560,40,0.0,1.0
4002590286,"Boise City CCD, Cimarron County, Oklahoma",1822.0,1403.0,7.0,12.0,4.0,0.0,0.0,8.0,388.0,025,90286,40,4.0,20.0
4001193575,"Watonga CCD, Blaine County, Oklahoma",4653.0,3097.0,346.0,201.0,0.0,0.0,8.0,250.0,751.0,011,93575,40,0.0,459.0
4001190416,"Canton CCD, Blaine County, Oklahoma",1548.0,1297.0,0.0,110.0,11.0,0.0,0.0,85.0,45.0,011,90416,40,11.0,195.0
4001191170,"Geary CCD, Blaine County, Oklahoma",1876.0,1407.0,32.0,293.0,3.0,0.0,0.0,110.0,31.0,011,91170,40,3.0,403.0
4001192392,"Okeene CCD, Blaine County, Oklahoma",1603.0,1363.0,0.0,65.0,0.0,0.0,0.0,54.0,121.0,011,92392,40,0.0,119.0
