geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
2606524120,"East Lansing city, Ingham County, Michigan",13358.0,6418.0,42.0,0.0,0.0,38.0,54.0,65.0,49.0,36.0,446.0,173.0,620.0,183.0,1825.0,1433.0,533.0,921.0,6940.0,60.0,3.0,48.0,44.0,65.0,14.0,14.0,29.0,583.0,184.0,487.0,459.0,2147.0,1730.0,331.0,742.0,065,24120,26,102.0,3.0,48.0,82.0,119.0,79.0,63.0,65.0,1029.0,357.0,1107.0,642.0,3972.0,3163.0,864.0,1663.0,561.0,284.0,277.0,1464.0,793.0,671.0,5690.0,2887.0,2803.0,9662.0,4712.0,4950.0
2606547200,"Leslie township, Ingham County, Michigan",1791.0,885.0,0.0,0.0,0.0,5.0,5.0,18.0,17.0,43.0,302.0,120.0,166.0,71.0,77.0,51.0,6.0,4.0,906.0,9.0,0.0,0.0,7.0,12.0,5.0,14.0,0.0,310.0,91.0,169.0,130.0,94.0,53.0,12.0,0.0,065,47200,26,9.0,0.0,0.0,12.0,17.0,23.0,31.0,43.0,612.0,211.0,335.0,201.0,171.0,104.0,18.0,4.0,135.0,88.0,47.0,546.0,286.0,260.0,126.0,61.0,65.0,297.0,138.0,159.0
2606552180,"Mason city, Ingham County, Michigan",5751.0,2922.0,41.0,5.0,7.0,16.0,25.0,44.0,43.0,43.0,840.0,234.0,575.0,238.0,555.0,190.0,40.0,26.0,2829.0,34.0,0.0,0.0,26.0,16.0,30.0,29.0,16.0,599.0,212.0,511.0,376.0,566.0,356.0,20.0,38.0,065,52180,26,75.0,5.0,7.0,42.0,41.0,74.0,72.0,59.0,1439.0,446.0,1086.0,614.0,1121.0,546.0,60.0,64.0,375.0,224.0,151.0,1532.0,809.0,723.0,670.0,256.0,414.0,1791.0,811.0,980.0
2606546020,"Lansing charter township, Ingham County, Michigan",5577.0,2674.0,44.0,22.0,0.0,10.0,17.0,106.0,44.0,18.0,579.0,242.0,531.0,158.0,594.0,187.0,46.0,76.0,2903.0,51.0,0.0,0.0,4.0,0.0,22.0,51.0,37.0,588.0,254.0,533.0,460.0,572.0,287.0,24.0,20.0,065,46020,26,95.0,22.0,0.0,14.0,17.0,128.0,95.0,55.0,1167.0,496.0,1064.0,618.0,1166.0,474.0,70.0,96.0,426.0,261.0,165.0,1560.0,773.0,787.0,640.0,309.0,331.0,1806.0,903.0,903.0
2606547180,"Leslie city, Ingham County, Michigan",1255.0,581.0,6.0,0.0,0.0,8.0,0.0,10.0,11.0,12.0,189.0,119.0,101.0,50.0,51.0,17.0,7.0,0.0,674.0,4.0,0.0,0.0,11.0,6.0,16.0,8.0,6.0,244.0,53.0,125.0,83.0,83.0,27.0,6.0,2.0,065,47180,26,10.0,0.0,0.0,19.0,6.0,26.0,19.0,18.0,433.0,172.0,226.0,133.0,134.0,44.0,13.0,2.0,98.0,47.0,51.0,398.0,220.0,178.0,59.0,24.0,35.0,193.0,75.0,118.0
2606549040,"Locke township, Ingham County, Michigan",1214.0,601.0,3.0,0.0,0.0,0.0,14.0,11.0,7.0,3.0,193.0,65.0,98.0,40.0,118.0,29.0,9.0,11.0,613.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,207.0,38.0,106.0,65.0,91.0,73.0,6.0,5.0,065,49040,26,9.0,0.0,0.0,0.0,14.0,17.0,11.0,9.0,400.0,103.0,204.0,105.0,209.0,102.0,15.0,16.0,60.0,38.0,22.0,307.0,163.0,144.0,133.0,49.0,84.0,342.0,167.0,175.0
2606553140,"Meridian charter township, Ingham County, Michigan",27741.0,12807.0,83.0,9.0,12.0,43.0,80.0,46.0,119.0,118.0,972.0,360.0,1310.0,772.0,3821.0,2318.0,928.0,1816.0,14934.0,77.0,9.0,52.0,111.0,76.0,90.0,53.0,140.0,1593.0,532.0,1666.0,1062.0,4205.0,3414.0,808.0,1046.0,065,53140,26,160.0,18.0,64.0,154.0,156.0,136.0,172.0,258.0,2565.0,892.0,2976.0,1834.0,8026.0,5732.0,1736.0,2862.0,1118.0,510.0,608.0,3868.0,1670.0,2198.0,10330.0,5062.0,5268.0,18356.0,8883.0,9473.0
2606560800,"Onondaga township, Ingham County, Michigan",2036.0,1019.0,0.0,19.0,0.0,15.0,18.0,40.0,28.0,27.0,359.0,89.0,170.0,122.0,104.0,23.0,0.0,5.0,1017.0,0.0,0.0,0.0,9.0,0.0,22.0,3.0,6.0,346.0,85.0,182.0,144.0,158.0,40.0,5.0,17.0,065,60800,26,0.0,19.0,0.0,24.0,18.0,62.0,31.0,33.0,705.0,174.0,352.0,266.0,262.0,63.0,5.0,22.0,187.0,147.0,40.0,526.0,259.0,267.0,90.0,28.0,62.0,352.0,132.0,220.0
2606547080,"Leroy township, Ingham County, Michigan",2350.0,1099.0,3.0,0.0,0.0,0.0,37.0,10.0,20.0,14.0,327.0,80.0,173.0,116.0,220.0,52.0,25.0,22.0,1251.0,13.0,0.0,0.0,0.0,10.0,41.0,24.0,11.0,384.0,145.0,212.0,162.0,132.0,117.0,0.0,0.0,065,47080,26,16.0,0.0,0.0,0.0,47.0,51.0,44.0,25.0,711.0,225.0,385.0,278.0,352.0,169.0,25.0,22.0,183.0,84.0,99.0,610.0,253.0,357.0,216.0,99.0,117.0,568.0,319.0,249.0
260654240,"Aurelius township, Ingham County, Michigan",2907.0,1442.0,0.0,0.0,0.0,0.0,26.0,27.0,0.0,15.0,347.0,161.0,357.0,143.0,225.0,121.0,6.0,14.0,1465.0,0.0,0.0,11.0,0.0,0.0,20.0,5.0,0.0,480.0,101.0,274.0,179.0,262.0,127.0,6.0,0.0,065,4240,26,0.0,0.0,11.0,0.0,26.0,47.0,5.0,15.0,827.0,262.0,631.0,322.0,487.0,248.0,12.0,14.0,104.0,68.0,36.0,893.0,518.0,375.0,274.0,141.0,133.0,761.0,366.0,395.0
