B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
2722.0,1525.0,1525.0,1372.0,153.0,0.0,1197.0,"Canisteo town, Steuben County, New York",101,12265,36
1063.0,625.0,625.0,559.0,66.0,0.0,438.0,"Thurston town, Steuben County, New York",101,73836,36
1840.0,974.0,971.0,935.0,36.0,3.0,866.0,"Urbana town, Steuben County, New York",101,76496,36
8859.0,6017.0,6007.0,5632.0,375.0,10.0,2842.0,"Corning city, Steuben County, New York",101,18256,36
847.0,571.0,571.0,544.0,27.0,0.0,276.0,"Fremont town, Steuben County, New York",101,27551,36
1201.0,767.0,767.0,694.0,73.0,0.0,434.0,"Howard town, Steuben County, New York",101,35837,36
1131.0,620.0,620.0,565.0,55.0,0.0,511.0,"Pulteney town, Steuben County, New York",101,59982,36
931.0,493.0,493.0,432.0,61.0,0.0,438.0,"Wheeler town, Steuben County, New York",101,81457,36
1584.0,1054.0,1054.0,985.0,69.0,0.0,530.0,"Lindley town, Steuben County, New York",101,42576,36
1735.0,910.0,910.0,841.0,69.0,0.0,825.0,"Avoca town, Steuben County, New York",101,03342,36
1540.0,1030.0,1030.0,976.0,54.0,0.0,510.0,"Caton town, Steuben County, New York",101,12991,36
1117.0,633.0,633.0,548.0,85.0,0.0,484.0,"Tuscarora town, Steuben County, New York",101,75737,36
893.0,538.0,538.0,482.0,56.0,0.0,355.0,"Troupsburg town, Steuben County, New York",101,75440,36
879.0,488.0,488.0,468.0,20.0,0.0,391.0,"Rathbone town, Steuben County, New York",101,60653,36
870.0,467.0,462.0,439.0,23.0,5.0,403.0,"Wayne town, Steuben County, New York",101,78883,36
229.0,131.0,131.0,120.0,11.0,0.0,98.0,"West Union town, Steuben County, New York",101,81105,36
4593.0,2819.0,2756.0,2415.0,341.0,63.0,1774.0,"Volney town, Oswego County, New York",075,77662,36
7131.0,3665.0,3665.0,3302.0,363.0,0.0,3466.0,"Oswego town, Oswego County, New York",075,55585,36
