B19013_001E,name,county,county subdivision,state
51907.0,"Canisteo town, Steuben County, New York",101,12265,36
54750.0,"Thurston town, Steuben County, New York",101,73836,36
52045.0,"Urbana town, Steuben County, New York",101,76496,36
47466.0,"Corning city, Steuben County, New York",101,18256,36
55144.0,"Fremont town, Steuben County, New York",101,27551,36
58419.0,"Howard town, Steuben County, New York",101,35837,36
50764.0,"Pulteney town, Steuben County, New York",101,59982,36
48750.0,"Wheeler town, Steuben County, New York",101,81457,36
51667.0,"Lindley town, Steuben County, New York",101,42576,36
45152.0,"Avoca town, Steuben County, New York",101,03342,36
73646.0,"Caton town, Steuben County, New York",101,12991,36
44856.0,"Tuscarora town, Steuben County, New York",101,75737,36
52375.0,"Troupsburg town, Steuben County, New York",101,75440,36
44545.0,"Rathbone town, Steuben County, New York",101,60653,36
55500.0,"Wayne town, Steuben County, New York",101,78883,36
43125.0,"West Union town, Steuben County, New York",101,81105,36
59097.0,"Volney town, Oswego County, New York",075,77662,36
77263.0,"Oswego town, Oswego County, New York",075,55585,36
50587.0,"Palermo town, Oswego County, New York",075,56154,36
59110.0,"Scriba town, Oswego County, New York",075,65992,36
54489.0,"Williamstown town, Oswego County, New York",075,82073,36
44527.0,"Richland town, Oswego County, New York",075,61533,36
46810.0,"Albion town, Oswego County, New York",075,01055,36
61062.0,"Mexico town, Oswego County, New York",075,46822,36
50688.0,"Redfield town, Oswego County, New York",075,60873,36
54063.0,"Orwell town, Oswego County, New York",075,55453,36
56845.0,"Parish town, Oswego County, New York",075,56352,36
49386.0,"Hannibal town, Oswego County, New York",075,32028,36
55523.0,"Laurens town, Otsego County, New York",077,41531,36
47500.0,"Decatur town, Otsego County, New York",077,19895,36
41377.0,"Oneonta city, Otsego County, New York",077,54881,36
56071.0,"Edmeston town, Otsego County, New York",077,23613,36
48700.0,"Maryland town, Otsego County, New York",077,45920,36
50859.0,"Morris town, Otsego County, New York",077,48494,36
55972.0,"Oneonta town, Otsego County, New York",077,54892,36
49429.0,"Richfield town, Otsego County, New York",077,61467,36
46875.0,"Roseboom town, Otsego County, New York",077,63638,36
44545.0,"Worcester town, Otsego County, New York",077,83129,36
50000.0,"Otego town, Otsego County, New York",077,55629,36
47500.0,"Pittsfield town, Otsego County, New York",077,58343,36
-666666666.0,"County subdivisions not defined, Wayne County, New York",117,00000,36
63393.0,"Marion town, Wayne County, New York",117,45645,36
58977.0,"Williamson town, Wayne County, New York",117,82040,36
61951.0,"Ontario town, Wayne County, New York",117,55013,36
43631.0,"Wolcott town, Wayne County, New York",117,82689,36
82056.0,"Knox town, Albany County, New York",001,40002,36
43790.0,"Albany city, Albany County, New York",001,01000,36
50065.0,"Cohoes city, Albany County, New York",001,16749,36
49887.0,"Watervliet city, Albany County, New York",001,78674,36
73385.0,"Berne town, Albany County, New York",001,06211,36
96384.0,"Bethlehem town, Albany County, New York",001,06354,36
74244.0,"Colonie town, Albany County, New York",001,17343,36
49875.0,"Green Island town, Albany County, New York",001,30532,36
78194.0,"Guilderland town, Albany County, New York",001,31104,36
55625.0,"Chautauqua town, Chautauqua County, New York",013,14069,36
56136.0,"North Harmony town, Chautauqua County, New York",013,52155,36
