B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
381.0,287.0,94.0,0.0,0.0,0.0,"Rockingham CCD, Bacon County, Georgia",005,92562,13
20.0,20.0,0.0,0.0,0.0,0.0,"Altamaha River CCD, Appling County, Georgia",001,90078,13
1242.0,1238.0,4.0,0.0,0.0,0.0,"Baxley CCD, Appling County, Georgia",001,90240,13
519.0,492.0,0.0,27.0,0.0,0.0,"Alma CCD, Bacon County, Georgia",005,90072,13
53.0,53.0,0.0,0.0,0.0,0.0,"Hoboken CCD, Brantley County, Georgia",025,91500,13
219.0,165.0,0.0,13.0,0.0,41.0,"Waynesville CCD, Brantley County, Georgia",025,93306,13
110.0,27.0,0.0,0.0,83.0,0.0,"Nahunta CCD, Brantley County, Georgia",025,92124,13
167.0,116.0,0.0,0.0,51.0,0.0,"Southeast Banks CCD, Banks County, Georgia",011,92803,13
2567.0,2392.0,61.0,77.0,37.0,0.0,"North Paulding CCD, Paulding County, Georgia",223,92210,13
111.0,43.0,48.0,0.0,20.0,0.0,"LaFayette CCD, Walker County, Georgia",295,91668,13
5.0,5.0,0.0,0.0,0.0,0.0,"Queensland CCD, Ben Hill County, Georgia",017,92433,13
539.0,539.0,0.0,0.0,0.0,0.0,"Redbud CCD, Gordon County, Georgia",129,92460,13
216.0,186.0,16.0,0.0,14.0,0.0,"Washington CCD, Wilkes County, Georgia",317,93275,13
10.0,10.0,0.0,0.0,0.0,0.0,"Southeast Grady CCD, Grady County, Georgia",131,92804,13
0.0,0.0,0.0,0.0,0.0,0.0,"Northwest Grady CCD, Grady County, Georgia",131,92216,13
5.0,5.0,0.0,0.0,0.0,0.0,"West Johnson CCD, Johnson County, Georgia",167,93332,13
0.0,0.0,0.0,0.0,0.0,0.0,"Carsonville CCD, Taylor County, Georgia",269,90557,13
766.0,674.0,0.0,46.0,46.0,0.0,"Blacks Mill CCD, Dawson County, Georgia",085,90284,13
30.0,30.0,0.0,0.0,0.0,0.0,"North Twiggs CCD, Twiggs County, Georgia",289,92215,13
0.0,0.0,0.0,0.0,0.0,0.0,"South Twiggs CCD, Twiggs County, Georgia",289,92821,13
0.0,0.0,0.0,0.0,0.0,0.0,"Mount Pleasant CCD, Decatur County, Georgia",087,92104,13
559.0,496.0,0.0,63.0,0.0,0.0,"Three Sisters Mountain CCD, Lumpkin County, Georgia",187,93024,13
306.0,32.0,242.0,32.0,0.0,0.0,"Millen CCD, Jenkins County, Georgia",165,92019,13
224.0,224.0,0.0,0.0,0.0,0.0,"South Jenkins CCD, Jenkins County, Georgia",165,92806,13
11.0,11.0,0.0,0.0,0.0,0.0,"Salem CCD, Upson County, Georgia",293,92671,13
116.0,116.0,0.0,0.0,0.0,0.0,"Cedar Crossing CCD, Toombs County, Georgia",279,90591,13
103.0,103.0,0.0,0.0,0.0,0.0,"South Lincoln CCD, Lincoln County, Georgia",181,92807,13
528.0,433.0,18.0,77.0,0.0,0.0,"Crawford CCD, Oglethorpe County, Georgia",221,90814,13
320.0,149.0,7.0,124.0,40.0,0.0,"Macon East CCD, Bibb County, Georgia",021,91891,13
61.0,61.0,0.0,0.0,0.0,0.0,"Vaughn CCD, Spalding County, Georgia",255,93180,13
3073.0,1713.0,754.0,147.0,245.0,214.0,"Macon West CCD, Bibb County, Georgia",021,91892,13
233.0,170.0,63.0,0.0,0.0,0.0,"Towalaga CCD, Spalding County, Georgia",255,93071,13
18.0,18.0,0.0,0.0,0.0,0.0,"Digbey CCD, Spalding County, Georgia",255,90942,13
345.0,345.0,0.0,0.0,0.0,0.0,"Gray-Macon East CCD, Jones County, Georgia",169,91351,13
181.0,156.0,0.0,25.0,0.0,0.0,"Worthville CCD, Butts County, Georgia",035,93438,13
260.0,190.0,0.0,37.0,25.0,8.0,"Southwest Butts CCD, Butts County, Georgia",035,92822,13
290.0,290.0,0.0,0.0,0.0,0.0,"Eldorado CCD, Tift County, Georgia",277,91052,13
634.0,532.0,83.0,13.0,6.0,0.0,"Milledgeville CCD, Baldwin County, Georgia",009,92015,13
44.0,10.0,34.0,0.0,0.0,0.0,"Martin-Avalon CCD, Stephens County, Georgia",257,91934,13
211.0,187.0,9.0,0.0,15.0,0.0,"Trenton CCD, Dade County, Georgia",083,93084,13
2918.0,2653.0,109.0,104.0,0.0,52.0,"Grovetown-Harlem CCD, Columbia County, Georgia",073,91383,13
179.0,0.0,0.0,179.0,0.0,0.0,"East Baldwin CCD, Baldwin County, Georgia",009,90992,13
16.0,13.0,0.0,0.0,3.0,0.0,"Lookout Mountain CCD, Walker County, Georgia",295,91810,13
126.0,126.0,0.0,0.0,0.0,0.0,"South Gilmer CCD, Gilmer County, Georgia",123,92805,13
163.0,163.0,0.0,0.0,0.0,0.0,"North Gilmer CCD, Gilmer County, Georgia",123,92206,13
243.0,30.0,213.0,0.0,0.0,0.0,"South Newton CCD, Newton County, Georgia",217,92810,13
11065.0,9400.0,682.0,577.0,94.0,312.0,"Buford-Sugar Hill CCD, Gwinnett County, Georgia",135,90469,13
63.0,63.0,0.0,0.0,0.0,0.0,"Coldwater CCD, Elbert County, Georgia",105,90719,13
4545.0,3848.0,356.0,49.0,118.0,174.0,"Pooler-Bloomingdale CCD, Chatham County, Georgia",051,92393,13
1456.0,1414.0,22.0,0.0,20.0,0.0,"Tybee Island-Wilmington Island CCD, Chatham County, Georgia",051,93127,13
95.0,47.0,30.0,18.0,0.0,0.0,"East Lanier CCD, Lanier County, Georgia",173,91010,13
404.0,373.0,0.0,0.0,31.0,0.0,"Big Satilla Creek CCD, Appling County, Georgia",001,90273,13
99.0,79.0,0.0,20.0,0.0,0.0,"Surrency-Troper CCD, Appling County, Georgia",001,92905,13
469.0,451.0,8.0,10.0,0.0,0.0,"Mountain City CCD, Rabun County, Georgia",241,92103,13
0.0,0.0,0.0,0.0,0.0,0.0,"Northeast Bleckley CCD, Bleckley County, Georgia",023,92198,13
5085.0,4171.0,289.0,121.0,406.0,98.0,"Peachtree City-Tyrone CCD, Fayette County, Georgia",113,92331,13
0.0,0.0,0.0,0.0,0.0,0.0,"Jekyll Island CCD, Glynn County, Georgia",127,91599,13
2137.0,853.0,35.0,73.0,1120.0,56.0,"Fort Benning CCD, Muscogee County, Georgia",215,91213,13
0.0,0.0,0.0,0.0,0.0,0.0,"Sunset Village CCD, Upson County, Georgia",293,92902,13
