B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
15714.0,7815.0,18.0,2.0,19.0,21.0,47.0,45.0,47.0,116.0,1877.0,781.0,1343.0,736.0,1874.0,638.0,168.0,83.0,7899.0,0.0,0.0,0.0,19.0,21.0,38.0,29.0,90.0,2023.0,522.0,1319.0,1052.0,1944.0,665.0,114.0,63.0,"Elizabeth CCD, Elbert County, Colorado",039,91190,08
454.0,250.0,0.0,0.0,0.0,0.0,8.0,5.0,13.0,3.0,54.0,19.0,31.0,28.0,76.0,7.0,0.0,6.0,204.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,63.0,23.0,28.0,14.0,47.0,10.0,7.0,0.0,"Agate CCD, Elbert County, Colorado",039,90019,08
260.0,134.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,43.0,14.0,21.0,24.0,14.0,7.0,2.0,0.0,126.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,46.0,9.0,16.0,6.0,30.0,8.0,2.0,2.0,"Kim CCD, Las Animas County, Colorado",071,91976,08
1140.0,554.0,0.0,0.0,0.0,14.0,9.0,3.0,7.0,0.0,171.0,50.0,95.0,43.0,129.0,33.0,0.0,0.0,586.0,6.0,0.0,0.0,3.0,6.0,27.0,4.0,0.0,175.0,30.0,83.0,59.0,135.0,54.0,4.0,0.0,"Simla CCD, Elbert County, Colorado",039,93325,08
535.0,491.0,0.0,0.0,0.0,14.0,14.0,0.0,16.0,0.0,391.0,0.0,22.0,13.0,16.0,0.0,5.0,0.0,44.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,13.0,5.0,0.0,0.0,"Model CCD, Las Animas County, Colorado",071,92508,08
135.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,14.0,3.0,21.0,11.0,0.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,23.0,22.0,0.0,0.0,"Branson CCD, Las Animas County, Colorado",071,90361,08
778.0,401.0,12.0,0.0,11.0,19.0,0.0,6.0,25.0,0.0,101.0,14.0,87.0,57.0,46.0,23.0,0.0,0.0,377.0,0.0,0.0,3.0,23.0,0.0,15.0,8.0,9.0,132.0,16.0,60.0,21.0,56.0,25.0,9.0,0.0,"Aguilar CCD, Las Animas County, Colorado",071,90038,08
1029.0,498.0,0.0,4.0,0.0,3.0,9.0,0.0,16.0,6.0,145.0,19.0,89.0,55.0,88.0,56.0,3.0,5.0,531.0,0.0,0.0,0.0,27.0,9.0,1.0,7.0,0.0,115.0,44.0,117.0,84.0,80.0,47.0,0.0,0.0,"Weston CCD, Las Animas County, Colorado",071,93838,08
7585.0,3701.0,16.0,12.0,52.0,161.0,12.0,86.0,72.0,42.0,1096.0,287.0,639.0,541.0,454.0,177.0,50.0,4.0,3884.0,11.0,33.0,110.0,79.0,31.0,95.0,170.0,50.0,877.0,386.0,727.0,538.0,478.0,269.0,22.0,8.0,"Trinidad CCD, Las Animas County, Colorado",071,93648,08
3599.0,1750.0,46.0,30.0,84.0,29.0,4.0,42.0,0.0,34.0,643.0,46.0,281.0,235.0,245.0,30.0,0.0,1.0,1849.0,61.0,0.0,96.0,26.0,2.0,49.0,52.0,34.0,616.0,79.0,238.0,91.0,221.0,283.0,1.0,0.0,"Yuma CCD, Yuma County, Colorado",125,93952,08
2463.0,1226.0,13.0,0.0,40.0,46.0,24.0,30.0,6.0,11.0,336.0,158.0,277.0,87.0,154.0,24.0,4.0,16.0,1237.0,28.0,0.0,46.0,21.0,25.0,16.0,11.0,15.0,393.0,100.0,235.0,98.0,198.0,32.0,19.0,0.0,"Wray CCD, Yuma County, Colorado",125,93914,08
650.0,288.0,0.0,0.0,0.0,6.0,9.0,3.0,18.0,1.0,105.0,26.0,39.0,35.0,32.0,6.0,0.0,8.0,362.0,0.0,1.0,0.0,6.0,10.0,9.0,14.0,3.0,147.0,36.0,42.0,25.0,59.0,4.0,3.0,3.0,"Hugo CCD, Lincoln County, Colorado",073,91824,08
610.0,327.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,108.0,14.0,31.0,33.0,81.0,23.0,14.0,7.0,283.0,0.0,0.0,0.0,15.0,0.0,7.0,7.0,0.0,111.0,0.0,4.0,13.0,69.0,47.0,10.0,0.0,"Yampa CCD, Routt County, Colorado",107,93933,08
1731.0,850.0,0.0,0.0,0.0,0.0,7.0,13.0,7.0,0.0,353.0,68.0,140.0,72.0,100.0,60.0,4.0,26.0,881.0,0.0,0.0,0.0,0.0,14.0,17.0,13.0,0.0,314.0,55.0,191.0,91.0,121.0,65.0,0.0,0.0,"Hayden CCD, Routt County, Colorado",107,91729,08
12982.0,6832.0,91.0,9.0,0.0,107.0,0.0,0.0,49.0,61.0,1153.0,230.0,903.0,530.0,2487.0,810.0,335.0,67.0,6150.0,29.0,0.0,0.0,32.0,0.0,0.0,50.0,9.0,1035.0,208.0,608.0,385.0,2540.0,984.0,201.0,69.0,"Steamboat Springs CCD, Routt County, Colorado",107,93496,08
2518.0,1262.0,6.0,0.0,0.0,46.0,0.0,5.0,7.0,6.0,325.0,90.0,221.0,51.0,319.0,88.0,71.0,27.0,1256.0,0.0,0.0,0.0,15.0,3.0,19.0,39.0,0.0,286.0,76.0,190.0,44.0,373.0,170.0,25.0,16.0,"Oak Creek CCD, Routt County, Colorado",107,92717,08
8824.0,5397.0,0.0,39.0,103.0,259.0,115.0,66.0,13.0,57.0,1512.0,221.0,663.0,158.0,1625.0,510.0,19.0,37.0,3427.0,0.0,0.0,51.0,35.0,21.0,0.0,89.0,63.0,552.0,137.0,448.0,285.0,1382.0,270.0,40.0,54.0,"Silverthorne CCD, Summit County, Colorado",117,93287,08
13555.0,6997.0,0.0,10.0,7.0,21.0,246.0,0.0,0.0,85.0,1385.0,246.0,1435.0,539.0,2138.0,625.0,172.0,88.0,6558.0,0.0,0.0,36.0,53.0,0.0,0.0,84.0,29.0,1027.0,88.0,772.0,735.0,2818.0,692.0,147.0,77.0,"Breckenridge CCD, Summit County, Colorado",117,90380,08
259.0,128.0,1.0,0.0,0.0,0.0,10.0,2.0,1.0,3.0,46.0,14.0,14.0,8.0,20.0,4.0,5.0,0.0,131.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,39.0,16.0,40.0,12.0,7.0,10.0,1.0,0.0,"Arriba CCD, Lincoln County, Colorado",073,90133,08
309.0,144.0,2.0,0.0,5.0,6.0,0.0,5.0,3.0,2.0,49.0,20.0,7.0,12.0,18.0,10.0,4.0,1.0,165.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,59.0,16.0,27.0,23.0,32.0,1.0,1.0,0.0,"Karval CCD, Lincoln County, Colorado",073,91919,08
2839.0,2060.0,0.0,63.0,0.0,70.0,77.0,29.0,72.0,20.0,1462.0,32.0,106.0,30.0,86.0,5.0,4.0,4.0,779.0,3.0,0.0,0.0,4.0,0.0,12.0,13.0,0.0,253.0,63.0,135.0,87.0,132.0,77.0,0.0,0.0,"Limon CCD, Lincoln County, Colorado",073,92261,08
5130.0,2587.0,5.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,487.0,109.0,488.0,181.0,856.0,315.0,70.0,58.0,2543.0,0.0,0.0,0.0,0.0,21.0,0.0,13.0,0.0,518.0,183.0,397.0,141.0,797.0,350.0,47.0,76.0,"Idaho Springs CCD, Clear Creek County, Colorado",019,91843,08
1976.0,1065.0,5.0,4.0,0.0,0.0,8.0,3.0,11.0,3.0,285.0,37.0,208.0,161.0,241.0,90.0,7.0,2.0,911.0,0.0,3.0,0.0,4.0,2.0,28.0,20.0,0.0,169.0,17.0,209.0,68.0,240.0,130.0,10.0,11.0,"Georgetown CCD, Clear Creek County, Colorado",019,91463,08
688.0,362.0,2.0,18.0,15.0,8.0,11.0,3.0,10.0,6.0,62.0,17.0,66.0,16.0,114.0,12.0,2.0,0.0,326.0,0.0,17.0,7.0,0.0,30.0,3.0,0.0,0.0,72.0,25.0,32.0,49.0,62.0,22.0,3.0,4.0,"Mosca-Hooper CCD, Alamosa County, Colorado",003,92584,08
8723.0,4298.0,116.0,89.0,74.0,71.0,137.0,64.0,90.0,59.0,1361.0,252.0,925.0,143.0,590.0,222.0,48.0,57.0,4425.0,104.0,69.0,196.0,93.0,127.0,86.0,29.0,54.0,872.0,380.0,709.0,373.0,776.0,411.0,23.0,123.0,"Alamosa CCD, Alamosa County, Colorado",003,90076,08
9767.0,5110.0,77.0,53.0,6.0,154.0,231.0,231.0,119.0,133.0,2163.0,369.0,616.0,255.0,482.0,196.0,25.0,0.0,4657.0,32.0,0.0,64.0,79.0,77.0,59.0,81.0,21.0,1591.0,343.0,854.0,449.0,706.0,278.0,23.0,0.0,"Delta CCD, Delta County, Colorado",029,90988,08
2619.0,1317.0,21.0,0.0,0.0,2.0,20.0,11.0,7.0,42.0,493.0,35.0,296.0,27.0,208.0,71.0,84.0,0.0,1302.0,0.0,0.0,0.0,6.0,0.0,58.0,6.0,13.0,409.0,44.0,300.0,149.0,177.0,102.0,31.0,7.0,"Paonia CCD, Delta County, Colorado",029,92831,08
6153.0,2852.0,7.0,10.0,0.0,39.0,5.0,23.0,79.0,4.0,1085.0,203.0,462.0,187.0,413.0,180.0,105.0,50.0,3301.0,8.0,0.0,0.0,103.0,10.0,59.0,52.0,54.0,1059.0,212.0,668.0,470.0,400.0,156.0,23.0,27.0,"Cedaredge CCD, Delta County, Colorado",029,90532,08
3444.0,1716.0,2.0,0.0,16.0,24.0,1.0,96.0,66.0,24.0,771.0,129.0,261.0,55.0,201.0,66.0,4.0,0.0,1728.0,9.0,0.0,29.0,5.0,0.0,45.0,41.0,22.0,696.0,190.0,308.0,134.0,195.0,42.0,12.0,0.0,"Hotchkiss CCD, Delta County, Colorado",029,91786,08
2876.0,1360.0,0.0,6.0,12.0,11.0,1.0,11.0,6.0,25.0,346.0,149.0,247.0,188.0,203.0,125.0,30.0,0.0,1516.0,14.0,0.0,0.0,18.0,0.0,43.0,14.0,21.0,371.0,286.0,241.0,114.0,218.0,129.0,27.0,20.0,"Cotopaxi CCD, Fremont County, Colorado",043,90836,08
2903.0,1343.0,0.0,0.0,0.0,12.0,10.0,3.0,28.0,33.0,456.0,139.0,216.0,144.0,210.0,70.0,8.0,14.0,1560.0,4.0,0.0,0.0,0.0,0.0,33.0,9.0,10.0,501.0,182.0,279.0,128.0,263.0,121.0,15.0,15.0,"Penrose-Portland CCD, Fremont County, Colorado",043,92888,08
7773.0,5489.0,130.0,44.0,0.0,68.0,156.0,205.0,127.0,116.0,2427.0,595.0,962.0,239.0,208.0,106.0,10.0,96.0,2284.0,11.0,0.0,0.0,40.0,12.0,17.0,25.0,11.0,755.0,219.0,487.0,282.0,343.0,82.0,0.0,0.0,"Florence CCD, Fremont County, Colorado",043,91311,08
77582.0,37303.0,399.0,287.0,622.0,671.0,672.0,912.0,1296.0,638.0,11934.0,2711.0,6961.0,3417.0,4406.0,1642.0,453.0,282.0,40279.0,413.0,226.0,398.0,814.0,652.0,1001.0,930.0,462.0,11243.0,3509.0,7179.0,5232.0,4976.0,2845.0,221.0,178.0,"Pueblo CCD, Pueblo County, Colorado",101,92983,08
3276.0,1589.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,34.0,438.0,121.0,340.0,123.0,291.0,121.0,53.0,6.0,1687.0,0.0,0.0,0.0,26.0,17.0,7.0,25.0,16.0,298.0,164.0,374.0,250.0,339.0,167.0,4.0,0.0,"Colorado City-Rye CCD, Pueblo County, Colorado",101,90722,08
628.0,346.0,19.0,13.0,0.0,0.0,0.0,9.0,42.0,7.0,132.0,31.0,32.0,30.0,24.0,0.0,0.0,7.0,282.0,0.0,0.0,7.0,0.0,0.0,0.0,24.0,10.0,106.0,42.0,9.0,69.0,10.0,5.0,0.0,0.0,"Huerfano Valley CCD, Pueblo County, Colorado",101,91805,08
6168.0,2799.0,17.0,0.0,11.0,53.0,19.0,39.0,90.0,53.0,897.0,205.0,484.0,301.0,337.0,233.0,49.0,11.0,3369.0,39.0,9.0,12.0,43.0,23.0,60.0,57.0,39.0,887.0,250.0,596.0,430.0,609.0,252.0,20.0,43.0,"St. Charles Mesa CCD, Pueblo County, Colorado",101,93154,08
