B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
6583.0,4221.0,4214.0,4049.0,165.0,7.0,2362.0,"Timberlake district, Campbell County, Virginia",031,96087,51
6950.0,4184.0,4184.0,4037.0,147.0,0.0,2766.0,"Concord district, Campbell County, Virginia",031,90968,51
6100.0,3586.0,3586.0,3489.0,97.0,0.0,2514.0,"Seneca district, Campbell County, Virginia",031,95623,51
5326.0,2816.0,2816.0,2713.0,103.0,0.0,2510.0,"Brookneal district, Campbell County, Virginia",031,90504,51
6643.0,3899.0,3888.0,3791.0,97.0,11.0,2744.0,"Rustburg district, Campbell County, Virginia",031,95503,51
52499.0,36064.0,35987.0,34186.0,1801.0,77.0,16435.0,"Tuckahoe district, Henrico County, Virginia",087,96119,51
49333.0,33460.0,33449.0,30949.0,2500.0,11.0,15873.0,"Fairfield district, Henrico County, Virginia",087,93511,51
51987.0,37967.0,37930.0,36427.0,1503.0,37.0,14020.0,"Three Chopt district, Henrico County, Virginia",087,96079,51
7554.0,4315.0,4315.0,3993.0,322.0,0.0,3239.0,"Iriswood district, Henry County, Virginia",089,93975,51
54719.0,39596.0,39533.0,37228.0,2305.0,63.0,15123.0,"Brookland district, Henrico County, Virginia",087,90496,51
48638.0,32419.0,32383.0,30016.0,2367.0,36.0,16219.0,"Varina district, Henrico County, Virginia",087,96175,51
7587.0,4029.0,4029.0,3667.0,362.0,0.0,3558.0,"Collinsville district, Henry County, Virginia",089,90944,51
6992.0,4075.0,4075.0,3704.0,371.0,0.0,2917.0,"Reed Creek district, Henry County, Virginia",089,95263,51
6886.0,3160.0,3160.0,2727.0,433.0,0.0,3726.0,"Blackberry district, Henry County, Virginia",089,90288,51
7214.0,3866.0,3866.0,3604.0,262.0,0.0,3348.0,"Ridgeway district, Henry County, Virginia",089,95295,51
6738.0,3189.0,3189.0,2964.0,225.0,0.0,3549.0,"Horsepasture district, Henry County, Virginia",089,93919,51
4116.0,2797.0,2609.0,2368.0,241.0,188.0,1319.0,"Dahlgren district, King George County, Virginia",099,91080,51
6635.0,4447.0,4363.0,4167.0,196.0,84.0,2188.0,"James Monroe district, King George County, Virginia",099,94039,51
3838.0,2562.0,2542.0,2476.0,66.0,20.0,1276.0,"Shiloh district, King George County, Virginia",099,95687,51
5142.0,3695.0,3662.0,3514.0,148.0,33.0,1447.0,"James Madison district, King George County, Virginia",099,94031,51
4619.0,2953.0,2953.0,2813.0,140.0,0.0,1666.0,"West Point district, King William County, Virginia",101,96327,51
5550.0,3721.0,3721.0,3611.0,110.0,0.0,1829.0,"Acquinton district, King William County, Virginia",101,90016,51
2744.0,1926.0,1926.0,1860.0,66.0,0.0,818.0,"Mangohick district, King William County, Virginia",101,94479,51
3076.0,1827.0,1827.0,1708.0,119.0,0.0,1249.0,"Mountain Road district, Louisa County, Virginia",109,94759,51
3963.0,2479.0,2479.0,2258.0,221.0,0.0,1484.0,"Patrick Henry district, Louisa County, Virginia",109,95015,51
3931.0,2310.0,2310.0,2177.0,133.0,0.0,1621.0,"Louisa district, Louisa County, Virginia",109,94375,51
3815.0,2168.0,2168.0,1987.0,181.0,0.0,1647.0,"Mineral district, Louisa County, Virginia",109,94711,51
3617.0,2289.0,2289.0,2116.0,173.0,0.0,1328.0,"Cuckoo district, Louisa County, Virginia",109,91040,51
5586.0,3730.0,3730.0,3340.0,390.0,0.0,1856.0,"Green Spring district, Louisa County, Virginia",109,93767,51
4352.0,2889.0,2889.0,2739.0,150.0,0.0,1463.0,"Jackson district, Louisa County, Virginia",109,93999,51
1560.0,884.0,884.0,863.0,21.0,0.0,676.0,"Chesapeake district, Mathews County, Virginia",115,90808,51
2882.0,1454.0,1454.0,1444.0,10.0,0.0,1428.0,"Westville district, Mathews County, Virginia",115,96335,51
3209.0,1881.0,1870.0,1844.0,26.0,11.0,1328.0,"Piankatank district, Mathews County, Virginia",115,95055,51
1931.0,1221.0,1221.0,1158.0,63.0,0.0,710.0,"Jamaica district, Middlesex County, Virginia",119,94023,51
